ApprovalTime,AutoApprovalTime,AssignmentId,trainBlock_T9,trainBlock_T8,condition_T12,condition_T11,trainBlock_T1,trainBlock_T3,trainBlock_T2,trainBlock_T5,trainBlock_T4,trainBlock_T7,trainBlock_T6,selected_T9,selected_T8,selected_T1,selected_T11,selected_T3,selected_T2,selected_T5,selected_T4,selected_T7,selected_T6,category_T10,education,trainBlock_T10,selected_T12,asses,comments,trainPics_T4,trainPics_T5,trainPics_T6,trainPics_T7,trainPics_T1,trainPics_T2,trainPics_T3,condition_T10,category_T12,trainPics_T8,trainPics_T9,selected_T10,category_T11,word_T8,word_T9,trainBlock_T12,word_T4,word_T5,word_T6,word_T7,word_T1,word_T2,word_T3,category_T8,category_T9,trainPics_T12,trainPics_T10,trainPics_T11,category_T1,category_T2,category_T3,category_T4,category_T5,category_T6,category_T7,enjoyment,word_T12,language,word_T10,word_T11,gender,age,trainBlock_T11,condition_T2,condition_T3,condition_T1,condition_T6,condition_T7,condition_T4,condition_T5,condition_T8,condition_T9,AcceptTime,HITId,Assignment,AssignmentStatus,SubmitTime,subids
2017-01-22T21:24:07Z,2017-01-22T21:23:49Z,38F5OAUN5NC5ZVG3C8Z6LYHTWHP7HU,3,3,3bas,3bas,1,1,1,2,2,3,2,"c2_sub1,c2_sub2,c2_bas2,c2_bas1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c3_sub1,c3_sub2","c1_bas2,c1_sub2,c1_sub1,c1_bas1","c2_sub1,c2_sub2,c2_bas2","c1_sub2,c1_sub1,c1_bas2","c2_sub1,c2_sub2,c2_bas2,c2_bas1",c1_sub2,"c3_sub2,c3_sub1","c3_sub2,c3_sub1",vehicles,2,4,"c3_sub2,c3_bas1,c3_sub1,c3_bas2","NA",,c1_sup5-c1_sup6-c1_sub3,c2_sup6-c2_sup5-c2_sub3,c3_sub3-c3_sup6-c3_sup5,c3_sub3,c3_sub5-c3_sub3-c3_sub4,c1_sub4-c1_sub3-c1_sub5,c2_sub5-c2_sub4-c2_sub3,3bas,animals,c1_sub3,c2_sub3,"c2_sub2,c2_sub1,c2_bas2,c2_bas1",vegetables,rab,wug,4,tev,zom,fep,nur,dit,tob,rif,vegetables,vehicles,c3_bas4-c3_bas3-c3_sub3,c2_sub3-c2_bas4-c2_bas3,c1_bas4-c1_bas3-c1_sub3,animals,vegetables,vehicles,vegetables,vehicles,animals,animals,1,pag,English,sib,mep,,,4,3sub,3sub,3sub,3sup,one,3sup,3sup,one,one,2017-01-22T21:03:03Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:13:49Z,11
NA,2017-01-22T22:02:52Z,39ASUFLU6X7NU0VS4KVYUUX46UBXEY,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_sub2,c3_sub1","c1_sub2,c1_sub1","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c1_bas1,c1_sub2,c1_bas2,c1_sup1,c1_sub1,c1_sup3,c1_sup4,c1_sup2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c3_bas1,c3_sub2,c3_sub1,c3_bas2","c2_sub2,c2_bas2,c2_sub1,c2_bas1","c2_sub1,c2_sub2","c1_sub2,c1_bas2,c1_bas1,c1_sub1",vehicles,4,4,"c3_bas2,c3_sup2,c3_sup3,c3_sub1,c3_sub2,c3_sup1,c3_bas1,c3_sup4",Yes,I have no comments. Thanks.,c2_bas4-c2_sub3-c2_bas3,c3_sub3-c3_bas4-c3_bas3,c1_bas3-c1_bas4-c1_sub3,c2_sub3,c1_sub5-c1_sub4-c1_sub3,c3_sub3-c3_sub5-c3_sub4,c2_sub5-c2_sub3-c2_sub4,3sup,animals,c1_sub3,c3_sub3,"c2_sup1,c2_bas2,c2_sup2,c2_sub2,c2_sub1,c2_sup3,c2_sup4,c2_bas1",vegetables,tob,fep,4,mep,wug,nur,pag,zom,sib,tev,vegetables,animals,c3_sup6-c3_sup5-c3_sub3,c2_sub3-c2_sup6-c2_sup5,c1_sup5-c1_sup6-c1_sub3,vegetables,animals,vehicles,vehicles,animals,vegetables,vehicles,1,dit,English,rab,rif,Female,40,4,3sub,3sub,3sub,3bas,one,3bas,3bas,one,one,2017-01-22T21:32:53Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Submitted,2017-01-22T21:52:52Z,12
2017-01-22T22:19:07Z,2017-01-22T22:18:10Z,39GHHAVOMFR47ETAYA4KUZDYI744JD,3,3,one,one,1,1,1,2,2,3,2,"c2_bas1,c2_bas2,c2_sub1,c2_sub2","c3_sub2,c3_bas1,c3_sub1","c3_sub1,c3_bas2,c3_sub2,c3_bas1","c2_sub1,c2_sub2","c2_sub1,c2_bas1,c2_sub2,c2_bas2","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c3_sub1,c3_sup4,c3_sub2,c3_sup3,c3_sup1,c3_bas1,c3_bas2","c1_sub1,c1_bas1,c1_bas2,c1_sub2,c1_sup4,c1_sup1,c1_sup3","c1_bas2,c1_sub1,c1_bas1,c1_sub2","c2_sup4,c2_bas1,c2_sup1,c2_sub2,c2_sup3,c2_sub1,c2_bas2",vegetables,2,4,"c3_sub2,c3_sub1",Yes,None.,c1_sup5-c1_sub3-c1_sup6,c3_sub3-c3_sup6-c3_sup5,c2_sup5-c2_sup6-c2_sub3,c1_sub3-c1_bas3-c1_bas4,c3_sub4-c3_sub3-c3_sub5,c1_sub3-c1_sub4-c1_sub5,c2_sub5-c2_sub3-c2_sub4,one,animals,c3_bas3-c3_bas4-c3_sub3,c2_bas4-c2_bas3-c2_sub3,"c1_sub1,c1_sub2",vehicles,rab,fep,4,pag,tev,nur,dit,sib,zom,mep,animals,vehicles,c3_sub3,c1_sub3,c2_sub3,animals,vegetables,vehicles,vegetables,animals,vehicles,vegetables,2,wug,English,rif,tob,Male,27,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-22T22:03:41Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T22:08:10Z,13
NA,2017-01-22T22:06:33Z,39O5D9O87TSWH440O4IFXQ8XENYC3L,3,3,3sup,3sup,1,1,1,2,2,3,2,"c2_bas1,c2_sub1,c2_bas2,c2_sub2","c3_sub2,c3_bas1","c3_sub1,c3_sub2","c3_sub1,c3_sub2,c3_sup1,c3_bas2,c3_bas1,c3_sup4,c3_sup3","c1_sub1,c1_sub2","c2_sub2,c2_sub1",c2_sub1,"c3_sub2,c3_sub1","c1_sub2,c1_sub1,c1_bas2,c1_bas1",c1_sub2,vehicles,3,4,"c1_bas2,c1_sup1,c1_sup3,c1_sub2,c1_sub1,c1_bas1,c1_sup4,c1_sup2","NA",,c3_sub3,c2_sub3,c1_sub3,c1_bas4-c1_bas3-c1_sub3,c3_sub3-c3_sub5-c3_sub4,c2_sub4-c2_sub3-c2_sub5,c1_sub3-c1_sub5-c1_sub4,3sup,vegetables,c3_bas4-c3_sub3-c3_bas3,c2_sub3-c2_bas4-c2_bas3,"c2_sup4,c2_bas1,c2_sup1,c2_sup3,c2_sub2,c2_sub1,c2_bas2",animals,tob,zom,4,nur,tev,pag,mep,fep,sib,rab,animals,vehicles,c1_sub3-c1_sup6-c1_sup5,c2_sup6-c2_sub3-c2_sup5,c3_sub3-c3_sup6-c3_sup5,animals,vehicles,vegetables,animals,vehicles,vegetables,vegetables,2,wug,ENGLISH,dit,rif,,,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-22T21:01:34Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Submitted,2017-01-22T21:56:33Z,14
NA,2017-01-22T21:55:41Z,39ZSFO5CA8W3OCNPDGV273BSHKRJUE,3,3,one,one,1,1,1,2,2,3,2,"c3_sub2,c3_sub1,c3_bas1,c3_bas2","c2_bas1,c2_bas2,c2_sub2,c2_sub1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c1_sup1,c1_sup4,c1_bas1,c1_sup2,c1_sub1,c1_bas2,c1_sup3,c1_sub2","c3_sup1,c3_sub2,c3_bas1,c3_sup3,c3_sup4","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c2_bas2,c2_bas1,c2_sup4,c2_sub1,c2_sup1,c2_sup2,c2_sup3,c2_sub2",vehicles,3,4,"c3_sub2,c3_sub1","NA",,c3_sup6-c3_sup5-c3_sub3,c1_sup6-c1_sub3-c1_sup5,c2_sup6-c2_sup5-c2_sub3,c1_bas4-c1_bas3-c1_sub3,c1_sub4-c1_sub3-c1_sub5,c2_sub5-c2_sub4-c2_sub3,c3_sub4-c3_sub3-c3_sub5,one,animals,c2_sub3-c2_bas4-c2_bas3,c3_sub3-c3_bas4-c3_bas3,"c2_sub1,c2_sub2",vegetables,zom,mep,4,tob,fep,nur,tev,dit,wug,sib,vehicles,animals,c3_sub3,c2_sub3,c1_sub3,vegetables,vehicles,animals,animals,vegetables,vehicles,vegetables,2,rif,english,pag,rab,,,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-22T21:01:37Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Submitted,2017-01-22T21:45:41Z,15
2017-01-22T21:21:07Z,2017-01-22T21:20:20Z,3B3WTRP3DB25YO1E8KUJCQ2X2OV29J,3,3,3bas,3bas,1,1,1,2,2,3,2,"c3_sub1,c3_sub2","c2_sub1,c2_sub2",c2_sub1,"c2_sub1,c2_sub2,c2_bas2,c2_bas1","c3_sub1,c3_sub2",c1_sub2,"c2_sub2,c2_sub1,c2_sup1,c2_bas1,c2_sup3,c2_sup4,c2_bas2,c2_sup2","c3_sub1,c3_sub2","c1_sub2,c1_bas1,c1_bas2","c1_bas2,c1_sub2,c1_sub1,c1_sup3,c1_sup1,c1_sup2,c1_sup4,c1_bas1",animals,3,4,"c1_bas2,c1_sub2,c1_bas1,c1_sub1",Confused,I really enjoyed the HIT but it took me a moment to realize I should choose all of the like items (I think). Really fun regardless :),c3_sup6-c3_sup5-c3_sub3,c2_sup5-c2_sub3-c2_sup6,c1_sub3-c1_sup5-c1_sup6,c1_sub3,c2_sub3-c2_sub4-c2_sub5,c1_sub4-c1_sub5-c1_sub3,c3_sub5-c3_sub4-c3_sub3,3bas,vegetables,c2_sub3,c3_sub3,"c3_sub1,c3_bas2,c3_bas1,c3_sub2",vehicles,fep,zom,4,rif,tob,rab,sib,dit,mep,wug,vehicles,animals,c1_sub3-c1_bas3-c1_bas4,c3_bas3-c3_bas4-c3_sub3,c2_bas3-c2_sub3-c2_bas4,vehicles,vegetables,animals,animals,vehicles,vegetables,vegetables,2,tev,English,nur,pag,Female,61,4,3sub,3sub,3sub,3sup,one,3sup,3sup,one,one,2017-01-22T21:01:51Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:10:20Z,16
2017-01-22T21:18:07Z,2017-01-22T21:17:39Z,3BWI6RSP7G9TFLP1M7R00VKG41X7EE,3,3,3bas,3bas,1,1,1,2,2,3,2,"c3_sub2,c3_sub1","c1_sub1,c1_sub2","c1_sub2,c1_sub1","c1_bas2,c1_sub2,c1_bas1,c1_sub1","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c2_sub1,c2_sub2",vehicles,3,4,"c3_sub1,c3_sub2",Yes,,c3_sub3,c1_sub3,c2_sub3,c2_sup5-c2_sub3-c2_sup6,c1_sub3-c1_sub4-c1_sub5,c3_sub3-c3_sub4-c3_sub5,c2_sub3-c2_sub5-c2_sub4,3bas,animals,c1_sup6-c1_sup5-c1_sub3,c3_sup5-c3_sub3-c3_sup6,"c2_sub2,c2_sub1",vegetables,mep,nur,4,tev,fep,sib,pag,rab,wug,zom,vegetables,animals,c3_bas3-c3_bas4-c3_sub3,c2_bas3-c2_bas4-c2_sub3,c1_sub3-c1_bas3-c1_bas4,vegetables,animals,vehicles,animals,vegetables,vehicles,vehicles,1,dit,english,rif,tob,Male,60,4,3sub,3sub,3sub,one,3sup,one,one,3sup,3sup,2017-01-22T21:02:01Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:07:39Z,17
2017-01-22T21:18:07Z,2017-01-22T21:17:16Z,3CN4LGXD5XOU23O9KA5N4MSMVBC4Y6,3,3,3bas,3bas,1,1,1,2,2,3,2,"c2_sub2,c2_sub1","c3_sub2,c3_sub1","c2_sub1,c2_sub2,c2_bas1","c3_bas2,c3_sub2,c3_sub1,c3_bas1","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c3_bas2,c3_bas1,c3_sub2,c3_sup1,c3_sup2,c3_sup4,c3_sub1,c3_sup3","c2_bas1,c2_sub1,c2_sup4,c2_sup1,c2_sup3,c2_bas2,c2_sub2","c1_sub2,c1_sub1","c1_sub2,c1_bas2,c1_sub1,c1_sup4,c1_sup1,c1_sup2,c1_bas1,c1_sup3",vegetables,4,4,"c2_sub1,c2_sub2,c2_bas2,c2_bas1",Yes,,c2_sub3-c2_sup6-c2_sup5,c3_sup5-c3_sup6-c3_sub3,c1_sup6-c1_sup5-c1_sub3,c1_sub3,c2_sub4-c2_sub3-c2_sub5,c3_sub3-c3_sub5-c3_sub4,c1_sub4-c1_sub3-c1_sub5,3bas,vehicles,c3_sub3,c2_sub3,"c1_bas2,c1_sub1,c1_bas1,c1_sub2",animals,pag,nur,4,sib,rif,fep,mep,rab,zom,wug,animals,vehicles,c2_bas3-c2_bas4-c2_sub3,c1_bas3-c1_bas4-c1_sub3,c3_sub3-c3_bas3-c3_bas4,vehicles,animals,vegetables,vehicles,animals,vegetables,vegetables,1,tob,English,dit,tev,Male,45,4,3sub,3sub,3sub,3sup,one,3sup,3sup,one,one,2017-01-22T21:01:48Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:07:16Z,18
NA,2017-01-22T22:00:38Z,3CP1TO84PT1MX1Z25UH20AXVGSC52V,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_sub2,c3_sub1","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c2_bas2,c2_sub2","c1_sub2,c1_sub1","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c3_sub2,c3_sub1","c3_sub2,c3_sub1","c2_sub2,c2_sub1,c2_bas1","c3_sub2,c3_sub1",vehicles,2,4,"c3_sup3,c3_bas2,c3_sub1,c3_sub2",Yes,It ran smoothly.,c3_sub3,c1_sub3,c2_sub3,c2_bas4-c2_bas3-c2_sub3,c2_sub5-c2_sub4-c2_sub3,c3_sub4-c3_sub5-c3_sub3,c1_sub3-c1_sub5-c1_sub4,3sup,animals,c1_sub3-c1_bas3-c1_bas4,c3_sub3-c3_bas4-c3_bas3,"c2_sub1,c2_sub2",vegetables,dit,zom,4,rif,tev,fep,pag,tob,wug,nur,vegetables,animals,c3_sup6-c3_sup5-c3_sub3,c2_sup5-c2_sub3-c2_sup6,c1_sub3-c1_sup6-c1_sup5,vehicles,animals,vegetables,animals,vegetables,vehicles,vehicles,1,rab,english,sib,mep,Male,27,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-22T21:02:40Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Submitted,2017-01-22T21:50:38Z,19
2017-01-22T21:16:07Z,2017-01-22T21:15:14Z,3D4CH1LGEATVDI9L7ZF8EUWYC709G9,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_sub1,c3_sub2,c3_bas2,c3_bas1","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c3_sub1,c3_sub2","c3_sup3,c3_bas2,c3_bas1,c3_sub2,c3_sub1,c3_sup4,c3_sup1,c3_sup2","c2_sub2,c2_sub1","c1_sub1,c1_sub2","c3_sub1,c3_sub2",c1_sub2,"c2_bas1,c2_bas2,c2_sub2,c2_sub1","c2_sub1,c2_sub2",vegetables,1,4,"c2_sup2,c2_sub2,c2_sup3,c2_bas1,c2_bas2,c2_sub1,c2_sup4,c2_sup1",Yes,,c1_sub3,c3_sub3,c2_sub3,c2_bas3-c2_bas4-c2_sub3,c3_sub3-c3_sub4-c3_sub5,c1_sub3-c1_sub4-c1_sub5,c2_sub3-c2_sub4-c2_sub5,3sup,vehicles,c1_bas3-c1_sub3-c1_bas4,c3_bas3-c3_sub3-c3_bas4,"c1_bas2,c1_bas1,c1_sub2,c1_sub1,c1_sup3",animals,fep,rif,4,nur,sib,mep,dit,pag,tob,tev,vegetables,animals,c2_sup6-c2_sup5-c2_sub3,c1_sub3-c1_sup6-c1_sup5,c3_sup5-c3_sup6-c3_sub3,animals,vegetables,vehicles,vegetables,animals,vehicles,vehicles,1,wug,English,rab,zom,Male,26,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-22T21:01:43Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:05:14Z,20
2017-01-22T21:27:07Z,2017-01-22T21:26:34Z,3EJJQNKU9R5FHE0ILMXCQF8TXTJHR3,3,3,one,one,1,1,1,2,2,3,2,"c3_sub2,c3_bas2,c3_bas1,c3_sub1","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c3_sub2,c3_sub1",c1_sub2,"c1_sub2,c1_sub1","c2_sub1,c2_sub2","c1_sub1,c1_sub2",c2_sub1,"c1_sub1,c1_bas1,c1_sub2,c1_bas2","c3_sub2,c3_sub1",vehicles,3,4,"c3_sub1,c3_sub2","NA","I second guessed myself at various points about how inclusive I should be when there were slight variations in design (ie, a flat front school bus versus a regular school bus), but I suppose that was the point of the experiment. ",c2_sup6-c2_sup5-c2_sub3,c1_sup5-c1_sub3-c1_sup6,c3_sup5-c3_sup6-c3_sub3,c1_bas3-c1_bas4-c1_sub3,c3_sub5-c3_sub3-c3_sub4,c2_sub4-c2_sub5-c2_sub3,c1_sub5-c1_sub4-c1_sub3,one,animals,c2_sub3-c2_bas3-c2_bas4,c3_sub3-c3_bas4-c3_bas3,c2_sub1,vegetables,zom,rab,4,dit,tev,nur,sib,fep,tob,mep,vehicles,animals,c3_sub3,c2_sub3,c1_sub3,animals,vehicles,vegetables,vehicles,vegetables,animals,vegetables,2,pag,English,wug,rif,,,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-22T21:10:48Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:16:34Z,21
2017-01-22T21:19:07Z,2017-01-22T21:18:47Z,3EKVH9QMEY4H1EEVK0ZLYMLNT9A2D0,3,3,one,one,1,1,1,2,2,3,2,"c2_bas1,c2_sub1,c2_bas2","c1_bas1,c1_sub1,c1_bas2","c2_sub2,c2_sub1,c2_bas2","c3_sub2,c3_sub1,c3_bas2","c3_sub1,c3_sub2,c3_bas2","c1_sub2,c1_sub1,c1_bas2","c2_sup3,c2_sup4,c2_sub1","c3_sup1,c3_sup3,c3_sup4","c3_bas1,c3_bas2,c3_sub2","c1_sup3,c1_sup4,c1_sup1",vehicles,2,4,"c1_bas1,c1_sub2,c1_bas2,c1_sub1","NA",,c3_sup5-c3_sup6-c3_sub3,c2_sup6-c2_sup5-c2_sub3,c1_sub3-c1_sup6-c1_sup5,c3_bas3-c3_sub3-c3_bas4,c2_sub4-c2_sub5-c2_sub3,c1_sub3-c1_sub4-c1_sub5,c3_sub5-c3_sub4-c3_sub3,one,vegetables,c1_bas4-c1_bas3-c1_sub3,c2_bas3-c2_sub3-c2_bas4,"c2_sub2,c2_sub1,c2_bas2",animals,rif,tev,4,mep,dit,fep,zom,wug,pag,tob,vegetables,vehicles,c1_sub3,c2_sub3,c3_sub3,vehicles,vegetables,animals,animals,vehicles,vegetables,animals,2,sib,English,nur,rab,,,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-22T21:02:50Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:08:47Z,22
2017-01-22T22:26:07Z,2017-01-22T22:25:28Z,3FQ5JJ512LOL469YY0JSUNJBODYKNM,3,3,one,one,1,1,1,2,2,3,2,"c3_bas1,c3_bas2,c3_sub2,c3_sub1","c1_bas2,c1_sub1,c1_bas1,c1_sub2","c1_sub2,c1_sub1","c1_sub2,c1_sub1","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c1_sub2,c1_bas1,c1_bas2,c1_sup3,c1_sup4,c1_sup2,c1_sup1,c1_sub1","c2_sub1,c2_sup4,c2_sup3,c2_sub2,c2_sup1,c2_bas2,c2_bas1","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c3_bas2,c3_sup4,c3_sub2,c3_bas1,c3_sup3,c3_sup2,c3_sub1,c3_sup1",animals,3,4,"c2_sub1,c2_sub2","NA",A straightforward and enjoyable task.,c2_sub3-c2_sup5-c2_sup6,c1_sub3-c1_sup5-c1_sup6,c3_sup6-c3_sup5-c3_sub3,c2_bas4-c2_sub3-c2_bas3,c1_sub5-c1_sub3-c1_sub4,c2_sub4-c2_sub5-c2_sub3,c3_sub5-c3_sub4-c3_sub3,one,vehicles,c1_sub3-c1_bas3-c1_bas4,c3_bas4-c3_sub3-c3_bas3,"c3_sub2,c3_sub1",vegetables,mep,pag,4,sib,rab,nur,zom,dit,tob,fep,vegetables,animals,c2_sub3,c3_sub3,c1_sub3,vegetables,vehicles,animals,vehicles,vegetables,animals,vehicles,2,rif,English,wug,tev,,,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-22T21:16:09Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T22:15:28Z,23
2017-01-22T21:33:07Z,2017-01-22T21:33:01Z,3GA6AFUKOOONYCFGAWWG8H5DRF3H3Z,3,3,one,one,1,1,1,2,2,3,2,"c3_sub2,c3_bas2,c3_bas1,c3_sub1","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c3_sub1,c3_sub2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_sub1,c2_sub2","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c1_sub1,c1_bas1,c1_sub2,c1_bas2","c2_sub1,c2_sub2",vehicles,2,4,"c1_sub1,c1_sub2",Yes,,c3_sup5-c3_sup6-c3_sub3,c1_sup5-c1_sup6-c1_sub3,c2_sup6-c2_sub3-c2_sup5,c1_sub3-c1_bas4-c1_bas3,c3_sub4-c3_sub5-c3_sub3,c2_sub3-c2_sub4-c2_sub5,c1_sub5-c1_sub3-c1_sub4,one,vegetables,c2_bas3-c2_sub3-c2_bas4,c3_sub3-c3_bas4-c3_bas3,"c2_sub1,c2_sub2",animals,dit,pag,4,mep,fep,rab,nur,sib,rif,zom,vehicles,animals,c1_sub3,c2_sub3,c3_sub3,animals,vehicles,vegetables,animals,vegetables,vehicles,vegetables,1,tev,English,wug,tob,Male,29,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-22T21:01:26Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:23:01Z,24
2017-01-22T21:17:07Z,2017-01-22T21:16:44Z,3HL8HNGX451PZIDQWF9QW9WMBS09FA,3,3,one,one,1,1,1,2,2,3,2,"c1_bas2,c1_sub1,c1_bas1,c1_sub2","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c2_bas1,c2_bas2,c2_sub1,c2_sub2","c1_sub2,c1_sub1","c3_sub2,c3_bas1,c3_bas2,c3_sub1","c1_bas1,c1_bas2,c1_sub1,c1_sub2","c3_sup3,c3_sub2,c3_bas2,c3_bas1,c3_sub1,c3_sup2,c3_sup1,c3_sup4","c1_sup4,c1_sup3,c1_sup2,c1_bas2,c1_sub1,c1_bas1,c1_sup1,c1_sub2","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c2_bas2,c2_sup1,c2_sub1,c2_bas1,c2_sup3,c2_sup4,c2_sub2",animals,3,4,"c2_sub2,c2_sub1","NA",It really made me think!,c1_sub3-c1_sup6-c1_sup5,c3_sub3-c3_sup5-c3_sup6,c2_sub3-c2_sup6-c2_sup5,c3_bas4-c3_bas3-c3_sub3,c2_sub3-c2_sub5-c2_sub4,c1_sub5-c1_sub4-c1_sub3,c3_sub5-c3_sub4-c3_sub3,one,vehicles,c2_bas3-c2_sub3-c2_bas4,c1_sub3-c1_bas3-c1_bas4,"c3_bas1,c3_sup4,c3_sup1",vegetables,fep,zom,4,rab,wug,rif,nur,tev,sib,mep,vehicles,vegetables,c2_sub3,c3_sub3,c1_sub3,vehicles,vegetables,animals,vegetables,animals,vehicles,animals,2,dit,English,tob,pag,,,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-22T21:01:47Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:06:44Z,25
2017-01-22T21:25:07Z,2017-01-22T21:24:08Z,3I33IC7ZWF2J37BJ0Q8J8LDH86D2AY,3,3,3sup,3sup,1,1,1,2,2,3,2,c1_bas1,c1_bas1,"c1_sub1,c1_sub2",c2_bas1,"c2_sub1,c2_sub2","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c2_sub1,c2_sub2","c1_bas2,c2_sub1","c1_sub1,c3_sup1,c1_sub2",animals,2,4,"c1_bas1,c2_bas1",Confused,Can I have a bonus :),c2_sub3,c1_sub3,c3_sub3,c3_sub3-c3_bas4-c3_bas3,c1_sub5-c1_sub3-c1_sub4,c3_sub5-c3_sub3-c3_sub4,c2_sub5-c2_sub4-c2_sub3,3sup,vegetables,c1_sub3-c1_bas3-c1_bas4,c2_sub3-c2_bas4-c2_bas3,c3_sub2,vehicles,sib,rab,4,dit,pag,nur,zom,rif,tob,mep,vegetables,vehicles,c1_sub3-c1_sup6-c1_sup5,c3_sup5-c3_sub3-c3_sup6,c2_sup5-c2_sub3-c2_sup6,vegetables,animals,vehicles,vehicles,vegetables,animals,animals,0,tev,English,wug,fep,Male,18,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-22T21:01:56Z,31J7RYECZLQQNLMXOBSTNWO0VTWL1J,,Approved,2017-01-22T21:14:08Z,26
