ApprovalTime,AutoApprovalTime,AssignmentId,trainBlock_T9,trainBlock_T8,condition_T12,condition_T11,trainBlock_T1,trainBlock_T3,trainBlock_T2,trainBlock_T5,trainBlock_T4,trainBlock_T7,trainBlock_T6,selected_T9,selected_T8,selected_T1,selected_T11,selected_T3,selected_T2,selected_T5,selected_T4,selected_T7,selected_T6,category_T10,education,trainBlock_T10,selected_T12,asses,comments,trainPics_T4,trainPics_T5,trainPics_T6,trainPics_T7,trainPics_T1,trainPics_T2,trainPics_T3,condition_T10,category_T12,trainPics_T8,trainPics_T9,selected_T10,category_T11,word_T8,word_T9,trainBlock_T12,word_T4,word_T5,word_T6,word_T7,word_T1,word_T2,word_T3,category_T8,category_T9,trainPics_T12,trainPics_T10,trainPics_T11,category_T1,category_T2,category_T3,category_T4,category_T5,category_T6,category_T7,enjoyment,word_T12,language,word_T10,word_T11,gender,age,trainBlock_T11,condition_T2,condition_T3,condition_T1,condition_T6,condition_T7,condition_T4,condition_T5,condition_T8,condition_T9,AcceptTime,HITId,Assignment,AssignmentStatus,SubmitTime,subids
2017-01-25T18:44:07Z,2017-01-25T18:43:15Z,35H6S234SA0AF2I3SWT5QNE7W3965K,3,3,3sup,3sup,1,1,1,2,2,3,2,"c2_sub2,c2_sub1","c3_sub2,c3_sub1","c3_sub1,c3_sub2","c2_sup4,c2_bas2,c2_sub1,c2_sub2,c2_bas1,c2_sup2,c2_sup1,c2_sup3","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c1_bas2,c1_sub2,c1_sub1,c1_bas1","c1_bas2,c1_sub2,c1_bas1,c1_sub1","c3_bas1,c3_sub1,c3_sub2,c3_bas2",animals,3,4,"c1_sub2,c1_sup4,c1_sup3,c1_sup1,c1_bas2,c1_sub1,c1_sup2,c1_bas1",Yes,nice survey,c1_bas4-c1_sub3-c1_bas3,c2_sub3-c2_bas4-c2_bas3,c3_bas3-c3_sub3-c3_bas4,c1_sub3,c3_sub5-c3_sub4-c3_sub3,c2_sub4-c2_sub3-c2_sub5,c1_sub3-c1_sub5-c1_sub4,3sup,vegetables,c3_sub3,c2_sub3,"c3_bas2,c3_sup4,c3_sup2,c3_sub2,c3_bas1,c3_sup3,c3_sup1,c3_sub1",vehicles,rif,sib,4,dit,nur,fep,rab,zom,tob,pag,animals,vehicles,c1_sup5-c1_sub3-c1_sup6,c3_sup6-c3_sub3-c3_sup5,c2_sup5-c2_sup6-c2_sub3,animals,vehicles,vegetables,vegetables,vehicles,animals,vegetables,2,tev,English,mep,wug,Male,43,4,3sub,3sub,3sub,3bas,one,3bas,3bas,one,one,2017-01-25T18:29:09Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:33:15Z,11
2017-01-25T18:42:07Z,2017-01-25T18:41:31Z,37QW5D2ZRGMYPIZ2X73B3CKQGI78SA,3,3,one,one,1,1,1,2,2,3,2,"c1_sub1,c1_bas1,c1_sub2,c1_bas2","c2_sub2,c2_sub1,c2_bas2,c2_bas1","c1_sub1,c1_sub2",c2_sub1,"c3_sub2,c3_sub1","c2_sub2,c2_sub1","c1_bas2,c1_sup4,c1_sup1,c1_bas1,c1_sup2,c1_sub2,c1_sub1,c1_sup3","c3_sup3,c3_sup1,c3_sub1,c3_bas2,c3_sup2,c3_bas1,c3_sup4,c3_sub2","c3_sub2,c3_bas1,c3_bas2,c3_sub1","c2_sup2,c2_bas1,c2_sup3,c2_sup4,c2_sup1,c2_bas2,c2_sub2,c2_sub1",vegetables,3,4,"c3_sub2,c3_sub1",Yes,,c3_sup5-c3_sub3-c3_sup6,c1_sub3-c1_sup6-c1_sup5,c2_sup6-c2_sup5-c2_sub3,c3_bas4-c3_bas3-c3_sub3,c1_sub3-c1_sub5-c1_sub4,c2_sub4-c2_sub3-c2_sub5,c3_sub3-c3_sub5-c3_sub4,one,animals,c2_sub3-c2_bas4-c2_bas3,c1_bas3-c1_bas4-c1_sub3,"c1_sub2,c1_sub1",vehicles,zom,nur,4,fep,rif,wug,mep,tob,rab,sib,vehicles,vegetables,c3_sub3,c1_sub3,c2_sub3,vegetables,vehicles,animals,animals,vegetables,vehicles,animals,1,dit,english,tev,pag,Male,55,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-25T18:29:00Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:31:31Z,12
2017-01-25T18:42:07Z,2017-01-25T18:41:21Z,37TD41K0AH901LPFEJJG5YG969SCSK,3,3,one,one,1,1,1,2,2,3,2,"c2_sup1,c2_sub2,c2_bas1,c2_bas2,c2_sub1,c2_sup2,c2_sup3,c2_sup4","c3_sub2,c3_bas1,c3_bas2,c3_sup3,c3_sup2,c3_sub1,c3_sup1,c3_sup4",c3_sub2,"c3_sub2,c3_sub1","c2_sub1,c2_sub2","c1_sub2,c1_sub1","c3_bas2,c3_sub1,c3_bas1,c3_sub2","c1_bas1,c1_sub2,c1_sub1,c1_bas2","c1_sup4,c1_sup1,c1_bas1,c1_sub2,c1_sub1,c1_bas2,c1_sup3","c2_bas2,c2_bas1,c2_sub2,c2_sub1",vegetables,3,4,"c2_sub1,c2_sub2","NA",,c1_sub3-c1_bas3-c1_bas4,c3_bas3-c3_bas4-c3_sub3,c2_bas4-c2_sub3-c2_bas3,c1_sub3-c1_sup5-c1_sup6,c3_sub5-c3_sub4-c3_sub3,c1_sub5-c1_sub4-c1_sub3,c2_sub4-c2_sub3-c2_sub5,one,vehicles,c3_sup6-c3_sub3-c3_sup5,c2_sup5-c2_sup6-c2_sub3,"c1_sub2,c1_sub1",animals,tev,wug,4,rab,mep,fep,rif,pag,dit,sib,animals,vehicles,c2_sub3,c1_sub3,c3_sub3,animals,vegetables,vehicles,vegetables,animals,vehicles,vegetables,2,nur,english,zom,tob,,,4,3sub,3sub,3sub,3bas,3sup,3bas,3bas,3sup,3sup,2017-01-25T18:29:02Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:31:21Z,13
2017-01-25T18:43:07Z,2017-01-25T18:42:14Z,37U1UTWH9VMMO3ZPII36D2FUUGO8RM,3,3,one,one,1,1,1,2,2,3,2,"c1_bas2,c1_sub1,c1_bas1,c1_sub2","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c1_sub1,c1_sub2","c1_sub2,c1_sub1","c3_sub1,c3_sub2,c3_bas1","c2_sub2,c2_sub1,c2_sup3,c2_sup4,c2_bas1,c2_bas2,c2_sup1","c1_sup1,c1_bas2,c1_sup3,c1_bas1","c2_sub1,c2_bas1,c2_sub2,c2_bas2","c3_sup1,c3_sup4,c3_sup3,c3_bas1,c3_bas2,c3_sub1,c3_sub2,c3_sup2",animals,2,4,c2_sub1,"NA",,c1_sup5-c1_sub3-c1_sup6,c2_sup5-c2_sub3-c2_sup6,c3_sub3-c3_sup6-c3_sup5,c2_bas4-c2_bas3-c2_sub3,c2_sub5-c2_sub3-c2_sub4,c3_sub5-c3_sub3-c3_sub4,c1_sub5-c1_sub4-c1_sub3,one,vehicles,c3_sub3-c3_bas3-c3_bas4,c1_sub3-c1_bas3-c1_bas4,"c3_sub2,c3_sub1",vegetables,pag,tev,4,nur,sib,wug,fep,dit,zom,rab,animals,vegetables,c2_sub3,c3_sub3,c1_sub3,vehicles,animals,vegetables,vegetables,vehicles,animals,vehicles,2,rif,English,mep,tob,,,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-25T18:29:02Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:32:14Z,14
NA,2017-01-25T19:05:34Z,37XITHEISW9O06P2ZUJBFOBDK79CRW,3,3,one,one,1,1,1,2,2,3,2,"c2_bas2,c2_sub1,c2_sub2,c2_bas1","c3_bas1,c3_sub1,c3_sub2,c3_bas2","c2_sub2,c2_sub1,c2_bas2","c3_sub2,c3_sub1","c3_sub2,c3_sub1,c3_bas2,c3_bas1","c1_sub2,c1_bas2,c1_sub1,c1_bas1","c1_sup2,c1_sup4,c1_sup1,c1_sub2,c1_bas1,c1_bas2,c1_sub1,c1_sup3","c2_sup4,c2_sup1,c2_sub1,c2_sub2,c2_sup3,c2_bas1,c2_bas2,c2_sup2","c1_sub1,c1_bas1,c1_sub2,c1_bas2","c3_sup1,c3_bas2,c3_sub2,c3_sub1,c3_bas1,c3_sup2,c3_sup4,c3_sup3",vegetables,1,4,"c2_sub2,c2_sub1",Confused,,c2_sub3-c2_sup5-c2_sup6,c1_sub3-c1_sup6-c1_sup5,c3_sup5-c3_sup6-c3_sub3,c1_bas4-c1_sub3-c1_bas3,c2_sub3-c2_sub4-c2_sub5,c1_sub4-c1_sub3-c1_sub5,c3_sub5-c3_sub4-c3_sub3,one,vehicles,c3_sub3-c3_bas3-c3_bas4,c2_bas3-c2_sub3-c2_bas4,"c1_sub1,c1_sub2",animals,dit,fep,4,tev,sib,mep,zom,tob,pag,nur,animals,vehicles,c2_sub3,c1_sub3,c3_sub3,vehicles,vegetables,animals,vehicles,vegetables,animals,vegetables,2,rif,English,wug,rab,Male,28,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-25T18:28:57Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Submitted,2017-01-25T18:55:34Z,15
2017-01-25T18:53:07Z,2017-01-25T18:52:42Z,39GXDJN2OTEEHAG6R28GEZ4XFM18VF,3,3,3sup,3sup,1,1,1,2,2,3,2,"c1_sub1,c1_bas2,c1_sub2,c1_bas1","c3_sub2,c3_bas2,c3_bas1,c3_sub1","c2_sub1,c2_sub2","c2_sub1,c2_sup3,c2_sup4,c2_sup2,c2_bas2,c2_bas1,c2_sub2,c2_sup1","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c3_sub1,c3_sub2,c3_bas2,c3_bas1","c1_sub1,c1_bas1,c1_sub2,c1_bas2","c2_sub1,c2_bas1,c2_bas2,c2_sub2","c2_sub1,c2_sub2,c2_bas1,c2_bas2",vegetables,3,4,"c3_sup3,c3_sup1,c3_sup4,c3_bas2,c3_sup2,c3_sub2,c3_sub1,c3_bas1","NA",,c1_sub3,c3_sub3,c2_sub3,c2_sub3-c2_bas4-c2_bas3,c2_sub4-c2_sub5-c2_sub3,c1_sub4-c1_sub5-c1_sub3,c3_sub5-c3_sub4-c3_sub3,3sup,animals,c3_bas4-c3_sub3-c3_bas3,c1_sub3-c1_bas4-c1_bas3,"c1_sub1,c1_bas1,c1_sup1,c1_sub2,c1_bas2,c1_sup4,c1_sup3",vehicles,tob,rab,4,zom,wug,sib,fep,pag,nur,rif,animals,vegetables,c3_sup5-c3_sub3-c3_sup6,c1_sub3-c1_sup6-c1_sup5,c2_sub3-c2_sup5-c2_sup6,vehicles,vegetables,animals,vegetables,animals,vehicles,vehicles,2,mep,English,tev,dit,,,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T18:29:18Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:42:42Z,16
2017-01-25T18:45:07Z,2017-01-25T18:44:13Z,39L1G8WVWQRCU1U287TVGUP6AW231T,3,3,3sup,3sup,1,1,1,2,2,3,2,"c1_sub1,c1_bas1,c1_sub2,c1_bas2","c3_sub1,c3_bas1,c3_sup3,c3_sub2,c3_bas2","c3_sub2,c3_sub1","c1_sub2,c1_sup3,c1_bas1,c1_sub1,c1_bas2,c1_sup1,c1_sup4","c2_sub1,c2_sub2","c1_sub2,c1_sub1","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c2_sub2,c2_bas2,c2_sub1,c2_bas1","c1_sub1,c1_sub2",vehicles,3,4,"c3_sup4,c3_sub2,c3_bas1,c3_sup3,c3_sup1,c3_bas2,c3_sub1,c3_sup2",Yes,,c2_sub3,c3_sub3,c1_sub3,c2_bas4-c2_bas3-c2_sub3,c3_sub5-c3_sub4-c3_sub3,c1_sub3-c1_sub4-c1_sub5,c2_sub5-c2_sub3-c2_sub4,3sup,animals,c3_sub3-c3_bas4-c3_bas3,c1_bas3-c1_bas4-c1_sub3,"c2_sub1,c2_sub2,c2_sup2,c2_sup1,c2_bas1,c2_sup4,c2_bas2",vegetables,dit,zom,4,nur,rab,tob,wug,mep,sib,fep,animals,vegetables,c3_sup5-c3_sup6-c3_sub3,c2_sup6-c2_sub3-c2_sup5,c1_sup6-c1_sub3-c1_sup5,animals,vegetables,vehicles,vehicles,animals,vegetables,vehicles,1,pag,english,tev,rif,Male,33,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T18:29:03Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:34:13Z,17
2017-01-25T18:56:07Z,2017-01-25T18:55:19Z,39O5D9O87TSWH440O4IFXQ8XETT3CJ,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_bas2,c3_sub2,c3_sub1,c3_bas1","c1_bas1,c1_sub1,c1_sub2,c1_bas2","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c2_sup1,c2_bas2,c2_sup3,c2_sup4,c2_sub1,c2_sub2,c2_bas1","c2_sub1,c2_sub2,c2_bas2","c3_sub1,c3_sub2","c1_sub1,c1_bas1,c1_bas2,c1_sub2","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c2_sub1,c2_bas2,c2_sub2,c2_bas1","c3_sub2,c3_bas2,c3_bas1,c3_sub1",vegetables,3,4,"c3_sup2,c3_sub1,c3_sup3,c3_bas1,c3_sup4,c3_sup1,c3_sub2,c3_bas2",Yes,,c2_sub3,c1_sub3,c3_sub3,c2_sub3-c2_bas3-c2_bas4,c1_sub5-c1_sub3-c1_sub4,c3_sub4-c3_sub5-c3_sub3,c2_sub3-c2_sub5-c2_sub4,3sup,animals,c1_sub3-c1_bas4-c1_bas3,c3_bas4-c3_sub3-c3_bas3,"c1_sup3,c1_sup4,c1_sub1,c1_sup1,c1_bas1,c1_sub2,c1_bas2,c1_sup2",vehicles,tob,dit,4,wug,zom,rab,pag,sib,mep,rif,vegetables,animals,c3_sup5-c3_sub3-c3_sup6,c1_sup5-c1_sub3-c1_sup6,c2_sup5-c2_sup6-c2_sub3,vegetables,animals,vehicles,vehicles,vegetables,animals,vehicles,2,nur,English,fep,tev,Female,31,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T18:37:40Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:45:19Z,18
2017-01-25T18:47:07Z,2017-01-25T18:46:10Z,3B837J3LDOW47NEYWG9BUTFV6AUSR5,3,3,3sup,3sup,1,1,1,2,2,3,2,"c2_bas2,c2_sub1,c2_sub2,c2_bas1","c1_bas2,c1_sub2,c1_sub1,c1_bas1","c3_sub1,c3_sub2","c3_sup1,c3_bas2,c3_sub2,c3_sup3,c3_sup4,c3_sub1,c3_bas1","c1_bas2,c1_bas1,c1_sub2,c1_sub1","c2_sub1,c2_sub2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c1_bas1,c1_sub2,c1_sub1,c1_bas2",vehicles,3,4,"c1_sub2,c1_sub1,c1_bas1,c1_sup1,c1_sup4,c1_sup2,c1_sup3,c1_bas2",Yes,Thanks for letting me participate!,c3_sub3,c2_sub3,c1_sub3,c3_bas4-c3_sub3-c3_bas3,c3_sub3-c3_sub5-c3_sub4,c2_sub4-c2_sub3-c2_sub5,c1_sub4-c1_sub5-c1_sub3,3sup,vegetables,c1_sub3-c1_bas4-c1_bas3,c2_bas3-c2_bas4-c2_sub3,"c2_sub2,c2_bas1,c2_bas2,c2_sub1,c2_sup2,c2_sup1,c2_sup4,c2_sup3",animals,rab,nur,4,zom,tob,pag,dit,tev,fep,mep,vegetables,vehicles,c1_sup5-c1_sup6-c1_sub3,c2_sup6-c2_sub3-c2_sup5,c3_sub3-c3_sup6-c3_sup5,animals,vehicles,vegetables,animals,vehicles,vegetables,animals,2,sib,English,wug,rif,Female,32,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T18:29:19Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:36:10Z,19
2017-01-25T18:54:07Z,2017-01-25T18:53:40Z,3DPNQGW4LLFSJJE3ERAVLV8TW7E64F,3,3,3sup,3sup,1,1,1,2,2,3,2,"c3_sub1,c3_sub2,c3_bas2,c3_bas1","c1_sub2,c1_bas2,c1_sub1,c1_bas1","c3_sub2,c3_sub1","c2_sup2,c2_sup1,c2_sup4,c2_bas2,c2_sup3,c2_bas1,c2_sub2,c2_sub1","c2_sub1,c2_sub2","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c1_sub2,c1_sub1","c2_sub1,c2_bas2,c2_sub2,c2_bas1","c3_sub2,c3_sub1",vegetables,3,4,"c3_sub2,c3_sup4,c3_sub1,c3_sup3,c3_sup2,c3_sup1,c3_bas2,c3_bas1",Yes,None,c1_sub3,c2_sub3,c3_sub3,c2_bas4-c2_bas3-c2_sub3,c3_sub5-c3_sub4-c3_sub3,c1_sub5-c1_sub3-c1_sub4,c2_sub5-c2_sub3-c2_sub4,3sup,animals,c1_bas3-c1_bas4-c1_sub3,c3_sub3-c3_bas4-c3_bas3,"c1_sup3,c1_sub2,c1_sup4,c1_sup2,c1_sup1,c1_bas2,c1_sub1,c1_bas1",vehicles,tob,nur,4,rab,wug,tev,sib,mep,dit,pag,vegetables,animals,c3_sup5-c3_sup6-c3_sub3,c1_sup6-c1_sub3-c1_sup5,c2_sup5-c2_sub3-c2_sup6,animals,vegetables,vehicles,vegetables,vehicles,animals,vehicles,2,fep,English,zom,rif,Female,34,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T18:29:10Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:43:40Z,20
2017-01-25T18:42:07Z,2017-01-25T18:41:26Z,3F6HPJW4JD0GAKEM1V4BQAA80VB2WG,3,3,3sup,3sup,1,1,1,2,2,3,2,"c1_sub1,c1_bas2,c1_sub2,c1_bas1","c3_bas1,c3_sub2,c3_bas2,c3_sub1","c1_sub1,c1_bas1,c1_sub2,c1_bas2","c1_sup2,c1_sup3,c1_sub2,c1_sup4,c1_bas1,c1_bas2,c1_sub1","c3_sub2,c3_sub1","c2_bas2,c2_sup3,c2_sup4,c2_sub2,c2_sup1,c2_sub1,c2_bas1,c2_sup2","c3_sub2,c3_bas2","c2_sub1,c2_sub2,c2_bas2","c2_sup1,c2_bas2,c2_sub2,c2_sub1,c2_bas1","c1_sub2,c1_sub1,c1_bas2",vehicles,1,4,"c3_sub2,c3_sub1,c3_sup3,c3_sup1,c3_bas2,c3_bas1,c3_sup4",Yes,,c2_sub3,c3_sub3,c1_sub3,c2_bas4-c2_bas3-c2_sub3,c1_sub4-c1_sub3-c1_sub5,c2_sub3-c2_sub4-c2_sub5,c3_sub5-c3_sub3-c3_sub4,3sup,animals,c3_bas3-c3_sub3-c3_bas4,c1_bas4-c1_sub3-c1_bas3,"c2_sup4,c2_bas2,c2_bas1,c2_sup3,c2_sub2,c2_sub1,c2_sup1",vegetables,wug,tob,4,tev,fep,nur,zom,mep,rif,pag,animals,vegetables,c3_sup5-c3_sub3-c3_sup6,c2_sub3-c2_sup6-c2_sup5,c1_sup6-c1_sub3-c1_sup5,vegetables,vehicles,animals,vehicles,animals,vegetables,vehicles,1,rab,English,sib,dit,Male,30,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T18:28:51Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:31:26Z,21
2017-01-25T19:36:07Z,2017-01-25T19:35:24Z,3FPRZHYEPY7SGDA0FLDKNIWMZ08V39,3,3,3sup,3sup,1,1,1,2,2,3,2,"c2_bas2,c2_sub1,c2_sub2,c2_bas1","c1_bas1,c1_sub2,c1_bas2,c1_sub1","c2_sub1,c2_sub2","c3_sup1,c3_sub2,c3_bas1,c3_sub1,c3_bas2,c3_sup3,c3_sup4,c3_sup2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c1_sub1,c1_sub2","c2_sub1,c2_sub2","c3_bas2,c3_sub2,c3_bas1,c3_sub1","c3_sub2,c3_sub1",vegetables,2,4,"c2_sub2,c2_sup2,c2_sup4,c2_sup3,c2_sub1,c2_bas2,c2_bas1,c2_sup1",Yes,,c2_sub3,c1_sub3,c3_sub3,c3_sub3-c3_bas4-c3_bas3,c2_sub3-c2_sub5-c2_sub4,c1_sub3-c1_sub5-c1_sub4,c3_sub3-c3_sub5-c3_sub4,3sup,vehicles,c1_bas4-c1_bas3-c1_sub3,c2_bas3-c2_bas4-c2_sub3,"c1_bas1,c1_sub2,c1_bas2,c1_sup1,c1_sup3,c1_sub1,c1_sup2,c1_sup4",animals,sib,pag,4,rab,dit,tev,mep,wug,tob,rif,vegetables,vehicles,c2_sub3-c2_sup5-c2_sup6,c1_sub3-c1_sup5-c1_sup6,c3_sup6-c3_sub3-c3_sup5,vehicles,vegetables,animals,vehicles,vegetables,animals,animals,1,nur,English,zom,fep,Male,29,4,3sub,3sub,3sub,one,3bas,one,one,3bas,3bas,2017-01-25T18:28:59Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T19:25:24Z,22
2017-01-25T18:45:07Z,2017-01-25T18:44:33Z,3FUI0JHJPXY8448HVB7E4N438GG33L,3,3,one,one,1,1,1,2,2,3,2,"c3_sub1,c3_sub2,c3_bas1,c3_bas2","c2_bas2,c2_sub1,c2_sub2,c2_bas1","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c2_sub2,c2_sub1,c2_sup2,c2_sup3,c2_bas2,c2_sup1,c2_bas1,c2_sup4","c3_sub1,c3_sub2,c3_sup1,c3_sup3,c3_bas2,c3_sup2,c3_bas1,c3_sup4","c1_bas2,c1_sub2,c1_sub1,c1_bas1","c1_bas2,c1_sup4,c1_sup3,c1_sup2,c1_bas1,c1_sub1,c1_sub2,c1_sup1",vehicles,2,4,"c1_sub2,c1_sub1","NA",Interesting hit. First time I have done one of this nature.,c3_sup6-c3_sub3-c3_sup5,c2_sup6-c2_sub3-c2_sup5,c1_sup6-c1_sub3-c1_sup5,c1_bas3-c1_sub3-c1_bas4,c2_sub3-c2_sub5-c2_sub4,c3_sub3-c3_sub5-c3_sub4,c1_sub5-c1_sub4-c1_sub3,one,vegetables,c2_bas3-c2_bas4-c2_sub3,c3_bas4-c3_sub3-c3_bas3,"c2_sub2,c2_sub1",animals,pag,rab,4,tev,wug,mep,nur,sib,fep,tob,vehicles,animals,c1_sub3,c2_sub3,c3_sub3,vehicles,animals,vegetables,animals,vehicles,vegetables,vegetables,2,rif,English,zom,dit,,,4,3sub,3sub,3sub,3sup,3bas,3sup,3sup,3bas,3bas,2017-01-25T18:30:02Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:34:33Z,23
2017-01-25T18:43:07Z,2017-01-25T18:42:21Z,3IAS3U3I0FGOMHGB648F3WXNQUTB29,3,3,one,one,1,1,1,2,2,3,2,"c1_bas1,c1_sub2,c1_sub1,c1_sup4,c1_sup2,c1_bas2,c1_sup3,c1_sup1","c3_bas2,c3_sub2,c3_sup4,c3_sup2,c3_sub1,c3_sup1,c3_sup3,c3_bas1","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c2_sub2,c2_bas2,c2_sub1,c2_bas1","c1_sub1,c1_bas1,c1_bas2,c1_sub2","c2_sup4,c2_bas2,c2_sup1,c2_sub2,c2_sup3,c2_bas1,c2_sub1","c3_sub2,c3_bas1,c3_sub1,c3_bas2",vegetables,3,4,"c2_sub1,c2_sub2",Yes,,c1_bas3-c1_sub3-c1_bas4,c2_sub3-c2_bas3-c2_bas4,c3_bas4-c3_sub3-c3_bas3,c2_sup6-c2_sup5-c2_sub3,c2_sub3-c2_sub5-c2_sub4,c3_sub4-c3_sub5-c3_sub3,c1_sub3-c1_sub5-c1_sub4,one,vehicles,c3_sup5-c3_sup6-c3_sub3,c1_sup6-c1_sup5-c1_sub3,"c1_sub2,c1_sub1",animals,dit,rab,4,tev,tob,zom,wug,mep,pag,sib,animals,vegetables,c2_sub3,c1_sub3,c3_sub3,vehicles,animals,vegetables,vegetables,vehicles,animals,vehicles,2,rif,English,fep,nur,Male,25,4,3sub,3sub,3sub,3bas,3sup,3bas,3bas,3sup,3sup,2017-01-25T18:29:07Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:32:21Z,24
2017-01-25T18:42:07Z,2017-01-25T18:41:18Z,3IOEN3P9S7JBRKHKR9RTNX1QKN4612,3,3,3sup,3sup,1,1,1,2,2,3,2,"c1_sub1,c1_sub2","c3_sub2,c3_sub1","c3_sub1,c3_sub2","c3_sub2,c3_sub1,c3_bas2,c3_sup2,c3_sup1,c3_sup3,c3_bas1,c3_sup4","c1_sub1,c1_sub2","c2_sub1,c2_sub2","c3_sub1,c3_bas2,c3_bas1,c3_sub2","c2_sub1,c2_bas1,c2_bas2,c2_sub2","c2_sub2,c2_sub1","c1_sub1,c1_bas1,c1_sub2,c1_bas2",vegetables,3,4,"c2_sup4,c2_sup2,c2_sub2,c2_bas1,c2_bas2,c2_sub1,c2_sup1,c2_sup3",Yes,,c2_bas4-c2_bas3-c2_sub3,c3_sub3-c3_bas3-c3_bas4,c1_bas3-c1_bas4-c1_sub3,c2_sub3,c3_sub3-c3_sub5-c3_sub4,c2_sub5-c2_sub4-c2_sub3,c1_sub3-c1_sub4-c1_sub5,3sup,vehicles,c3_sub3,c1_sub3,"c1_sup4,c1_bas2,c1_sup3,c1_sup1,c1_sub1,c1_sub2,c1_sup2,c1_bas1",animals,fep,dit,4,pag,nur,tob,tev,zom,rif,rab,animals,vegetables,c2_sub3-c2_sup6-c2_sup5,c1_sup6-c1_sub3-c1_sup5,c3_sup5-c3_sub3-c3_sup6,animals,vehicles,vegetables,vehicles,animals,vegetables,vehicles,2,wug,english,mep,sib,Male,38,4,3sub,3sub,3sub,3bas,one,3bas,3bas,one,one,2017-01-25T18:28:59Z,38Z7YZ2SB32CEOY8ONLVWH4GM2LIQQ,,Approved,2017-01-25T18:31:18Z,25
