"","AutoApprovalTime","AssignmentId","trainBlock_T9","trainBlock_T8","condition_T12","condition_T11","trainBlock_T1","trainBlock_T3","trainBlock_T2","trainBlock_T5","trainBlock_T4","trainBlock_T7","trainBlock_T6","selected_T9","selected_T8","selected_T1","selected_T11","selected_T3","selected_T2","selected_T5","selected_T4","selected_T7","selected_T6","category_T10","education","trainBlock_T10","selected_T12","asses","comments","trainPics_T4","trainPics_T5","trainPics_T6","trainPics_T7","trainPics_T1","trainPics_T2","trainPics_T3","condition_T10","category_T12","trainPics_T8","trainPics_T9","selected_T10","category_T11","word_T8","word_T9","trainBlock_T12","word_T4","word_T5","word_T6","word_T7","word_T1","word_T2","word_T3","category_T8","category_T9","trainPics_T12","trainPics_T10","trainPics_T11","category_T1","category_T2","category_T3","category_T4","category_T5","category_T6","category_T7","enjoyment","word_T12","language","word_T10","word_T11","gender","age","trainBlock_T11","condition_T2","condition_T3","condition_T1","condition_T6","condition_T7","condition_T4","condition_T5","condition_T8","condition_T9","AcceptTime","HITId","Assignment","AssignmentStatus","SubmitTime","ApprovalTime","subids"
"11","2017-01-20T22:23:08Z","32XVDSJFPZXK58K8XTYOHC8H1KM2MV","3","3","one","one","1","1","1","2","2","3","2","c1_bas1,c1_sup1,c1_sub2,c1_sup4,c1_sup2,c1_sub1,c1_sup3","c3_sub1,c3_bas2,c3_bas1,c3_sup3,c3_sub2,c3_sup4,c3_sup1,c3_sup2","c2_bas2,c2_sub1,c2_sub2,c2_bas1","c3_sub1,c3_sub2","c3_bas2,c3_bas1,c3_sub1,c3_sub2","c1_bas2,c1_sub2,c1_bas1,c1_sub1","c3_sub2,c3_sub1,c3_bas1","c1_sub2,c1_bas2,c1_sub1,c1_bas1","c2_sub2,c2_sup4,c2_sub1,c2_sup1,c2_sup3,c2_bas1,c2_sup2,c2_bas2","c2_bas1,c2_bas2,c2_sub2,c2_sub1","vegetables","3","4","c2_sub1,c2_sub2","NA","what hard to judge exactly which characteristics you were looking - general or specific  (i.e. Buses or Yellow Buses, dogs or just dalmations)","c1_bas3-c1_sub3-c1_bas4","c3_sub3-c3_bas4-c3_bas3","c2_sub3-c2_bas3-c2_bas4","c2_sup5-c2_sup6-c2_sub3","c2_sub4-c2_sub5-c2_sub3","c1_sub3-c1_sub4-c1_sub5","c3_sub5-c3_sub3-c3_sub4","one","vehicles","c3_sup5-c3_sub3-c3_sup6","c1_sup5-c1_sup6-c1_sub3","c1_sub2,c1_sub1","animals","sib","tev","4","rif","fep","mep","dit","tob","pag","wug","animals","vegetables","c2_sub3","c1_sub3","c3_sub3","vehicles","vegetables","animals","vegetables","animals","vehicles","vehicles","2","nur","English","zom","rab","","","4","3sub","3sub","3sub","3bas","3sup","3bas","3bas","3sup","3sup","2017-01-20T22:06:59Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-20T22:13:08Z","2017-01-20T22:24:07Z","11"
"12","2017-01-20T22:19:39Z","339ANSOTR52TQ5Y71K60PFNU1BNKII","3","3","3sup","3sup","1","1","1","2","2","3","2","c1_bas2","c1_sup4","c2_bas2,c2_sup1,c2_bas1,c2_sub1,c2_sup3,c2_sup2","c1_sup3","c3_sup4","c1_sup3","c1_sup3","c3_sub2","c3_sup1","c3_sup3","vehicles","2","4","c1_sup2","NA","","c1_sub3","c2_sub3","c3_sub3","c1_bas4-c1_bas3-c1_sub3","c2_sub5-c2_sub4-c2_sub3","c3_sub5-c3_sub4-c3_sub3","c1_sub3-c1_sub4-c1_sub5","3sup","vegetables","c2_bas4-c2_bas3-c2_sub3","c3_bas3-c3_sub3-c3_bas4","c1_sub1","animals","nur","sib","4","pag","dit","tob","rif","tev","fep","mep","vehicles","animals","c1_sup5-c1_sub3-c1_sup6","c2_sub3-c2_sup6-c2_sup5","c3_sub3-c3_sup6-c3_sup5","vehicles","animals","vegetables","vegetables","vehicles","animals","vegetables","1","zom","Spanish","wug","rab","","","4","3sub","3sub","3sub","one","3bas","one","one","3bas","3bas","2017-01-20T22:05:51Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:09:39Z",NA,"12"
"13","2017-01-20T22:21:29Z","354P56DE9K3UP4UJN2B5PCOV4PPS7C","3","3","one","one","1","1","1","2","2","3","2","c2_bas1,c2_sub1,c2_sub2","c1_sub1,c1_bas2,c1_sub2,c1_bas1","c2_sub2,c2_bas1,c2_bas2,c2_sub1","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c2_sup1,c2_sup2,c2_sup3,c2_bas2,c2_sub2,c2_sub1,c2_sup4,c2_bas1","c3_sub2,c3_sup1,c3_sup4,c3_bas2,c3_sup3,c3_sub1,c3_bas1","c3_bas1,c3_sub1,c3_sub2,c3_bas2","c1_bas2,c1_sub1,c1_bas1,c1_sup4,c1_sup3,c1_sup2,c1_sub2,c1_sup1","vehicles","2","4","c3_sub2,c3_sub1","Yes","","c3_sub3-c3_sup5-c3_sup6","c2_sub3-c2_sup5-c2_sup6","c1_sup5-c1_sub3-c1_sup6","c3_sub3-c3_bas3-c3_bas4","c2_sub3-c2_sub5-c2_sub4","c1_sub4-c1_sub5-c1_sub3","c3_sub5-c3_sub3-c3_sub4","one","animals","c1_sub3-c1_bas4-c1_bas3","c2_bas4-c2_sub3-c2_bas3","c2_sub1,c2_sub2","vegetables","rif","zom","4","rab","dit","nur","tev","sib","fep","mep","vegetables","vehicles","c3_sub3","c2_sub3","c1_sub3","vehicles","vegetables","animals","animals","vehicles","vegetables","animals","1","tob","English","pag","wug","Male","24","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-20T22:05:35Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:11:29Z",NA,"13"
"14","2017-01-20T22:21:39Z","35BLDD71I6XT16HT0S8TRJ11DMWZVG","3","3","3sup","3sup","1","1","1","2","2","3","2","c2_bas2,c2_sub2,c2_sub1,c2_bas1","c3_sub1,c3_sub2,c3_bas2,c3_bas1","c1_sub2,c1_sub1","c1_sub2,c1_sup3,c1_bas1,c1_sup4,c1_sub1,c1_sup2,c1_sup1,c1_bas2","c3_sub2,c3_sub1","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c2_sub2,c2_sub1","c1_sub1,c1_bas1,c1_bas2,c1_sub2","c1_sub1,c1_sub2","animals","3","4","c2_sup2,c2_sub1,c2_bas2,c2_sub2,c2_sup4,c2_sup3,c2_bas1,c2_sup1","Yes","","c2_sub3","c3_sub3","c1_sub3","c1_bas4-c1_sub3-c1_bas3","c1_sub5-c1_sub3-c1_sub4","c2_sub4-c2_sub3-c2_sub5","c3_sub5-c3_sub4-c3_sub3","3sup","vehicles","c3_bas3-c3_sub3-c3_bas4","c2_bas4-c2_sub3-c2_bas3","c3_bas1,c3_sup1,c3_sup3,c3_sup4,c3_sub1,c3_sup2,c3_sub2,c3_bas2","vegetables","rab","dit","4","mep","pag","tob","nur","rif","sib","fep","animals","vehicles","c2_sup5-c2_sub3-c2_sup6","c3_sub3-c3_sup5-c3_sup6","c1_sup6-c1_sup5-c1_sub3","vegetables","vehicles","animals","vehicles","animals","vegetables","vegetables","2","zom","English","wug","tev","Male","22","4","3sub","3sub","3sub","one","3bas","one","one","3bas","3bas","2017-01-20T22:05:27Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:11:39Z",NA,"14"
"15","2017-01-20T22:19:09Z","35DR22AR5DKKK2FVF0E2B3T7E25X3K","3","3","3bas","3bas","1","1","1","2","2","3","2","c3_bas2,c3_sub1,c3_sup1,c3_sup2,c3_sub2,c3_sup4,c3_bas1,c3_sup3","c2_bas2,c2_sup3,c2_sub1,c2_sup4,c2_sub2,c2_sup1,c2_bas1,c2_sup2","c2_sub1,c2_sub2","c3_sub2,c3_bas2,c3_bas1,c3_sub1","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c1_sub2,c1_bas2,c1_sup4,c1_sup2,c1_sup3,c1_sub1,c1_bas1,c1_sup1","c3_sub1,c3_sub2","vegetables","3","4","c2_bas1,c2_bas2,c2_sub2,c2_sub1","NA","None.","c2_sub3","c1_sub3","c3_sub3","c1_sup6-c1_sup5-c1_sub3","c2_sub4-c2_sub3-c2_sub5","c3_sub5-c3_sub4-c3_sub3","c1_sub3-c1_sub5-c1_sub4","3bas","vehicles","c2_sub3-c2_sup5-c2_sup6","c3_sup5-c3_sup6-c3_sub3","c1_bas2,c1_bas1,c1_sub2,c1_sub1","animals","rab","dit","4","nur","sib","mep","tob","wug","fep","zom","vehicles","animals","c2_sub3-c2_bas4-c2_bas3","c1_bas3-c1_sub3-c1_bas4","c3_bas4-c3_bas3-c3_sub3","vehicles","animals","vegetables","vehicles","vegetables","animals","vegetables","2","tev","English","pag","rif","","","4","3sub","3sub","3sub","one","3sup","one","one","3sup","3sup","2017-01-20T22:05:55Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:09:09Z",NA,"15"
"16","2017-01-20T22:18:27Z","35L9RVQFCOI7X6SZPGSHVQVD3P6HUJ","3","3","3bas","3bas","1","1","1","2","2","3","2","c2_sub1,c2_sub2","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_bas1,c2_sub2,c2_bas2","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c2_sup3,c2_sub2,c2_sup1,c2_sup2,c2_bas1,c2_bas2,c2_sub1,c2_sup4","c3_bas1,c3_sup3,c3_sup1,c3_sub1,c3_sup2,c3_sub2,c3_bas2,c3_sup4","c1_sub2,c1_sub1","c1_sup1,c1_sub2,c1_sub1,c1_sup4,c1_bas1,c1_bas2,c1_sup3","animals","2","4","c1_bas1,c1_sub1,c1_sub2,c1_bas2","Yes","","c3_sub3-c3_sup5-c3_sup6","c2_sup5-c2_sub3-c2_sup6","c1_sup5-c1_sup6-c1_sub3","c1_sub3","c1_sub5-c1_sub3-c1_sub4","c3_sub3-c3_sub5-c3_sub4","c2_sub5-c2_sub4-c2_sub3","3bas","vegetables","c3_sub3","c2_sub3","c3_bas2,c3_sub2,c3_bas1,c3_sub1","vehicles","tev","dit","4","fep","mep","nur","pag","zom","rif","sib","animals","vehicles","c1_bas3-c1_bas4-c1_sub3","c3_bas3-c3_bas4-c3_sub3","c2_bas4-c2_bas3-c2_sub3","vegetables","animals","vehicles","animals","vehicles","vegetables","vegetables","2","tob","English","wug","rab","Male","22","4","3sub","3sub","3sub","3sup","one","3sup","3sup","one","one","2017-01-20T22:05:42Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:08:27Z",NA,"16"
"17","2017-01-20T23:46:48Z","35LDD5557A4FMOOYMZ4SH8UBIK7KMY","3","3","one","one","1","1","1","2","2","3","2","c1_bas2,c1_sub2,c1_sub1,c1_bas1","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c3_sub2,c3_bas2,c3_bas1","c1_sub1,c1_sub2","c2_sub2,c2_sub1","c1_sub1,c1_sub2,c1_bas1,c1_bas2","c2_sup2,c2_sup3,c2_sup4,c2_sub2,c2_bas1,c2_bas2,c2_sub1,c2_sup1","c1_sup1,c1_bas2,c1_sup4,c1_bas1,c1_sup3,c1_sub1,c1_sub2,c1_sup2","c2_sub1,c2_bas1,c2_bas2,c2_sub2","c3_sup4,c3_bas1,c3_sup3,c3_sup1,c3_sup2,c3_bas2,c3_sub1,c3_sub2","animals","1","4","c2_sub2,c2_sub1","NA","","c1_sup6-c1_sup5-c1_sub3","c2_sup6-c2_sup5-c2_sub3","c3_sup5-c3_sup6-c3_sub3","c2_bas3-c2_sub3-c2_bas4","c3_sub5-c3_sub3-c3_sub4","c1_sub5-c1_sub4-c1_sub3","c2_sub4-c2_sub3-c2_sub5","one","vehicles","c3_bas3-c3_bas4-c3_sub3","c1_bas4-c1_bas3-c1_sub3","c3_sub2,c3_sub1","vegetables","fep","pag","4","dit","tob","tev","wug","mep","zom","sib","animals","vegetables","c2_sub3","c3_sub3","c1_sub3","animals","vegetables","vehicles","vegetables","vehicles","animals","vehicles","1","nur","English","rif","rab","","","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-20T22:58:42Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-20T23:36:48Z","2017-01-20T23:47:07Z","17"
"18","2017-01-20T22:17:51Z","37QW5D2ZRGMYPIZ2X73B3CKQF9VS8Z","3","3","3sup","3sup","1","1","1","2","2","3","2","c3_sub1,c3_sub2,c3_bas1,c3_bas2","c2_sub2,c2_bas2,c2_bas1,c2_sub1","c1_sub1,c1_sub2","c2_sup1,c2_sup2","c1_sub2,c1_sub1","c2_sub1,c2_sub2,c2_bas1,c2_bas2","c2_sub1,c2_sub2","c1_sub2,c1_sub1","c1_bas1,c1_bas2,c1_sub2,c1_sub1","c3_sub1,c3_sub2","animals","2","4","c1_bas1,c1_sub2,c1_bas2,c1_sup4","Yes","","c1_sub3","c2_sub3","c3_sub3","c1_bas4-c1_sub3-c1_bas3","c3_sub4-c3_sub5-c3_sub3","c2_sub3-c2_sub4-c2_sub5","c1_sub3-c1_sub5-c1_sub4","3sup","vegetables","c2_bas4-c2_sub3-c2_bas3","c3_sub3-c3_bas3-c3_bas4","c3_sup1,c3_bas1,c3_bas2,c3_sup3","vehicles","wug","zom","4","rif","dit","tob","sib","rab","fep","pag","vehicles","animals","c1_sup5-c1_sup6-c1_sub3","c3_sup6-c3_sup5-c3_sub3","c2_sup5-c2_sub3-c2_sup6","animals","vehicles","vegetables","vegetables","vehicles","animals","vegetables","1","tev","english","mep","nur","Male","22","4","3sub","3sub","3sub","one","3bas","one","one","3bas","3bas","2017-01-20T22:05:38Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:07:51Z",NA,"18"
"19","2017-01-20T22:42:42Z","38BQUHLA9W0YCF9DKRWLOPBK2PHMOK","3","3","one","one","1","1","1","2","2","3","2","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c2_sub2,c2_sub1","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c2_sub2,c2_sub1,c2_bas2","c1_sup3","c1_bas2,c1_bas1,c1_sub2,c1_sub1","animals","3","4","c1_sub2,c1_sub1","Yes","thanks!","c2_bas3-c2_sub3-c2_bas4","c3_bas4-c3_bas3-c3_sub3","c1_bas4-c1_bas3-c1_sub3","c1_sub3-c1_sup6-c1_sup5","c3_sub5-c3_sub3-c3_sub4","c1_sub3-c1_sub5-c1_sub4","c2_sub3-c2_sub4-c2_sub5","one","vegetables","c3_sup5-c3_sup6-c3_sub3","c2_sub3-c2_sup5-c2_sup6","c3_sub2","vehicles","dit","fep","4","rab","wug","zom","mep","nur","tob","rif","animals","vehicles","c1_sub3","c3_sub3","c2_sub3","animals","vegetables","vehicles","vehicles","animals","vegetables","vegetables","1","sib","English","pag","tev","Male","29","4","3sub","3sub","3sub","3bas","3sup","3bas","3bas","3sup","3sup","2017-01-20T22:05:39Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:32:42Z",NA,"19"
"20","2017-01-21T00:43:21Z","39LOEL67OS5U51EN7S2AV4CENU938X","3","3","one","one","1","1","1","2","2","3","2","c2_sub1,c2_sub2,c2_bas2,c2_bas1","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c3_sub2,c3_sub1","c1_sub2,c1_sub1,c1_bas1,c1_bas2","c2_sub2,c2_bas2,c2_bas1,c2_sup4,c2_sup3,c2_sup1,c2_sub1,c2_sup2","c1_bas1,c1_sup2,c1_sup1,c1_sub1,c1_sup3,c1_sub2,c1_sup4,c1_bas2","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c3_sup1,c3_sup3,c3_sup4,c3_sup2,c3_bas1,c3_sub1,c3_sub2,c3_bas2","vehicles","1","4","c1_bas2,c1_sub1,c1_sub2,c1_bas1","Yes","","c1_sub3-c1_sup5-c1_sup6","c2_sub3-c2_sup5-c2_sup6","c3_sub3-c3_sup6-c3_sup5","c1_bas3-c1_bas4-c1_sub3","c2_sub4-c2_sub5-c2_sub3","c1_sub4-c1_sub3-c1_sub5","c3_sub3-c3_sub5-c3_sub4","one","vegetables","c3_bas4-c3_bas3-c3_sub3","c2_sub3-c2_bas3-c2_bas4","c2_sub1,c2_sub2","animals","tev","rab","4","nur","fep","dit","tob","rif","mep","zom","animals","vehicles","c1_sub3","c2_sub3","c3_sub3","vehicles","vegetables","animals","vegetables","vehicles","animals","vegetables","2","sib","English","wug","pag","Female","24","4","3sub","3sub","3sub","3sup","3bas","3sup","3sup","3bas","3bas","2017-01-21T00:30:56Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-21T00:33:21Z","2017-01-21T00:44:07Z","20"
"21","2017-01-20T23:09:09Z","3AAPLD8UCCHSXTDAPB27QU9BKBZHTS","3","3","3sup","3sup","1","1","1","2","2","3","2","c1_sub1,c1_bas2,c1_bas1,c1_sub2","c2_bas1,c2_bas2,c2_sub2,c2_sub1","c3_sub2,c3_sub1","c2_sup1,c2_sup2,c2_sup4,c2_sub2,c2_bas1,c2_sub1,c2_bas2,c2_sup3","c2_sub1,c2_sub2","c1_sub1,c1_sub2","c2_sub2","c3_sub1,c3_sub2","c3_sub1,c3_sub2,c3_bas1,c3_bas2","c1_sub2,c1_sub1,c1_bas2","vegetables","3","4","c3_sup2,c3_bas2,c3_sup3,c3_sub2,c3_sub1,c3_sup4,c3_sup1,c3_bas1","NA","","c3_sub3","c2_sub3","c1_sub3","c3_bas4-c3_sub3-c3_bas3","c3_sub3-c3_sub4-c3_sub5","c1_sub4-c1_sub3-c1_sub5","c2_sub4-c2_sub3-c2_sub5","3sup","animals","c2_sub3-c2_bas4-c2_bas3","c1_bas3-c1_bas4-c1_sub3","c1_sup1,c1_sup2,c1_bas1,c1_sub2,c1_bas2,c1_sup4,c1_sup3,c1_sub1","vehicles","nur","tob","4","fep","wug","sib","pag","rab","rif","dit","vehicles","vegetables","c3_sub3-c3_sup5-c3_sup6","c1_sup6-c1_sub3-c1_sup5","c2_sup6-c2_sup5-c2_sub3","animals","vegetables","vehicles","animals","vehicles","vegetables","animals","2","mep","English","tev","zom","","","4","3sub","3sub","3sub","one","3bas","one","one","3bas","3bas","2017-01-20T22:05:38Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:59:09Z",NA,"21"
"22","2017-01-20T22:18:56Z","3AMW0RGHOD2MFX6EBSO0Q45AHKNPN4","3","3","one","one","1","1","1","2","2","3","2","c3_sub1,c3_sub2","c2_sub1,c2_sub2","c2_sub2,c2_sub1","c1_sub2,c1_sub1","c1_sub2,c1_sub1","c3_sub1,c3_sub2","c2_bas1,c2_bas2,c2_sub1,c2_sub2","c1_bas1,c1_bas2,c1_sub1,c1_sub2","c1_sub2,c1_sub1","c3_sub2,c3_bas1,c3_sub1,c3_bas2","animals","2","4","c2_sub2,c2_sub1","NA","","c1_bas4-c1_bas3-c1_sub3","c2_bas3-c2_bas4-c2_sub3","c3_sub3-c3_bas4-c3_bas3","c1_sup6-c1_sup5-c1_sub3","c2_sub3-c2_sub4-c2_sub5","c3_sub3-c3_sub4-c3_sub5","c1_sub3-c1_sub5-c1_sub4","one","vehicles","c2_sup6-c2_sup5-c2_sub3","c3_sup5-c3_sup6-c3_sub3","c3_sub2,c3_sub1","vegetables","tob","wug","4","tev","sib","pag","fep","rif","mep","zom","vehicles","animals","c2_sub3","c3_sub3","c1_sub3","vehicles","animals","vegetables","vegetables","vehicles","animals","vegetables","1","rab","English","nur","dit","","","4","3sub","3sub","3sub","3bas","3sup","3bas","3bas","3sup","3sup","2017-01-20T22:06:04Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:08:56Z",NA,"22"
"23","2017-01-20T22:18:01Z","3COPXFW7XBCL7RLBEFWKYCO6NPIPKZ","3","3","3sup","3sup","1","1","1","2","2","3","2","c1_sub1,c1_sub2","c3_sub2,c3_sub1","c2_sub2,c2_sub1","c2_bas1,c2_bas2,c2_sup4,c2_sub1,c2_sup3,c2_sup1,c2_sub2","c3_sub1,c3_sub2","c1_bas1,c1_sub2,c1_bas2,c1_sub1","c3_bas1,c3_bas2,c3_sub2,c3_sub1","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c2_sub2,c2_sub1","c2_sub2,c2_sub1,c2_bas2,c2_bas1","vegetables","2","4","c3_bas1,c3_sup1,c3_bas2,c3_sup3,c3_sup4,c3_sup2,c3_sub2,c3_sub1","NA","","c1_bas3-c1_bas4-c1_sub3","c3_bas3-c3_sub3-c3_bas4","c2_sub3-c2_bas4-c2_bas3","c2_sub3","c2_sub3-c2_sub5-c2_sub4","c1_sub4-c1_sub3-c1_sub5","c3_sub5-c3_sub3-c3_sub4","3sup","animals","c3_sub3","c1_sub3","c1_sup2,c1_sup3,c1_sup1,c1_bas2,c1_bas1,c1_sub1,c1_sup4,c1_sub2","vehicles","wug","pag","4","zom","rif","nur","tob","fep","mep","sib","animals","vegetables","c3_sup6-c3_sup5-c3_sub3","c1_sup6-c1_sup5-c1_sub3","c2_sup5-c2_sup6-c2_sub3","vehicles","vegetables","animals","vegetables","animals","vehicles","vehicles","2","tev","English","rab","dit","","","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-20T22:05:52Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:08:01Z",NA,"23"
"24","2017-01-20T22:18:59Z","3DHE4R9OCWBKDYOMMQ0T47OK5YA2GN","3","3","3bas","3bas","1","1","1","2","2","3","2","c2_bas1,c2_sup1,c2_sup2,c2_sup4","c1_sub1,c1_bas2","c2_sub1,c2_sub2","c3_sub1,c3_bas1,c3_sub2,c3_bas2","c1_sub1,c1_sub2","c3_sub1,c3_sub2","c3_bas1,c3_sub1,c3_sup2,c3_sup1,c3_sup4,c3_sup3,c3_bas2,c3_sub2","c1_sup1,c1_sup4,c1_sub1,c1_sup3,c1_sup2,c1_sub2,c1_bas2,c1_bas1","c3_sub2,c3_sup4,c3_bas1","c2_sup3,c2_sub2,c2_sup1,c2_sub1,c2_sup4,c2_bas2,c2_sup2,c2_bas1","vegetables","2","4","c2_sup2,c2_sub1,c2_sub2,c2_bas2,c2_bas1","Yes","","c1_sup5-c1_sup6-c1_sub3","c3_sup5-c3_sup6-c3_sub3","c2_sup5-c2_sub3-c2_sup6","c3_sub3","c2_sub4-c2_sub3-c2_sub5","c3_sub4-c3_sub3-c3_sub5","c1_sub4-c1_sub5-c1_sub3","3bas","vehicles","c1_sub3","c2_sub3","c1_sub2,c1_bas1,c1_bas2,c1_sub1","animals","rab","tev","4","mep","nur","rif","sib","pag","wug","zom","vegetables","vehicles","c2_bas3-c2_bas4-c2_sub3","c1_bas3-c1_sub3-c1_bas4","c3_bas3-c3_sub3-c3_bas4","vehicles","animals","vegetables","vegetables","animals","vehicles","animals","2","dit","English","fep","tob","Female","22","4","3sub","3sub","3sub","3sup","one","3sup","3sup","one","one","2017-01-20T22:05:38Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:08:59Z",NA,"24"
"25","2017-01-20T22:23:32Z","3E4GGUZ1T8RPFKK5CHL82ZGDCFR2KQ","3","3","one","one","1","1","1","2","2","3","2","c3_bas2,c3_sup4,c3_sup3,c3_sub1,c3_bas1,c3_sub2,c3_sup1,c3_sup2","c2_sub1,c2_sup3,c2_bas2,c2_sub2,c2_sup4,c2_bas1,c2_sup1","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_sub2,c2_sub1","c1_sub2,c1_sub1","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c1_sub2,c1_bas2,c1_sub1","c1_sub1,c1_sup3,c1_sub2,c1_bas2,c1_bas1,c1_sup1,c1_sup4","c3_sub1,c3_bas1,c3_bas2,c3_sub2","vehicles","4","4","c3_bas1,c3_sub2","Yes","You didn't say it, but I took it that I should remember what I had seen before, e.g. the last one I decided was a sitting dog as opposed to a dalmation","c1_sub3-c1_bas3-c1_bas4","c2_bas3-c2_sub3-c2_bas4","c3_sub3-c3_bas3-c3_bas4","c1_sup5-c1_sub3-c1_sup6","c3_sub5-c3_sub4-c3_sub3","c1_sub3-c1_sub4-c1_sub5","c2_sub4-c2_sub5-c2_sub3","one","animals","c2_sup5-c2_sub3-c2_sup6","c3_sub3-c3_sup5-c3_sup6","c2_sub2,c2_sub1","vegetables","fep","rif","4","mep","sib","dit","nur","zom","tob","pag","vehicles","animals","c3_sub3","c2_sub3","c1_sub3","animals","vegetables","vehicles","vegetables","vehicles","animals","vegetables","2","wug","English","tev","rab","Male","63","4","3sub","3sub","3sub","3bas","3sup","3bas","3bas","3sup","3sup","2017-01-20T22:06:07Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Approved","2017-01-20T22:13:32Z","2017-01-20T22:24:07Z","25"
"26","2017-01-20T23:07:13Z","3FTYUGLFSUL90BXI2J1JWTOZCGMD5Q","3","3","3sup","3sup","1","1","1","2","2","3","2","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c3_sub2,c3_bas1,c3_sub1,c3_bas2","c2_sub1,c2_sup3,c2_bas1,c2_sub2,c2_sup1,c2_sup4,c2_sup2,c2_bas2","c2_sub1","c1_sub2,c1_sub1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c2_sub2,c2_sub1","c3_bas2,c3_sub1,c3_sub2,c3_bas1","vegetables","1","4","c3_sup1,c3_sup3,c3_sup4,c3_bas2,c3_bas1,c3_sup2,c3_sub2,c3_sub1","Yes","Think I got one of the initial ones wrong, but I enjoyed this experiment.  ","c2_bas4-c2_bas3-c2_sub3","c1_sub3-c1_bas4-c1_bas3","c3_bas4-c3_sub3-c3_bas3","c2_sub3","c3_sub4-c3_sub3-c3_sub5","c1_sub4-c1_sub3-c1_sub5","c2_sub3-c2_sub5-c2_sub4","3sup","animals","c3_sub3","c1_sub3","c1_bas2,c1_sup2,c1_sub1,c1_sup1,c1_sup3,c1_sup4,c1_sub2,c1_bas1","vehicles","tob","mep","4","dit","fep","sib","wug","tev","rab","pag","animals","vegetables","c3_sub3-c3_sup6-c3_sup5","c1_sup5-c1_sub3-c1_sup6","c2_sup6-c2_sub3-c2_sup5","animals","vegetables","vehicles","vehicles","vegetables","animals","vehicles","2","zom","English","nur","rif","Female","51","4","3sub","3sub","3sub","3bas","one","3bas","3bas","one","one","2017-01-20T22:51:45Z","3TZ0XG8CBUKDXJ59YZYIXXKD94X984","","Submitted","2017-01-20T22:57:13Z",NA,"26"
