"subids","trial_num","category","condition","prop_sub","prop_bas","prop_sup","exp"
47,9,"vehicles","three_superordinate",1,1,0.75,2
48,9,"animals","three_superordinate",1,1,1,2
49,9,"vehicles","three_superordinate",0.5,0.5,0.25,2
50,9,"vehicles","three_superordinate",1,1,1,2
1,8,"vegetables","three_basic",1,1,0,2
2,8,"vehicles","three_superordinate",1,1,1,2
3,8,"vehicles","three_superordinate",0.5,0.5,0.75,2
4,8,"vegetables","three_superordinate",1,1,1,2
5,8,"vegetables","three_superordinate",1,1,1,2
6,8,"vegetables","three_superordinate",1,0,0,2
7,8,"vegetables","three_superordinate",1,1,1,2
8,8,"vegetables","three_superordinate",1,1,1,2
9,8,"vegetables","three_subordinate",1,0,0,2
10,8,"vehicles","three_superordinate",1,1,0.5,2
11,8,"animals","three_superordinate",1,1,1,2
12,8,"animals","three_superordinate",1,1,1,2
13,8,"animals","three_subordinate",1,0,0,2
14,8,"animals","three_subordinate",0.5,1,1,2
15,8,"vegetables","three_superordinate",1,1,0,2
16,8,"vegetables","three_subordinate",1,0,0,2
17,8,"vegetables","three_basic",1,1,0,2
18,8,"vehicles","three_subordinate",1,0,0,2
19,8,"vegetables","three_subordinate",1,0,0,2
20,8,"vehicles","three_basic",1,1,0,2
21,8,"animals","three_superordinate",1,1,1,2
22,8,"animals","three_subordinate",1,0,0,2
23,8,"vehicles","three_superordinate",1,1,1,2
24,8,"vehicles","three_superordinate",1,0.5,1,2
25,8,"animals","three_subordinate",1,1,0,2
26,8,"vehicles","three_subordinate",1,0,0,2
27,8,"animals","three_subordinate",1,0,0,2
28,8,"animals","three_superordinate",1,1,1,2
29,8,"vehicles","three_superordinate",1,1,0.5,2
30,8,"vehicles","three_subordinate",1,1,0,2
31,8,"vegetables","three_subordinate",1,0,0,2
32,8,"vehicles","three_basic",1,1,0,2
33,8,"animals","three_superordinate",1,1,1,2
34,8,"vehicles","three_subordinate",1,0,0,2
35,8,"vegetables","three_subordinate",1,0,0,2
36,8,"vegetables","three_basic",1,1,0,2
37,8,"vehicles","three_basic",1,1,0,2
38,8,"vehicles","three_subordinate",1,0,0,2
39,8,"animals","three_subordinate",1,0,0,2
40,8,"vegetables","three_basic",1,1,0,2
41,8,"vegetables","three_basic",1,1,0,2
42,8,"animals","three_superordinate",1,1,1,2
43,8,"vegetables","three_basic",1,1,0,2
44,8,"vehicles","three_basic",1,1,0,2
45,8,"vegetables","three_subordinate",1,0,0,2
46,8,"vehicles","three_basic",1,1,0,2
47,8,"vegetables","three_superordinate",1,1,1,2
48,8,"vegetables","three_subordinate",1,0,0,2
49,8,"vehicles","three_basic",0.5,0.5,0.25,2
50,8,"vehicles","three_basic",1,1,0,2
1,12,"animals","three_superordinate",1,1,1,2
2,12,"animals","three_subordinate",1,0,0,2
3,12,"vegetables","three_superordinate",0.5,1,0.75,2
4,12,"vegetables","three_basic",1,1,0,2
5,12,"animals","three_basic",1,1,0,2
6,12,"animals","three_basic",1,0,0,2
7,12,"vehicles","three_subordinate",1,0,0,2
8,12,"vehicles","three_subordinate",1,0,0,2
9,12,"vehicles","three_subordinate",1,0,0,2
10,12,"animals","three_basic",1,1,0,2
11,12,"animals","three_basic",1,1,0,2
12,12,"animals","three_basic",1,1,0,2
13,12,"vegetables","three_subordinate",1,0,0,2
14,12,"vehicles","three_subordinate",0.5,0,0,2
15,12,"animals","three_superordinate",1,1,1,2
16,12,"animals","three_subordinate",1,0,0,2
17,12,"animals","three_superordinate",0.5,0,0,2
18,12,"vehicles","three_basic",1,0.5,0,2
19,12,"vehicles","three_subordinate",1,0,0,2
20,12,"vehicles","three_subordinate",1,0,0,2
21,12,"vegetables","three_superordinate",1,1,1,2
22,12,"vehicles","three_basic",1,1,0,2
23,12,"vegetables","three_basic",1,1,0,2
24,12,"animals","three_superordinate",1,1,1,2
25,12,"vegetables","three_subordinate",1,1,0,2
26,12,"animals","three_subordinate",1,0,0,2
27,12,"vegetables","three_subordinate",1,1,0,2
28,12,"vehicles","three_superordinate",1,1,1,2
29,12,"animals","three_superordinate",1,1,0,2
30,12,"animals","three_subordinate",1,0,0,2
31,12,"animals","three_subordinate",1,0,0,2
32,12,"vegetables","three_basic",1,1,0,2
33,12,"vehicles","three_basic",1,1,0,2
34,12,"vegetables","three_basic",1,1,0,2
35,12,"vehicles","three_superordinate",1,1,0.75,2
36,12,"vehicles","three_basic",1,1,0,2
37,12,"vegetables","three_subordinate",1,1,0,2
38,12,"vegetables","three_superordinate",1,1,0.75,2
39,12,"vehicles","three_basic",1,1,0,2
40,12,"vegetables","three_subordinate",1,0,0,2
41,12,"animals","three_subordinate",1,0,0,2
42,12,"animals","three_subordinate",1,0,0,2
43,12,"vehicles","three_superordinate",1,1,1,2
44,12,"vegetables","three_subordinate",1,0,0,2
45,12,"animals","three_superordinate",1,0,0,2
46,12,"vegetables","three_superordinate",1,1,1,2
47,12,"animals","three_basic",0.5,1,0,2
48,12,"vehicles","three_superordinate",1,1,0.5,2
49,12,"animals","three_basic",0.5,1,0,2
50,12,"animals","three_basic",1,1,0,2
1,11,"vegetables","three_subordinate",1,0,0,2
2,11,"animals","three_superordinate",1,1,0.75,2
3,11,"animals","three_basic",1,1,0,2
4,11,"animals","three_superordinate",1,1,1,2
5,11,"vegetables","three_basic",1,1,0,2
6,11,"animals","three_subordinate",1,0,0,2
7,11,"animals","three_superordinate",1,1,1,2
8,11,"vehicles","three_basic",1,0.5,0,2
9,11,"vehicles","three_basic",1,1,0,2
10,11,"vegetables","three_subordinate",1,0,0,2
11,11,"vegetables","three_subordinate",1,0,0,2
12,11,"animals","three_subordinate",1,0,0,2
13,11,"animals","three_superordinate",1,1,1,2
14,11,"vegetables","three_subordinate",1,0,0,2
15,11,"vehicles","three_subordinate",1,1,0,2
16,11,"animals","three_basic",1,0.5,0,2
17,11,"vehicles","three_subordinate",1,0,0,2
18,11,"animals","three_superordinate",1,1,1,2
19,11,"animals","three_subordinate",1,0,0,2
20,11,"animals","three_superordinate",1,1,1,2
21,11,"vegetables","three_subordinate",1,0,0,2
22,11,"vegetables","three_superordinate",1,1,1,2
23,11,"animals","three_basic",1,1,0,2
24,11,"vehicles","three_basic",1,1,0,2
25,11,"vehicles","three_superordinate",1,1,0.75,2
26,11,"vegetables","three_basic",1,1,0,2
27,11,"vegetables","three_basic",1,1,0,2
28,11,"vehicles","three_subordinate",1,1,0,2
29,11,"vehicles","three_basic",1,1,0,2
30,11,"vegetables","three_superordinate",1,1,1,2
31,11,"animals","three_basic",1,1,0,2
32,11,"vegetables","three_superordinate",1,1,1,2
33,11,"vegetables","three_subordinate",1,0,0,2
34,11,"animals","three_basic",1,1,0,2
35,11,"vehicles","three_subordinate",0.5,0,0,2
36,11,"vegetables","three_superordinate",1,1,1,2
37,11,"vegetables","three_basic",0.5,1,0,2
38,11,"animals","three_basic",1,1,0,2
39,11,"vegetables","three_basic",1,1,0,2
40,11,"vehicles","three_basic",1,1,0,2
41,11,"vehicles","three_superordinate",1,1,0.5,2
42,11,"vegetables","three_basic",1,1,0,2
43,11,"animals","three_superordinate",1,1,1,2
44,11,"vehicles","three_superordinate",1,1,1,2
45,11,"animals","three_subordinate",1,0,0,2
46,11,"animals","three_superordinate",0.5,1,0.75,2
47,11,"vegetables","three_basic",1,1,0,2
48,11,"vegetables","three_basic",1,1,0,2
49,11,"vegetables","three_superordinate",0.5,0,0.5,2
50,11,"vegetables","three_basic",1,1,0,2
1,1,"vehicles","one",0.5,0,0,2
2,1,"vegetables","one",1,1,0,2
3,1,"vehicles","one",1,0.5,0,2
4,1,"animals","one",1,1,0,2
5,1,"animals","one",1,1,0,2
6,1,"vehicles","one",1,0,0,2
7,1,"animals","one",1,1,0,2
8,1,"vegetables","one",1,0.5,0,2
9,1,"vegetables","one",1,1,0,2
10,1,"vegetables","one",1,1,0,2
11,1,"vegetables","one",1,1,0,2
12,1,"vegetables","one",1,1,0,2
13,1,"vegetables","one",1,1,0,2
14,1,"vegetables","one",1.5,1,0.25,2
15,1,"animals","one",1,0,0,2
16,1,"vegetables","one",1,1,0,2
17,1,"vegetables","one",1,0,0,2
18,1,"vegetables","one",1,1,0,2
19,1,"vehicles","one",0.5,1,0,2
20,1,"vehicles","one",1,0.5,0,2
21,1,"vegetables","one",1,0,0,2
22,1,"vegetables","one",1,1,0,2
23,1,"vehicles","one",1,1,0,2
24,1,"vehicles","one",1,1,0,2
25,1,"vegetables","one",1,1,0,2
26,1,"vehicles","one",1,0,0,2
27,1,"vehicles","one",1,1,1,2
28,1,"vegetables","one",1,1,0,2
29,1,"animals","one",1,1,0,2
30,1,"animals","one",1,1,0,2
31,1,"vehicles","one",1,0.5,0,2
32,1,"vehicles","one",1,1,0,2
33,1,"vehicles","one",1,0,0,2
34,1,"vehicles","one",0,0,0.25,2
35,1,"vehicles","one",1,0,0,2
36,1,"vegetables","one",1,1,0,2
37,1,"animals","one",1,0,0,2
38,1,"animals","one",1,0,0,2
39,1,"animals","one",1,1,0,2
40,1,"vehicles","one",0.5,1,0,2
41,1,"vegetables","one",1,1,0,2
42,1,"vegetables","one",1,1,0,2
43,1,"vegetables","one",1,1,0,2
44,1,"animals","one",1,1,0.25,2
45,1,"vegetables","one",1,0,0,2
46,1,"animals","one",1,1,0,2
47,1,"vegetables","one",1,1,0,2
48,1,"vehicles","one",1,0,0,2
49,1,"animals","one",1,0.5,0,2
50,1,"vegetables","one",1,0,0,2
1,3,"vegetables","one",1,0,0,2
2,3,"vehicles","one",1,1,0,2
3,3,"vegetables","one",1,1,0,2
4,3,"vegetables","one",1,1,0,2
5,3,"vegetables","one",1,1,0,2
6,3,"animals","one",1,0,0,2
7,3,"vegetables","one",1,1,0,2
8,3,"animals","one",1,1,0,2
9,3,"animals","one",1,0,0,2
10,3,"vehicles","one",1,1,0,2
11,3,"animals","one",1,1,0,2
12,3,"animals","one",1,1,0,2
13,3,"animals","one",1,1,0,2
14,3,"vehicles","one",1.5,1,0.75,2
15,3,"vehicles","one",1,0,0,2
16,3,"animals","one",1,0,0,2
17,3,"vehicles","one",1,0,0,2
18,3,"animals","one",0,1,0,2
19,3,"animals","one",1,1,0,2
20,3,"animals","one",1,1,0,2
21,3,"animals","one",1,0,0,2
22,3,"animals","one",1,1,0,2
23,3,"vegetables","one",1,0.5,0,2
24,3,"animals","one",1,1,0,2
25,3,"vehicles","one",1,1,0,2
26,3,"animals","one",1,1,0,2
27,3,"animals","one",1,1,0,2
28,3,"vehicles","one",1,0,0,2
29,3,"vegetables","one",1,1,0,2
30,3,"vegetables","one",1,1,0,2
31,3,"vegetables","one",1,1,0,2
32,3,"vegetables","one",1,1,0,2
33,3,"vegetables","one",1,1,0,2
34,3,"animals","one",0,0,0.25,2
35,3,"vegetables","one",1,1,0,2
36,3,"vehicles","one",1,1,0,2
37,3,"vegetables","one",1,0,0,2
38,3,"vegetables","one",1,0,0,2
39,3,"vegetables","one",1,1,0,2
40,3,"vegetables","one",1,1,0,2
41,3,"vehicles","one",1,1,0,2
42,3,"animals","one",1,1,0,2
43,3,"animals","one",1,1,0,2
44,3,"vegetables","one",1,1,0.75,2
45,3,"vehicles","one",1,0,0,2
46,3,"vehicles","one",1,1,0,2
47,3,"vehicles","one",1,1,0,2
48,3,"vegetables","one",1,0,0,2
49,3,"vegetables","one",1,0,0,2
50,3,"animals","one",1,0,0,2
1,2,"animals","one",1,0,0,2
2,2,"animals","one",1,1,0,2
3,2,"animals","one",0.5,1,0,2
4,2,"vehicles","one",1,1,0,2
5,2,"vehicles","one",1,1,0,2
6,2,"vegetables","one",1,0,0,2
7,2,"vehicles","one",1,0.5,0,2
8,2,"vehicles","one",1,0,0,2
9,2,"vehicles","one",1,0.5,0,2
10,2,"animals","one",1,0,0,2
11,2,"vehicles","one",1,1,0,2
12,2,"vehicles","one",1,0,0,2
13,2,"vehicles","one",1,0.5,0,2
14,2,"animals","one",0,0,1.25,2
15,2,"vegetables","one",1,0,0,2
16,2,"vehicles","one",1,0,0,2
17,2,"animals","one",1,0,0,2
18,2,"vehicles","one",1,1,0,2
19,2,"vegetables","one",1,1,0,2
20,2,"vegetables","one",1,1,0,2
21,2,"vehicles","one",1,0,0,2
22,2,"vehicles","one",1,0,0,2
23,2,"animals","one",1,1,0,2
24,2,"vegetables","one",1,1,0,2
25,2,"animals","one",1,1,0,2
26,2,"vegetables","one",1,1,0,2
27,2,"vegetables","one",1,1,1,2
28,2,"animals","one",1,0,0,2
29,2,"vehicles","one",1,1,0,2
30,2,"vehicles","one",1,1,0,2
31,2,"animals","one",1,0,0,2
32,2,"animals","one",1,1,0,2
33,2,"animals","one",1,1,0,2
34,2,"vegetables","one",0,0,0.25,2
35,2,"animals","one",1,0,0,2
36,2,"animals","one",1,1,0,2
37,2,"vehicles","one",0.5,0,0,2
38,2,"vehicles","one",1,0,0,2
39,2,"vehicles","one",1,0.5,0,2
40,2,"animals","one",1,1,0,2
41,2,"animals","one",1,1,0,2
42,2,"vehicles","one",1,1,0,2
43,2,"vehicles","one",1,1,0,2
44,2,"vehicles","one",1,1,0.25,2
45,2,"animals","one",1,0,0,2
46,2,"vegetables","one",1,0.5,0,2
47,2,"animals","one",1,1,0,2
48,2,"animals","one",1,0,0,2
49,2,"vehicles","one",1,1,0,2
50,2,"vehicles","one",1,0,0,2
1,5,"animals","three_basic",1,0,0,2
2,5,"vegetables","three_superordinate",1,1,1,2
3,5,"vehicles","three_subordinate",0.5,0,0,2
4,5,"animals","three_subordinate",1,0,0,2
5,5,"vehicles","three_superordinate",1,1,1,2
6,5,"vehicles","three_basic",0.5,0,0,2
7,5,"vegetables","three_subordinate",1,0,0,2
8,5,"animals","three_subordinate",1,0,0,2
9,5,"animals","three_basic",1,1,0,2
10,5,"vegetables","three_superordinate",1,1,1,2
11,5,"vegetables","three_basic",1,1,0,2
12,5,"vegetables","three_basic",1,1,0,2
13,5,"vehicles","three_subordinate",1,0,0,2
14,5,"vegetables","three_basic",0,1.5,0.75,2
15,5,"vehicles","three_superordinate",1,1,0,2
16,5,"vehicles","three_superordinate",1,1,0.75,2
17,5,"vehicles","three_superordinate",1,0,0,2
18,5,"animals","three_basic",1,1,0,2
19,5,"vegetables","three_superordinate",1,1,1,2
20,5,"animals","three_basic",1,1,0,2
21,5,"animals","three_basic",1,1,0,2
22,5,"vehicles","three_subordinate",1,0,0,2
23,5,"animals","three_superordinate",1,1,1,2
24,5,"animals","three_basic",1,1,0,2
25,5,"vehicles","three_basic",1,1,0,2
26,5,"vegetables","three_superordinate",1,1,1,2
27,5,"animals","three_basic",1,1,0,2
28,5,"animals","three_subordinate",1,0,0,2
29,5,"vegetables","three_superordinate",1,1,0,2
30,5,"animals","three_superordinate",1,1,1,2
31,5,"vegetables","three_basic",1,1,0,2
32,5,"vegetables","three_subordinate",1,1,0,2
33,5,"animals","three_subordinate",1,0,0,2
34,5,"vegetables","three_subordinate",0,0,0.25,2
35,5,"vegetables","three_superordinate",1,1,1,2
36,5,"animals","three_subordinate",1,0,0,2
37,5,"animals","three_subordinate",1,0,0,2
38,5,"vehicles","three_basic",1,1,0,2
39,5,"animals","three_basic",1,1,0,2
40,5,"animals","three_superordinate",1,1,0.75,2
41,5,"vehicles","three_basic",1,1,0,2
42,5,"vehicles","three_subordinate",1,0,0,2
43,5,"animals","three_basic",1,1,0,2
44,5,"animals","three_superordinate",1,1,1,2
45,5,"vehicles","three_superordinate",1,0,0,2
46,5,"vehicles","three_superordinate",1,1,0.75,2
47,5,"vegetables","three_subordinate",1,0,0.75,2
48,5,"animals","three_basic",0,1,0,2
49,5,"animals","three_subordinate",1,0.5,0,2
50,5,"vegetables","three_superordinate",1,1,1,2
1,4,"vegetables","three_superordinate",1,0,0,2
2,4,"vegetables","three_subordinate",1,1,0,2
3,4,"vehicles","three_basic",1,0.5,0,2
4,4,"vehicles","three_subordinate",1,0,0,2
5,4,"animals","three_subordinate",1,0,0,2
6,4,"vehicles","three_subordinate",1,0,0,2
7,4,"animals","three_basic",1,1,0,2
8,4,"vehicles","three_superordinate",1,1,1,2
9,4,"vegetables","three_basic",1,1,0,2
10,4,"vegetables","three_basic",1,1,0,2
11,4,"animals","three_subordinate",1,0,0,2
12,4,"vehicles","three_subordinate",1,0,0,2
13,4,"vegetables","three_superordinate",1,1,1,2
14,4,"animals","three_superordinate",1,1,1,2
15,4,"animals","three_subordinate",1,0,0,2
16,4,"animals","three_superordinate",1,1,1,2
17,4,"animals","three_basic",1,0,0,2
18,4,"animals","three_subordinate",1,0,0,2
19,4,"animals","three_superordinate",1,0.5,1,2
20,4,"animals","three_subordinate",1,0,0,2
21,4,"vehicles","three_subordinate",1,0,0,2
22,4,"vegetables","three_basic",1,1,0,2
23,4,"vegetables","three_subordinate",1,0,0,2
24,4,"animals","three_subordinate",1,0,0,2
25,4,"vehicles","three_subordinate",1,1,0,2
26,4,"animals","three_superordinate",1,1,1,2
27,4,"vegetables","three_superordinate",1,1,1,2
28,4,"animals","three_basic",1,1,0,2
29,4,"vehicles","three_subordinate",1,1,0,2
30,4,"vehicles","three_basic",1,1,0,2
31,4,"vegetables","three_superordinate",1,1,1,2
32,4,"animals","three_basic",1,1,0,2
33,4,"vehicles","three_subordinate",1,0,0,2
34,4,"vegetables","three_superordinate",0,0,0.25,2
35,4,"animals","three_basic",1,1,0,2
36,4,"vehicles","three_subordinate",1,0,0,2
37,4,"vehicles","three_subordinate",1,0,0,2
38,4,"animals","three_subordinate",1,0,0,2
39,4,"vegetables","three_superordinate",1,1,1,2
40,4,"vegetables","three_superordinate",1,1,1,2
41,4,"animals","three_basic",1,1,0,2
42,4,"vehicles","three_basic",1,1,0,2
43,4,"vehicles","three_subordinate",1,1,0,2
44,4,"animals","three_subordinate",1,0,0,2
45,4,"vehicles","three_subordinate",1,0,0,2
46,4,"vegetables","three_basic",1,1,0,2
47,4,"vehicles","three_basic",1,1,0,2
48,4,"vegetables","three_superordinate",1,1,0,2
49,4,"vegetables","three_subordinate",1,0.5,0,2
50,4,"vegetables","three_subordinate",1,0,0,2
1,7,"vehicles","three_basic",1,1,0,2
2,7,"vegetables","three_basic",1,1,0,2
3,7,"vegetables","three_subordinate",1,0,0,2
4,7,"vehicles","three_basic",1,1,0,2
5,7,"vegetables","three_subordinate",1,0,0,2
6,7,"vehicles","three_superordinate",1,0,0,2
7,7,"vehicles","three_superordinate",1,1,1,2
8,7,"vegetables","three_basic",1,1,0,2
9,7,"animals","three_subordinate",1,0,0,2
10,7,"vehicles","three_basic",1,1,0,2
11,7,"vehicles","three_subordinate",1,0,0,2
12,7,"vegetables","three_superordinate",1,1,1,2
13,7,"animals","three_basic",1,1,0,2
14,7,"vegetables","three_superordinate",0.5,2,0.75,2
15,7,"vegetables","three_subordinate",1,0.5,0,2
16,7,"vegetables","three_superordinate",1,1,0.5,2
17,7,"vegetables","three_superordinate",1,0,0,2
18,7,"vehicles","three_superordinate",1,1,1,2
19,7,"vehicles","three_basic",1,1,0,2
20,7,"vegetables","three_basic",1,1,0,2
21,7,"animals","three_subordinate",1,0,0,2
22,7,"animals","three_superordinate",1,1,0.75,2
23,7,"animals","three_subordinate",1,0,0,2
24,7,"vegetables","three_superordinate",1,1,1,2
25,7,"vegetables","three_basic",1,1,0,2
26,7,"vehicles","three_superordinate",1,1,0.75,2
27,7,"animals","three_superordinate",1,1,1,2
28,7,"vegetables","three_basic",1,1,0,2
29,7,"vegetables","three_basic",1,1,0,2
30,7,"vegetables","three_subordinate",1,0,0,2
31,7,"vehicles","three_subordinate",1,0,0,2
32,7,"animals","three_subordinate",1,1,0,2
33,7,"vehicles","three_superordinate",1,1,1,2
34,7,"animals","three_subordinate",1,0,0,2
35,7,"vegetables","three_basic",1,1,0,2
36,7,"vegetables","three_subordinate",1,0,0,2
37,7,"vegetables","three_superordinate",0,0.5,0,2
38,7,"vegetables","three_basic",1,1,0,2
39,7,"vehicles","three_subordinate",1,1,0,2
40,7,"animals","three_basic",1,1,0,2
41,7,"vegetables","three_superordinate",1,1,0.75,2
42,7,"vegetables","three_superordinate",1,1,1,2
43,7,"animals","three_subordinate",1,0,0,2
44,7,"vegetables","three_basic",1,1,0,2
45,7,"vegetables","three_superordinate",0.5,0,0,2
46,7,"animals","three_basic",1,1,0,2
47,7,"animals","three_superordinate",1,1,0.75,2
48,7,"vehicles","three_subordinate",1,0,0,2
49,7,"vehicles","three_subordinate",1,0.5,0,2
50,7,"vehicles","three_subordinate",1,0,0,2
1,6,"animals","three_subordinate",1,0,0,2
2,6,"vehicles","three_basic",1,1,0,2
3,6,"animals","three_subordinate",1,0,0,2
4,6,"animals","three_basic",1,1,0,2
5,6,"vehicles","three_basic",1,1,0,2
6,6,"animals","three_superordinate",1,0,0,2
7,6,"vehicles","three_basic",1,1,0,2
8,6,"animals","three_superordinate",1,1,1,2
9,6,"vehicles","three_superordinate",1,1,1,2
10,6,"animals","three_superordinate",1,1,1,2
11,6,"vegetables","three_superordinate",1,1,1,2
12,6,"vegetables","three_subordinate",1,0,0,2
13,6,"vehicles","three_basic",1,1,0,2
14,6,"vehicles","three_basic",0.5,1,0.75,2
15,6,"vehicles","three_basic",1,1,0,2
16,6,"vegetables","three_basic",1,1,0,2
17,6,"vehicles","three_basic",1,0,0,2
18,6,"vegetables","three_basic",1,1,0,2
19,6,"vehicles","three_superordinate",1,1,1,2
20,6,"vegetables","three_subordinate",1,1,0,2
21,6,"vehicles","three_superordinate",1,1,1,2
22,6,"animals","three_basic",1,1,0,2
23,6,"vehicles","three_subordinate",1,0,0,2
24,6,"vegetables","three_subordinate",1,0,0,2
25,6,"animals","three_basic",1,1,0,2
26,6,"animals","three_basic",1,1,0,2
27,6,"vehicles","three_superordinate",1,1,1,2
28,6,"vehicles","three_basic",1,1,0,2
29,6,"animals","three_subordinate",1,1,0,2
30,6,"vegetables","three_basic",1,1,0,2
31,6,"vehicles","three_basic",1,1,0,2
32,6,"vehicles","three_superordinate",1,1,0.75,2
33,6,"vegetables","three_superordinate",1,1,1,2
34,6,"animals","three_superordinate",1,1,1,2
35,6,"vehicles","three_basic",1,1,0,2
36,6,"vehicles","three_superordinate",1,1,1,2
37,6,"vehicles","three_superordinate",1,0,0,2
38,6,"vehicles","three_superordinate",1,1,1,2
39,6,"animals","three_superordinate",1,1,1,2
40,6,"vehicles","three_subordinate",1,0,0,2
41,6,"vegetables","three_subordinate",1,1,0,2
42,6,"animals","three_basic",1,1,0,2
43,6,"vegetables","three_superordinate",1,1,1,2
44,6,"animals","three_basic",1,1,0,2
45,6,"vehicles","three_basic",1,0,0,2
46,6,"animals","three_subordinate",1,0,0,2
47,6,"vehicles","three_subordinate",1,0,0,2
48,6,"vehicles","three_basic",1,0.5,0,2
49,6,"vegetables","three_basic",1,0.5,0,2
50,6,"animals","three_subordinate",1,0,0,2
1,10,"vehicles","three_superordinate",1,1,1,2
2,10,"vehicles","three_subordinate",1,0,0,2
3,10,"vegetables","three_basic",0,1,0,2
4,10,"vegetables","three_subordinate",1,0,0,2
5,10,"vehicles","three_subordinate",1,0,0,2
6,10,"vegetables","three_basic",1,1,0,2
7,10,"animals","three_subordinate",1,0,0,2
8,10,"vegetables","three_subordinate",1,0,0,2
9,10,"vegetables","three_superordinate",1,1,1,2
10,10,"vehicles","three_subordinate",1,0,0,2
11,10,"vehicles","three_basic",1,1,0,2
12,10,"vehicles","three_superordinate",1,1,1,2
13,10,"vehicles","three_superordinate",1,1,0.75,2
14,10,"vehicles","three_superordinate",0.5,1,1.25,2
15,10,"animals","three_basic",1,1,0,2
16,10,"vehicles","three_subordinate",1,0,0,2
17,10,"animals","three_subordinate",1,0,0,2
18,10,"vegetables","three_superordinate",1,1,1,2
19,10,"vegetables","three_basic",1,1,0,2
20,10,"vehicles","three_superordinate",1,1,1,2
21,10,"vehicles","three_basic",1,1,0,2
22,10,"vehicles","three_superordinate",1,1,1,2
23,10,"vehicles","three_basic",1,1,0,2
24,10,"vegetables","three_basic",1,1,0,2
25,10,"vegetables","three_superordinate",1,1,1,2
26,10,"vegetables","three_subordinate",1,0,0,2
27,10,"vehicles","three_subordinate",1,0,0,2
28,10,"vegetables","three_subordinate",1,1,0,2
29,10,"animals","three_basic",0.5,1,0,2
30,10,"animals","three_basic",1,1,0,2
31,10,"animals","three_superordinate",1,1,1,2
32,10,"animals","three_superordinate",1,1,1,2
33,10,"vegetables","three_basic",1,1,0,2
34,10,"vehicles","three_basic",1,1,0,2
35,10,"animals","three_subordinate",1,0,0,2
36,10,"animals","three_superordinate",1,1,1,2
37,10,"animals","three_superordinate",1,0,0,2
38,10,"animals","three_superordinate",1,1,1,2
39,10,"vegetables","three_subordinate",1,1,0,2
40,10,"vehicles","three_superordinate",1,1,1,2
41,10,"vehicles","three_subordinate",1,0,0,2
42,10,"vegetables","three_subordinate",1,1,0,2
43,10,"vegetables","three_subordinate",1,1,0,2
44,10,"vehicles","three_subordinate",1,0,0,2
45,10,"animals","three_basic",1,0,0,2
46,10,"vehicles","three_subordinate",1,0,0,2
47,10,"animals","three_subordinate",1,0,0,2
48,10,"animals","three_subordinate",1,0,0,2
49,10,"animals","three_superordinate",0.5,0,0.5,2
50,10,"animals","three_superordinate",1,1,1,2
