ApprovalTime,AutoApprovalTime,AssignmentId,trainBlock_T9,trainBlock_T8,condition_T12,condition_T11,trainBlock_T1,trainBlock_T3,trainBlock_T2,trainBlock_T5,trainBlock_T4,trainBlock_T7,trainBlock_T6,selected_T9,selected_T8,selected_T1,selected_T11,selected_T3,selected_T2,selected_T5,selected_T4,selected_T7,selected_T6,category_T10,education,trainBlock_T10,selected_T12,asses,comments,trainPics_T4,trainPics_T5,trainPics_T6,trainPics_T7,trainPics_T1,trainPics_T2,trainPics_T3,condition_T10,category_T12,trainPics_T8,trainPics_T9,selected_T10,category_T11,word_T8,word_T9,trainBlock_T12,word_T4,word_T5,word_T6,word_T7,word_T1,word_T2,word_T3,category_T8,category_T9,trainPics_T12,trainPics_T10,trainPics_T11,category_T1,category_T2,category_T3,category_T4,category_T5,category_T6,category_T7,enjoyment,word_T12,language,word_T10,word_T11,gender,age,trainBlock_T11,condition_T2,condition_T3,condition_T1,condition_T6,condition_T7,condition_T4,condition_T5,condition_T8,condition_T9,AcceptTime,HITId,Assignment,AssignmentStatus,SubmitTime,subids
2017-08-25T21:02:08Z,2017-08-25T21:01:24Z,3A1COHJ8NJV9Z9LMMDRCZYDODJL8HE,3sub,3sub,three_superordinate,three_superordinate,one,one,one,3bas,3bas,3sub,3bas,"c3_sub2,c3_sub1","c1_sub2,c1_sub1","c1_bas1,c1_sub2,c1_bas2,c1_sub1","c2_sup4,c2_bas1,c2_sup1,c2_sup3,c2_bas2,c2_sub2,c2_sup2,c2_sub1","c3_sub2,c3_sup3,c3_sup1,c3_sup2,c3_bas1,c3_bas2,c3_sup4,c3_sub1","c2_sup4,c2_bas2,c2_sub2,c2_sub1,c2_sup3,c2_bas1,c2_sup1,c2_sup2,c1_sub1","c3_bas1,c3_sub1,c3_bas2,c3_sub2","c1_sub1,c1_sup1,c1_bas1,c1_sub2,c1_sup4,c1_sup3,c1_bas2,c1_sup2","c2_sub1,c2_sub2","c2_bas2,c2_bas1,c2_sub2,c2_sub1",animals,2,3sup,"c1_bas1,c1_sup2,c1_sub2,c1_sub1,c1_bas2,c1_sup4,c1_sup1,c1_sup3","NA",,c1_bas3-c1_sub3-c1_bas4,c3_bas4-c3_sub3-c3_bas3,c2_bas4-c2_bas3-c2_sub3,c2_sub4-c2_sub3-c2_sub5,c1_sub3,c2_sub3,c3_sub3,three_superordinate,vegetables,c1_sub4-c1_sub5-c1_sub3,c3_sub5-c3_sub4-c3_sub3,"c3_sup1,c3_sup2,c3_sub2,c3_bas1,c3_sub1,c3_bas2,c3_sup4,c3_sup3",vehicles,rab,zom,3sup,wug,mep,fep,tob,rif,dit,nur,vegetables,animals,c1_sub3-c1_sup5-c1_sup6,c3_sub3-c3_sup6-c3_sup5,c2_sub3-c2_sup5-c2_sup6,vegetables,vehicles,animals,vegetables,animals,vehicles,vehicles,2,tev,English,sib,pag,,,3sup,one,one,one,three_basic,three_subordinate,three_basic,three_basic,three_subordinate,three_subordinate,2017-08-25T20:44:09Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:51:24Z,11
2017-08-25T21:06:08Z,2017-08-25T21:05:50Z,3A7Y0R2P2OOV5GHKIL6PRAAWHKXXJF,3sup,3sup,three_basic,three_basic,one,one,one,3sub,3sub,3sup,3sub,"c1_sup2,c1_sup4,c1_bas1,c1_sup3,c1_bas2,c1_sup1,c1_sub1,c1_sub2","c2_bas1,c2_bas2,c2_sup1,c2_sub2,c2_sub1,c2_sup3,c2_sup2,c2_sup4","c1_sub2,c1_sub1","c2_bas2,c2_sub2,c2_bas1,c2_sub1","c2_sub2,c2_sub1","c3_sub1,c3_sub2","c2_sub2,c2_sub1","c3_sub2,c3_sub1","c3_bas1,c3_bas2,c3_sup1,c3_sup2,c3_sup4,c3_sub1,c3_sup3,c3_sub2","c1_sub1,c1_sub2",animals,1,3bas,"c1_bas1,c1_bas2,c1_sub2,c1_sub1","NA",,c3_sub5-c3_sub4-c3_sub3,c2_sub3-c2_sub4-c2_sub5,c1_sub4-c1_sub5-c1_sub3,c3_sub3-c3_sup5-c3_sup6,c1_sub3,c3_sub3,c2_sub3,three_basic,vegetables,c2_sub3-c2_sup5-c2_sup6,c1_sup6-c1_sup5-c1_sub3,"c3_sub1,c3_bas1,c3_sub2,c3_bas2",vehicles,tob,pag,3bas,zom,wug,dit,tev,fep,mep,sib,vehicles,vegetables,c1_bas4-c1_sub3-c1_bas3,c3_bas3-c3_sub3-c3_bas4,c2_bas3-c2_bas4-c2_sub3,vegetables,animals,vehicles,animals,vehicles,vegetables,animals,1,nur,English,rab,rif,,,3bas,one,one,one,three_subordinate,three_superordinate,three_subordinate,three_subordinate,three_superordinate,three_superordinate,2017-08-25T20:43:52Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:55:50Z,12
2017-08-25T20:59:08Z,2017-08-25T20:58:34Z,3A9AA95ATWMIP8087SSEWN5OXKU5PE,3bas,3bas,three_superordinate,three_superordinate,one,one,one,3sub,3sub,3bas,3sub,"c3_sub2,c3_bas1,c3_sub1,c3_bas2","c2_bas1,c2_sub1,c2_sub2,c2_bas2","c1_sub2,c1_sub1","c2_sub2,c2_bas2,c2_sup4,c2_sup3,c2_sub1,c2_sup1,c2_sup2,c2_bas1","c3_sub2,c3_sub1",c2_sub2,"c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_sub1,c1_sub2,c1_bas2,c1_bas1","c2_sub2,c2_sub1",animals,2,3sup,"c1_sup3,c1_sub1,c1_sub2,c1_sup1,c1_bas2,c1_sup4,c1_bas1,c1_sup2",Yes,It was a bit challenging but I think I got it. Hope so!,c1_sub4-c1_sub5-c1_sub3,c3_sub3-c3_sub5-c3_sub4,c2_sub4-c2_sub5-c2_sub3,c1_bas4-c1_bas3-c1_sub3,c1_sub3,c2_sub3,c3_sub3,three_superordinate,vegetables,c2_sub3-c2_bas3-c2_bas4,c3_bas4-c3_bas3-c3_sub3,"c3_sub1,c3_bas1,c3_bas2,c3_sub2,c3_sup3,c3_sup1,c3_sup2,c3_sup4",vehicles,rab,nur,3sup,fep,mep,rif,wug,dit,sib,tob,vehicles,animals,c1_sup6-c1_sup5-c1_sub3,c3_sup5-c3_sub3-c3_sup6,c2_sub3-c2_sup5-c2_sup6,vegetables,vehicles,animals,vegetables,animals,vehicles,vegetables,2,tev,English,zom,pag,Female,65,3sup,one,one,one,three_subordinate,three_basic,three_subordinate,three_subordinate,three_basic,three_basic,2017-08-25T20:44:19Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:48:34Z,13
2017-08-25T21:40:08Z,2017-08-25T21:39:27Z,3ATTHHXXWAOZA5XE03LPF9VW459IXP,3sub,3sub,three_basic,three_basic,one,one,one,3sup,3sup,3sub,3sup,"c3_sub2,c3_sub1","c1_sub2,c1_sub1",c3_bas1,"c1_sub2,c1_sub1,c1_bas2","c2_sub1,c2_sub2","c3_sub2,c3_sub1",c2_sup2,c1_sup1,"c2_sub1,c2_sub2","c3_sub1,c3_sub2",vehicles,2,3bas,"c3_sub2,c3_sub1",No,,c1_sup6-c1_sub3-c1_sup5,c2_sup6-c2_sup5-c2_sub3,c3_sub3-c3_sup5-c3_sup6,c2_sub5-c2_sub3-c2_sub4,c1_sub3,c3_sub3,c2_sub3,three_basic,animals,c1_sub5-c1_sub3-c1_sub4,c3_sub5-c3_sub4-c3_sub3,"c2_sup1,c2_sub1,c2_sub2,c2_bas2",vegetables,nur,dit,3bas,mep,rab,tob,sib,zom,fep,pag,vegetables,animals,c3_bas4-c3_bas3-c3_sub3,c2_bas4-c2_bas3-c2_sub3,c1_sub3-c1_bas3-c1_bas4,vegetables,animals,vehicles,vegetables,vehicles,animals,vehicles,1,wug,e,rif,tev,Male,28,3bas,one,one,one,three_superordinate,three_subordinate,three_superordinate,three_superordinate,three_subordinate,three_subordinate,2017-08-25T20:51:06Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T21:29:27Z,14
2017-08-25T21:01:08Z,2017-08-25T21:00:57Z,3AZHRG4CU4KCNC9KCOPV2P6WBGR03C,3sup,3sup,three_subordinate,three_subordinate,one,one,one,3bas,3bas,3sup,3bas,"c2_sub1,c2_sup1,c2_sup2,c2_bas2,c2_sup3,c2_bas1,c2_sub2,c2_sup4","c1_sub2,c1_sub1,c1_bas2,c1_sup3,c1_sup4,c1_sup1,c1_sup2,c1_bas1","c3_sub2,c3_bas1,c3_sub1,c3_bas2","c2_sub1,c2_sub2","c1_bas2,c1_sub2,c1_sub1,c1_bas1","c2_sub2,c2_sub1,c2_bas1,c2_bas2","c3_bas1,c3_sub2,c3_bas2,c3_sub1","c1_sub2,c1_sub1,c1_bas1,c1_bas2","c3_bas1,c3_sup1,c3_bas2,c3_sub2,c3_sup4,c3_sup2,c3_sub1,c3_sup3","c2_sub2,c2_bas2,c2_bas1,c2_sub1",animals,1,3sub,"c1_sub1,c1_sub2,c1_bas1,c1_bas2","NA",Thank you.,c1_bas4-c1_bas3-c1_sub3,c3_bas3-c3_sub3-c3_bas4,c2_sub3-c2_bas3-c2_bas4,c3_sup5-c3_sub3-c3_sup6,c3_sub3,c2_sub3,c1_sub3,three_subordinate,vegetables,c1_sub3-c1_sup6-c1_sup5,c2_sub3-c2_sup5-c2_sup6,"c3_sub1,c3_sub2",vehicles,rif,tob,3sub,fep,nur,pag,sib,rab,wug,dit,vegetables,vehicles,c1_sub3-c1_sub5-c1_sub4,c3_sub4-c3_sub3-c3_sub5,c2_sub5-c2_sub4-c2_sub3,animals,vehicles,vegetables,vegetables,animals,vehicles,animals,1,tev,English,mep,zom,,,3sub,one,one,one,three_basic,three_superordinate,three_basic,three_basic,three_superordinate,three_superordinate,2017-08-25T20:44:00Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:50:57Z,15
2017-08-25T20:58:08Z,2017-08-25T20:57:32Z,3DBQWDE4Y6YIMNOVRDFMSY0TX5T5NI,3bas,3bas,three_superordinate,three_superordinate,one,one,one,3sub,3sub,3bas,3sub,"c2_sub2,c2_bas2,c2_sub1,c2_bas1","c3_sub1,c3_sub2,c3_bas2,c3_bas1","c3_bas2,c3_bas1,c3_sub2,c3_sub1","c3_sup1,c3_sup2,c3_sup3,c3_sub2,c3_sup4,c3_sub1,c3_bas1,c3_bas2","c2_sub1,c2_bas1,c2_sup1,c2_sup3,c2_sub2,c2_sup4,c2_bas2","c1_sub2,c1_sub1,c1_bas1","c3_sub1,c3_sub2","c1_sub2,c1_sub1","c1_sub2,c1_bas2,c1_sub1,c1_bas1","c2_sub2,c2_sub1",vehicles,2,3sup,"c1_sup1,c1_sup4,c1_sup3,c1_sup2,c1_sub2,c1_sub1,c1_bas2,c1_bas1","NA",It was fun and interesting.  Thank you!,c1_sub3-c1_sub4-c1_sub5,c3_sub4-c3_sub5-c3_sub3,c2_sub3-c2_sub5-c2_sub4,c1_sub3-c1_bas3-c1_bas4,c3_sub3,c1_sub3,c2_sub3,three_superordinate,vegetables,c3_bas3-c3_sub3-c3_bas4,c2_bas3-c2_sub3-c2_bas4,"c2_sub1,c2_sub2,c2_bas1,c2_sup3,c2_sup1,c2_bas2",animals,rab,zom,3sup,wug,rif,fep,pag,tev,dit,tob,animals,vehicles,c1_sup5-c1_sub3-c1_sup6,c2_sub3-c2_sup6-c2_sup5,c3_sup6-c3_sub3-c3_sup5,animals,vegetables,vehicles,vegetables,animals,vehicles,vegetables,2,nur,english,mep,sib,,,3sup,one,one,one,three_subordinate,three_basic,three_subordinate,three_subordinate,three_basic,three_basic,2017-08-25T20:44:05Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:47:32Z,16
2017-08-25T20:59:08Z,2017-08-25T20:58:09Z,3E1QT0TDFP99V4W6SV9XZAE3DW08I7,3sub,3sub,three_basic,three_basic,one,one,one,3sup,3sup,3sub,3sup,"c2_sub2,c2_sub1","c3_sub1,c3_sub2,c3_bas1,c3_bas2","c1_sub2,c1_sub1,c1_bas1,c1_bas2","c2_bas2,c2_sub2,c2_sub1,c2_bas1","c2_sub1,c2_bas2,c2_sub2,c2_bas1","c3_bas1,c3_sub2,c3_sub1","c2_bas2,c2_sup3,c2_sup2,c2_bas1,c2_sup4,c2_sup1,c2_sub1,c2_sub2","c3_sup2,c3_bas2,c3_sup1,c3_sup3,c3_bas1,c3_sub2,c3_sup4,c3_sub1","c1_sub1,c1_sub2,c1_bas1,c1_bas2","c1_sup4,c1_sub1,c1_bas2,c1_sub2,c1_bas1,c1_sup3,c1_sup1",vegetables,1,3bas,"c3_sub1,c3_bas1,c3_sub2,c3_bas2",Yes,None thanks!,c3_sub3-c3_sup5-c3_sup6,c2_sup5-c2_sup6-c2_sub3,c1_sub3-c1_sup6-c1_sup5,c1_sub5-c1_sub3-c1_sub4,c1_sub3,c3_sub3,c2_sub3,three_basic,animals,c3_sub3-c3_sub4-c3_sub5,c2_sub5-c2_sub3-c2_sub4,"c1_sub2,c1_bas1,c1_sub1,c1_bas2",vehicles,zom,wug,3bas,pag,mep,dit,rif,tob,fep,sib,animals,vehicles,c3_bas4-c3_sub3-c3_bas3,c1_sub3-c1_bas3-c1_bas4,c2_sub3-c2_bas3-c2_bas4,vegetables,animals,vehicles,animals,vehicles,vegetables,vegetables,2,nur,English,rab,tev,Female,31,3bas,one,one,one,three_superordinate,three_subordinate,three_superordinate,three_superordinate,three_subordinate,three_subordinate,2017-08-25T20:44:19Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:48:09Z,17
2017-08-25T21:22:08Z,2017-08-25T21:21:36Z,3EFVCAY5L395QFGCADUXBBT3QBP8JJ,3sup,3sup,three_subordinate,three_subordinate,one,one,one,3bas,3bas,3sup,3bas,"c2_bas1,c2_bas2,c2_sup1,c2_sup4,c2_sup3,c2_sub1,c2_sub2,c2_sup2","c1_sub1,c1_bas2,c1_sup3,c1_bas1,c1_sub2,c1_sup2,c1_sup1,c1_sup4",c3_bas2,"c3_sub1,c3_sub2",c1_sub2,c2_bas2,"c1_sub2,c1_bas1,c1_sub1,c1_bas2","c2_bas1,c2_sub1,c2_bas2","c3_sup1,c3_bas1,c3_sup4,c3_sub2,c3_sub1,c3_bas2,c3_sup3","c3_sub1,c3_bas2,c3_bas1",vehicles,2,3sub,"c1_sub2,c1_sub1","NA",,c2_bas4-c2_bas3-c2_sub3,c1_bas4-c1_bas3-c1_sub3,c3_bas4-c3_bas3-c3_sub3,c3_sup6-c3_sup5-c3_sub3,c3_sub3,c2_sub3,c1_sub3,three_subordinate,vegetables,c1_sup5-c1_sup6-c1_sub3,c2_sub3-c2_sup6-c2_sup5,"c2_bas1,c2_bas2,c2_sub1,c2_sub2",animals,rif,pag,3sub,mep,wug,tev,fep,sib,dit,nur,vegetables,vehicles,c1_sub3-c1_sub4-c1_sub5,c2_sub4-c2_sub3-c2_sub5,c3_sub3-c3_sub4-c3_sub5,animals,vehicles,vegetables,vehicles,vegetables,animals,animals,2,tob,english,zom,rab,,,3sub,one,one,one,three_basic,three_superordinate,three_basic,three_basic,three_superordinate,three_superordinate,2017-08-25T21:08:01Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T21:11:36Z,18
2017-08-25T22:29:08Z,2017-08-25T22:28:37Z,3FFJ6VRIL1ORDFR3XRWI6V8LUYP0ID,3bas,3bas,three_superordinate,three_superordinate,one,one,one,3sub,3sub,3bas,3sub,"c2_bas2,c2_sub1,c2_bas1,c2_sub2","c3_bas1,c3_sub2,c3_bas2,c3_sub1","c3_bas1,c3_sub2,c3_bas2,c3_sub1","c2_sup3,c2_sub1,c2_sub2,c2_sup2,c2_sup1,c2_bas1,c2_sup4,c2_bas2","c1_sub2,c1_sub1,c1_bas2,c1_bas1","c2_sub1,c2_sub2,c2_bas1,c2_bas2","c1_sub1,c1_bas1,c1_sub2,c1_bas2","c2_bas1,c2_sub2,c2_sub1,c2_bas2","c1_sub1,c1_sub2,c1_bas1,c1_bas2","c3_bas2,c3_sub1,c3_bas1,c3_sub2",vegetables,2,3sup,"c3_sup4,c3_bas2,c3_sup2,c3_sup3,c3_sup1,c3_sub1,c3_bas1,c3_sub2",Yes,No further comment at this time.,c2_sub3-c2_sub4-c2_sub5,c1_sub3-c1_sub4-c1_sub5,c3_sub3-c3_sub5-c3_sub4,c1_bas3-c1_sub3-c1_bas4,c3_sub3,c2_sub3,c1_sub3,three_superordinate,animals,c3_bas3-c3_sub3-c3_bas4,c2_sub3-c2_bas4-c2_bas3,"c1_bas2,c1_sub2,c1_sup3,c1_sub1,c1_sup4,c1_sup1",vehicles,rab,rif,3sup,wug,tev,mep,tob,zom,nur,dit,animals,vehicles,c3_sup6-c3_sub3-c3_sup5,c1_sub3-c1_sup6-c1_sup5,c2_sup6-c2_sub3-c2_sup5,animals,vehicles,vegetables,vehicles,vegetables,animals,vegetables,2,sib,English,fep,pag,Male,34,3sup,one,one,one,three_subordinate,three_basic,three_subordinate,three_subordinate,three_basic,three_basic,2017-08-25T21:52:10Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T22:18:37Z,19
2017-08-25T21:01:08Z,2017-08-25T21:00:52Z,3GDTJDAPVUBVRNMXDA7PR3LKU5K8MN,3sup,3sup,three_subordinate,three_subordinate,one,one,one,3bas,3bas,3sup,3bas,"c2_sup2,c2_sup4,c2_sub2,c2_bas2,c2_sup3,c2_sub1,c2_bas1,c2_sup1","c3_bas1,c3_sup3,c3_sup2,c3_bas2,c3_sub2,c3_sub1,c3_sup1,c3_sup4","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_sub1,c2_sub2,c2_bas2,c2_bas1","c1_sub2,c1_sub1","c1_bas2,c1_bas1,c1_sub2,c1_sub1","c2_sub1,c2_sub2,c2_bas2,c2_bas1","c1_sub2,c1_bas2,c1_sup1,c1_sup2,c1_sup3,c1_bas1,c1_sup4,c1_sub1","c3_sub1,c3_bas1,c3_bas2,c3_sub2",animals,2,3sub,"c2_sub1,c2_sub2",Yes,,c2_sub3-c2_bas4-c2_bas3,c1_bas4-c1_sub3-c1_bas3,c3_bas3-c3_bas4-c3_sub3,c1_sup5-c1_sup6-c1_sub3,c3_sub3,c1_sub3,c2_sub3,three_subordinate,vehicles,c3_sup5-c3_sub3-c3_sup6,c2_sup6-c2_sub3-c2_sup5,"c3_sub1,c3_sub2",vegetables,zom,dit,3sub,wug,mep,rif,nur,tob,sib,tev,animals,vehicles,c2_sub3-c2_sub5-c2_sub4,c3_sub3-c3_sub5-c3_sub4,c1_sub3-c1_sub5-c1_sub4,animals,vegetables,vehicles,vehicles,vegetables,animals,vegetables,1,pag,English ,fep,rab,Male,36,3sub,one,one,one,three_basic,three_superordinate,three_basic,three_basic,three_superordinate,three_superordinate,2017-08-25T20:44:27Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:50:52Z,20
2017-08-25T21:07:08Z,2017-08-25T21:06:38Z,3HOSI13XHZO44OCBHPJ2U5CRWIPDDG,3sub,3sub,three_basic,three_basic,one,one,one,3sup,3sup,3sub,3sup,"c1_sub2,c1_sub1","c3_sub2,c3_sub1","c3_bas1,c3_bas2,c3_sub2","c3_bas2,c3_sub2,c3_bas1,c3_sub1","c1_bas2,c1_sub2,c1_sub1,c1_bas1","c2_bas2,c2_sup1,c2_sub2,c2_bas1,c2_sup4","c3_sup4,c3_sup3,c3_sup2,c3_sup1,c3_bas2,c3_bas1,c3_sub2,c3_sub1","c2_sup1,c2_bas1,c2_sub2,c2_bas2,c2_sub1,c2_sup3,c2_sup4","c2_sub2,c2_sub1","c1_sup1,c1_sub1,c1_sup4,c1_bas2,c1_sup3,c1_bas1,c1_sub2,c1_sup2",vegetables,2,3bas,"c2_sub2,c2_bas1,c2_sub1,c2_bas2",Yes,,c2_sup6-c2_sub3-c2_sup5,c3_sup5-c3_sub3-c3_sup6,c1_sup6-c1_sub3-c1_sup5,c2_sub5-c2_sub4-c2_sub3,c3_sub3,c2_sub3,c1_sub3,three_basic,vehicles,c3_sub4-c3_sub3-c3_sub5,c1_sub3-c1_sub4-c1_sub5,"c1_bas1,c1_sub2,c1_sub1,c1_bas2",animals,fep,sib,3bas,pag,tev,tob,wug,rab,dit,rif,animals,vegetables,c2_bas3-c2_bas4-c2_sub3,c1_bas3-c1_bas4-c1_sub3,c3_sub3-c3_bas4-c3_bas3,animals,vehicles,vegetables,vehicles,animals,vegetables,vehicles,2,nur,English,mep,zom,Male,33,3bas,one,one,one,three_superordinate,three_subordinate,three_superordinate,three_superordinate,three_subordinate,three_subordinate,2017-08-25T20:43:58Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:56:38Z,21
2017-08-25T21:02:08Z,2017-08-25T21:01:44Z,3I3WADAZ9Q4048O7SSFZ7N0YNFY5OX,3sup,3sup,three_basic,three_basic,one,one,one,3sub,3sub,3sup,3sub,"c3_bas1,c3_bas2,c3_sub2,c3_sup1,c3_sup4,c3_sup2,c3_sup3,c3_sub1","c1_sup1,c1_sub2,c1_sup3,c1_sup2,c1_bas2,c1_sub1,c1_sup4,c1_bas1","c2_sub1,c2_sub2","c2_bas2,c2_bas1,c2_sub1,c2_sub2","c1_sub2,c1_sub1","c3_sub2,c3_sub1","c3_sub1,c3_sub2","c1_sub1,c1_sub2","c2_bas2,c2_sup2,c2_sub1,c2_sup3,c2_sub2,c2_sup1,c2_sup4,c2_bas1","c2_sub2,c2_sub1",vegetables,2,3bas,"c3_bas2,c3_bas1,c3_sub2,c3_sub1","NA",,c1_sub3-c1_sub5-c1_sub4,c3_sub4-c3_sub3-c3_sub5,c2_sub4-c2_sub5-c2_sub3,c2_sup5-c2_sub3-c2_sup6,c2_sub3,c3_sub3,c1_sub3,three_basic,animals,c1_sup5-c1_sup6-c1_sub3,c3_sub3-c3_sup6-c3_sup5,"c1_bas1,c1_sub2,c1_sub1,c1_bas2",vehicles,tev,fep,3bas,zom,tob,wug,dit,pag,sib,rif,vegetables,animals,c3_bas4-c3_bas3-c3_sub3,c1_bas4-c1_bas3-c1_sub3,c2_sub3-c2_bas4-c2_bas3,vehicles,animals,vegetables,vegetables,animals,vehicles,vehicles,1,mep,english,rab,nur,,,3bas,one,one,one,three_subordinate,three_superordinate,three_subordinate,three_subordinate,three_superordinate,three_superordinate,2017-08-25T20:44:05Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:51:44Z,22
2017-08-25T21:18:08Z,2017-08-25T21:17:52Z,3IQ1VMJRYTKU3RWILZNYI8LVKUD9AT,3sup,3sup,three_basic,three_basic,one,one,one,3sub,3sub,3sup,3sub,"c1_bas1,c1_sup3,c1_sup1,c1_sup4,c1_bas2,c1_sub2,c1_sub1","c2_sub1,c2_sup3,c2_sub2,c2_sup2,c2_bas1,c2_sup1,c2_sup4,c2_bas2","c1_sub1,c1_bas2,c1_bas1,c1_sub2","c1_bas1,c1_bas2,c1_sub1,c1_sub2","c2_bas1,c2_bas2,c2_sub1,c2_sub2","c3_sub2,c3_sub1,c3_bas1,c3_bas2","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c3_bas2,c3_bas1,c3_sup4,c3_sup1,c3_sup3,c3_sub2,c3_sub1","c1_sub1,c1_sub2",animals,2,3bas,"c2_sub2,c2_sub1,c2_bas1,c2_bas2",Yes,,c3_sub3-c3_sub5-c3_sub4,c2_sub3-c2_sub5-c2_sub4,c1_sub3-c1_sub5-c1_sub4,c3_sup5-c3_sub3-c3_sup6,c1_sub3,c3_sub3,c2_sub3,three_basic,vehicles,c2_sub3-c2_sup6-c2_sup5,c1_sup6-c1_sup5-c1_sub3,"c3_bas2,c3_sub1,c3_bas1,c3_sub2",vegetables,zom,fep,3bas,rif,wug,pag,nur,tob,tev,rab,vehicles,vegetables,c2_bas3-c2_bas4-c2_sub3,c3_bas4-c3_bas3-c3_sub3,c1_sub3-c1_bas4-c1_bas3,vegetables,animals,vehicles,animals,vehicles,vegetables,animals,1,dit,English,sib,mep,Female,31,3bas,one,one,one,three_subordinate,three_superordinate,three_subordinate,three_subordinate,three_superordinate,three_superordinate,2017-08-25T21:03:03Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T21:07:52Z,23
2017-08-25T20:59:08Z,2017-08-25T20:58:17Z,3IXEICO792JC04TTTSB3T3KLIIPT6M,3bas,3bas,three_superordinate,three_superordinate,one,one,one,3sub,3sub,3bas,3sub,"c3_sub1,c3_bas1,c3_bas2,c3_sub2","c1_bas1,c1_bas2,c1_sub2,c1_sub1","c2_sub2,c2_sub1","c2_sub2,c2_bas1,c2_sup2,c2_sup3,c2_sup1,c2_sub1,c2_bas2,c2_sup4","c3_sub2,c3_sub1","c1_sub2,c1_sub1","c2_sub1,c2_sub2","c3_sub1,c3_sub2","c2_bas2,c2_sub1,c2_bas1,c2_sub2","c1_sub2,c1_sub1",animals,2,3sup,"c1_sup2,c1_bas2,c1_sub1,c1_bas1,c1_sub2,c1_sup4,c1_sup3,c1_sup1",Yes,,c3_sub3-c3_sub4-c3_sub5,c2_sub5-c2_sub3-c2_sub4,c1_sub3-c1_sub5-c1_sub4,c2_bas4-c2_sub3-c2_bas3,c2_sub3,c1_sub3,c3_sub3,three_superordinate,vegetables,c1_bas4-c1_bas3-c1_sub3,c3_sub3-c3_bas4-c3_bas3,"c3_sup3,c3_sub2,c3_bas1,c3_sub1,c3_sup1,c3_bas2,c3_sup4,c3_sup2",vehicles,sib,zom,3sup,mep,tob,nur,rab,wug,fep,tev,vegetables,animals,c1_sub3-c1_sup5-c1_sup6,c3_sup5-c3_sub3-c3_sup6,c2_sup6-c2_sup5-c2_sub3,vehicles,vegetables,animals,animals,vehicles,vegetables,vehicles,2,pag,English,rif,dit,Female,38,3sup,one,one,one,three_subordinate,three_basic,three_subordinate,three_subordinate,three_basic,three_basic,2017-08-25T20:43:47Z,3ROUCZ907FUJPYWV756WR952KHCOO8,,Approved,2017-08-25T20:48:17Z,24
