subids,trial_num,category,condition,prop_sub,prop_bas,prop_sup,exp
14,12,vehicles,three_basic,1,1,0,5
15,12,vegetables,three_subordinate,1,0,0,5
16,12,animals,three_subordinate,1,0,0,5
17,12,vehicles,three_subordinate,1,0,0,5
18,12,vegetables,three_superordinate,1,1,1,5
19,12,animals,three_subordinate,0.5,0,0,5
20,12,animals,three_subordinate,1,0,0,5
21,12,vegetables,three_basic,1,1,0,5
22,12,vehicles,three_basic,1,1,0,5
23,12,vegetables,three_basic,1,1,0,5
24,12,vehicles,three_superordinate,1,1,1,5
25,12,animals,three_superordinate,1,1,1,5
26,12,vegetables,three_basic,1,1,0,5
27,12,vegetables,three_basic,1,1,0,5
28,12,animals,three_superordinate,1,1,1,5
29,12,animals,three_basic,1,1,0,5
30,12,vehicles,three_superordinate,1,0.5,1,5
31,12,vehicles,three_superordinate,1,1,1,5
32,12,animals,three_basic,1,1,0,5
33,12,vehicles,three_basic,1,1,0,5
34,12,animals,three_superordinate,0,0,1,5
35,12,animals,three_superordinate,1,1,1,5
36,12,vehicles,three_superordinate,1,1,0,5
37,12,animals,three_subordinate,1,0,0,5
38,12,animals,three_subordinate,1,0,0,5
39,12,vegetables,three_superordinate,1,1,0.75,5
40,12,vehicles,three_subordinate,1,0,0,5
41,12,vegetables,three_superordinate,1,1,0.75,5
42,12,vegetables,three_subordinate,1,1,0,5
43,12,vegetables,three_subordinate,1,0,0,5
44,12,vegetables,three_basic,1,1,0,5
45,12,animals,three_subordinate,1,0,0,5
46,12,vegetables,three_basic,1,1,0,5
47,12,vehicles,three_superordinate,1,1,0.75,5
48,12,vehicles,three_subordinate,1,0,0,5
49,12,vehicles,three_basic,1,1,0,5
50,12,vegetables,three_subordinate,1,0,0,5
1,11,vehicles,three_basic,1,0.5,1,5
2,11,vegetables,three_superordinate,1,1,1,5
3,11,animals,three_superordinate,1,1,1,5
4,11,animals,three_subordinate,1,1,0.75,5
5,11,vegetables,three_basic,1,1,0,5
6,11,animals,three_superordinate,0,0,0.5,5
7,11,vegetables,three_subordinate,1,0,0,5
8,11,vehicles,three_basic,0.5,1,0,5
9,11,animals,three_superordinate,1,1,1,5
10,11,animals,three_subordinate,1,0,0,5
11,11,animals,three_basic,1,0.5,0,5
12,11,animals,three_basic,1,1,0,5
13,11,vegetables,three_basic,1,1,0,5
14,11,animals,three_superordinate,1,1,1,5
15,11,vegetables,three_basic,1,0.5,0,5
16,11,animals,three_superordinate,1,1,1,5
17,11,vehicles,three_superordinate,1,1,1,5
18,11,vehicles,three_superordinate,1,1,0.75,5
19,11,vehicles,three_superordinate,0,0,0.5,5
20,11,vehicles,three_superordinate,1,1,0.5,5
21,11,animals,three_basic,1,1,0,5
22,11,vehicles,three_subordinate,1,0,0,5
23,11,animals,three_superordinate,1,1,1,5
24,11,animals,three_superordinate,1,1,0.75,5
25,11,vegetables,three_superordinate,1,1,1,5
26,11,vehicles,three_basic,1,1,1,5
27,11,vehicles,three_superordinate,1,1,1,5
28,11,vehicles,three_superordinate,1,1,0.75,5
29,11,vegetables,three_subordinate,1,0,0,5
30,11,vehicles,three_basic,1,1,0,5
31,11,vegetables,three_subordinate,1,0,0,5
32,11,vegetables,three_basic,1,1,0,5
33,11,animals,three_basic,1,1,0.25,5
34,11,vehicles,three_basic,1,0.5,0,5
35,11,animals,three_subordinate,1,0,0,5
36,11,vegetables,three_superordinate,1,1,0,5
37,11,animals,three_basic,1,1,0,5
38,11,vegetables,three_subordinate,1,0,0,5
39,11,vegetables,three_basic,1,1,0,5
40,11,animals,three_basic,1,1,0,5
41,11,animals,three_basic,1,1,0,5
42,11,vehicles,three_basic,1,1,0,5
43,11,vehicles,three_basic,1,1,0,5
44,11,animals,three_superordinate,1,1,1,5
45,11,vehicles,three_superordinate,1,1,0.75,5
46,11,vegetables,three_superordinate,1,0.5,1,5
47,11,vegetables,three_superordinate,1,1,1,5
48,11,vegetables,three_superordinate,1,1,1,5
49,11,vegetables,three_subordinate,1,1,0,5
50,11,vehicles,three_superordinate,1,1,1,5
1,1,vegetables,one,1,0.5,0,5
2,1,vegetables,one,1,0,0,5
3,1,vehicles,one,1,0,0,5
4,1,animals,one,1,1,0,5
5,1,animals,one,1,1,0,5
6,1,vehicles,one,0,0,0.25,5
7,1,animals,one,1,1,0,5
8,1,animals,one,1,1,0,5
9,1,vehicles,one,1,1,0,5
10,1,vegetables,one,1,1,0,5
11,1,vegetables,one,0.5,0,0,5
12,1,vegetables,one,1,1,0,5
13,1,vegetables,one,1,0,0,5
14,1,vehicles,one,1,0,0,5
15,1,vegetables,one,1,0,0.5,5
16,1,animals,one,1,0,0,5
17,1,vehicles,one,1,0.5,0,5
18,1,vegetables,one,1,1,0,5
19,1,animals,one,0.5,0.5,1,5
20,1,vegetables,one,1,1,0,5
21,1,animals,one,1,0,0.25,5
22,1,vegetables,one,1,0,0,5
23,1,vegetables,one,1,1,0,5
24,1,animals,one,1,0,0,5
25,1,vehicles,one,1,0,0,5
26,1,animals,one,1,0,0,5
27,1,vehicles,one,1,1,0,5
28,1,animals,one,1,0,0,5
29,1,vehicles,one,1,1,0,5
30,1,vehicles,one,1,0,0,5
31,1,vehicles,one,1,0,0,5
32,1,vehicles,one,1,0,0,5
33,1,vegetables,one,1,1,0,5
34,1,animals,one,1,0.5,0,5
35,1,vegetables,one,1,1,0,5
36,1,vegetables,one,1,1,0,5
37,1,animals,one,1,1,0,5
38,1,vehicles,one,1,0,0,5
39,1,vehicles,one,1,0.5,0,5
40,1,vehicles,one,1,1,0,5
41,1,vehicles,one,1,0,0,5
42,1,animals,one,1,1,0,5
43,1,vegetables,one,1,1,0,5
44,1,animals,one,1,1,1,5
45,1,animals,one,1,1,0,5
46,1,vegetables,one,1,0,0,5
47,1,vehicles,one,1,1,0,5
48,1,vehicles,one,1,0.5,0,5
49,1,vegetables,one,1,1,0,5
50,1,vegetables,one,1,1,0,5
1,3,animals,one,1,1,0,5
2,3,vehicles,one,1,0,0,5
3,3,vegetables,one,1,1,0,5
4,3,vegetables,one,1,1,0,5
5,3,vegetables,one,1,1,0,5
6,3,vegetables,one,0,0,0.25,5
7,3,vegetables,one,1,1,0,5
8,3,vegetables,one,1,1,0,5
9,3,animals,one,1,0,0,5
10,3,animals,one,1,1,0,5
11,3,vehicles,one,1,0,0,5
12,3,vehicles,one,1,1,0,5
13,3,animals,one,1,0,0,5
14,3,animals,one,1,0,0,5
15,3,animals,one,1,1,0,5
16,3,vegetables,one,1,0,0,5
17,3,animals,one,1,1,0,5
18,3,animals,one,1,1,0,5
19,3,vegetables,one,1,1,0.25,5
20,3,vehicles,one,1,1,0.5,5
21,3,vegetables,one,1,1,0,5
22,3,animals,one,1,0,0,5
23,3,animals,one,1,0,0,5
24,3,vehicles,one,1,0,0,5
25,3,animals,one,1,0,0,5
26,3,vehicles,one,0.5,0,0,5
27,3,vegetables,one,1,1,0,5
28,3,vegetables,one,1,1,0,5
29,3,vegetables,one,1,1,0,5
30,3,animals,one,1,0,0,5
31,3,animals,one,1,1,0,5
32,3,vegetables,one,1,0,0,5
33,3,animals,one,1,1,0,5
34,3,vehicles,one,1,0,0,5
35,3,vehicles,one,1,1,0,5
36,3,vehicles,one,1,1,0,5
37,3,vehicles,one,1,1,0,5
38,3,vegetables,one,1,1,0,5
39,3,vegetables,one,1,1,0,5
40,3,animals,one,1,0,0,5
41,3,animals,one,1,0,0,5
42,3,vegetables,one,1,1,0,5
43,3,animals,one,1,1,0,5
44,3,vegetables,one,1,1,0,5
45,3,vehicles,one,1,1,0,5
46,3,animals,one,1,0,0,5
47,3,animals,one,1,1,0,5
48,3,animals,one,1,1,0,5
49,3,vehicles,one,1,1,0,5
50,3,animals,one,1,0,0,5
1,2,vehicles,one,1,0.5,0,5
2,2,animals,one,1,0,0,5
3,2,animals,one,1,1,0,5
4,2,vehicles,one,1,1,0,5
5,2,vehicles,one,1,1,0,5
6,2,animals,one,0,0.5,0.25,5
7,2,vehicles,one,1,1,0,5
8,2,vehicles,one,1,1,0,5
9,2,vegetables,one,1,1,0,5
10,2,vehicles,one,1,1,0,5
11,2,animals,one,1,0,0,5
12,2,animals,one,0.5,1,0,5
13,2,vehicles,one,1,0,0,5
14,2,vegetables,one,1,0,0,5
15,2,vehicles,one,1,1,0.75,5
16,2,vehicles,one,1,0,0,5
17,2,vegetables,one,1,1,0,5
18,2,vehicles,one,1,1,0,5
19,2,vehicles,one,0.5,0.5,0,5
20,2,animals,one,1,1,0,5
21,2,vehicles,one,1,1,0,5
22,2,vehicles,one,1,0,0,5
23,2,vehicles,one,0.5,0,0,5
24,2,vegetables,one,1,0,0,5
25,2,vegetables,one,1,0,0,5
26,2,vegetables,one,1,0,0,5
27,2,animals,one,1,1,0,5
28,2,vehicles,one,1,0,0,5
29,2,animals,one,1,1,0,5
30,2,vegetables,one,1,0,0,5
31,2,vegetables,one,1,0,0,5
32,2,animals,one,1,0,0,5
33,2,vehicles,one,1,1,0,5
34,2,vegetables,one,1,1,0,5
35,2,animals,one,1,1,0,5
36,2,animals,one,1,1,0,5
37,2,vegetables,one,1,1,0,5
38,2,animals,one,1,0,0,5
39,2,animals,one,1,1,0,5
40,2,vegetables,one,1,0,0.5,5
41,2,vegetables,one,1,0,0,5
42,2,vehicles,one,1,1,0,5
43,2,vehicles,one,1,0,0,5
44,2,vehicles,one,1,1,0,5
45,2,vegetables,one,1,1,0,5
46,2,vehicles,one,1,0,0,5
47,2,vegetables,one,1,1,0,5
48,2,vegetables,one,1,1,0,5
49,2,animals,one,1,1,0,5
50,2,vehicles,one,1,1,0,5
1,5,vegetables,three_basic,0.5,1,0,5
2,5,animals,three_subordinate,1,0,0,5
3,5,animals,three_basic,1,1,0,5
4,5,animals,three_superordinate,1,1,1,5
5,5,animals,three_subordinate,1,1,0,5
6,5,vehicles,three_subordinate,0.5,0,0.25,5
7,5,animals,three_superordinate,1,1,1,5
8,5,vegetables,three_superordinate,1,1,1,5
9,5,vegetables,three_superordinate,0,0,0.75,5
10,5,vegetables,three_superordinate,1,1,1,5
11,5,animals,three_subordinate,1,0,0,5
12,5,vehicles,three_basic,1,1,0,5
13,5,vehicles,three_subordinate,1,0,0,5
14,5,vehicles,three_subordinate,1,0,0,5
15,5,animals,three_basic,1,1,0,5
16,5,vehicles,three_superordinate,1,1,1,5
17,5,animals,three_superordinate,1,1,1,5
18,5,vehicles,three_basic,1,1,0,5
19,5,animals,three_superordinate,1,1,0.75,5
20,5,vegetables,three_basic,1,1,0,5
21,5,vegetables,three_subordinate,1,1,0,5
22,5,vegetables,three_subordinate,1,0,0,5
23,5,vegetables,three_superordinate,1,1,1,5
24,5,vehicles,three_subordinate,1,0,0,5
25,5,animals,three_basic,1,1,0,5
26,5,vehicles,three_subordinate,1,0,0,5
27,5,vehicles,three_basic,1,1,0,5
28,5,vegetables,three_superordinate,1,1,1,5
29,5,vehicles,three_subordinate,1,0.5,0,5
30,5,animals,three_superordinate,1,1,1,5
31,5,vehicles,three_subordinate,1,1,0,5
32,5,vehicles,three_basic,1,1,0,5
33,5,vegetables,three_subordinate,1,0,0,5
34,5,vehicles,three_superordinate,1,1,0.75,5
35,5,vehicles,three_superordinate,1,1,1,5
36,5,animals,three_subordinate,1,1,0,5
37,5,vehicles,three_basic,1,1,0,5
38,5,animals,three_basic,1,1,0,5
39,5,vehicles,three_superordinate,1,1,0.75,5
40,5,vegetables,three_superordinate,1,1,1,5
41,5,vegetables,three_subordinate,1,0,0,5
42,5,vehicles,three_superordinate,1,1,1,5
43,5,vegetables,three_basic,1,1,0,5
44,5,animals,three_basic,1,1,0,5
45,5,vegetables,three_basic,1,1,0,5
46,5,vehicles,three_basic,1,1,0,5
47,5,vegetables,three_basic,1,1,0,5
48,5,vehicles,three_basic,1,1,0,5
49,5,vegetables,three_basic,1,1,0,5
50,5,animals,three_basic,1,1,0,5
1,4,vegetables,three_superordinate,1,1,1,5
2,4,vehicles,three_basic,1,1,0,5
3,4,vegetables,three_subordinate,1,1,0,5
4,4,vegetables,three_superordinate,0,0,1,5
5,4,vehicles,three_subordinate,1,0.5,0,5
6,4,vegetables,three_subordinate,0.5,0,0,5
7,4,vehicles,three_subordinate,1,1,0.25,5
8,4,vehicles,three_superordinate,1,1,1,5
9,4,vegetables,three_basic,1,1,0,5
10,4,animals,three_basic,1,1,0,5
11,4,vegetables,three_subordinate,1,0,0,5
12,4,vegetables,three_superordinate,1,1,0.75,5
13,4,vehicles,three_basic,1,0,0.25,5
14,4,vehicles,three_superordinate,1,1,1,5
15,4,vehicles,three_superordinate,1,1,1,5
16,4,vehicles,three_subordinate,1,0,0,5
17,4,animals,three_subordinate,1,0,0,5
18,4,animals,three_basic,1,0,0,5
19,4,vehicles,three_basic,0,0.5,0,5
20,4,animals,three_superordinate,1,1,0.5,5
21,4,vehicles,three_basic,1,1,0,5
22,4,animals,three_basic,1,1,0,5
23,4,vehicles,three_subordinate,1,0,0,5
24,4,vegetables,three_superordinate,1,1,1,5
25,4,vehicles,three_subordinate,1,0,0,5
26,4,vehicles,three_superordinate,1,1,1,5
27,4,vegetables,three_subordinate,1,0,0,5
28,4,vehicles,three_subordinate,1,0,0,5
29,4,vehicles,three_basic,1,1,0,5
30,4,vegetables,three_subordinate,1,0,0,5
31,4,animals,three_subordinate,1,0,0,5
32,4,vegetables,three_subordinate,1,0,0,5
33,4,vegetables,three_basic,0,1,0,5
34,4,vegetables,three_basic,1,1,0,5
35,4,vegetables,three_subordinate,1,0,0,5
36,4,vehicles,three_subordinate,1,1,0,5
37,4,vegetables,three_subordinate,1,0,0,5
38,4,animals,three_superordinate,1,1,1,5
39,4,vehicles,three_subordinate,1,1,0,5
40,4,animals,three_subordinate,1,0,0,5
41,4,animals,three_superordinate,1,1,1,5
42,4,animals,three_subordinate,1,1,0,5
43,4,vehicles,three_superordinate,1,1,1,5
44,4,vehicles,three_superordinate,1,1,0.75,5
45,4,vegetables,three_superordinate,1,1,0.75,5
46,4,animals,three_superordinate,0.5,1,1,5
47,4,vehicles,three_subordinate,1,0,0,5
48,4,animals,three_subordinate,1,0,0,5
49,4,vegetables,three_superordinate,1,1,0,5
50,4,vehicles,three_subordinate,1,0,0,5
1,7,animals,three_basic,1,1,0,5
2,7,vehicles,three_subordinate,1,0,0,5
3,7,animals,three_subordinate,1,0,0,5
4,7,vegetables,three_subordinate,1,0,0,5
5,7,vegetables,three_subordinate,1,1,0.5,5
6,7,vehicles,three_superordinate,0,0.5,0.25,5
7,7,animals,three_basic,1,1,0,5
8,7,animals,three_subordinate,1,0,0,5
9,7,vehicles,three_superordinate,1,1,0.75,5
10,7,animals,three_superordinate,1,1,1,5
11,7,vehicles,three_subordinate,0.5,0,0,5
12,7,vehicles,three_superordinate,1,1,1,5
13,7,animals,three_basic,1,1,0,5
14,7,animals,three_subordinate,1,0,0,5
15,7,vehicles,three_subordinate,1,0,0,5
16,7,vegetables,three_superordinate,1,1,1,5
17,7,vegetables,three_basic,1,1,0,5
18,7,vegetables,three_subordinate,1,0,0,5
19,7,animals,three_basic,1,0.5,0,5
20,7,vegetables,three_superordinate,1,1,0.75,5
21,7,animals,three_superordinate,1,1,0,5
22,7,vegetables,three_superordinate,1,1,1,5
23,7,vehicles,three_superordinate,1,1,0.75,5
24,7,vegetables,three_basic,1,1,0,5
25,7,vegetables,three_basic,1,0.5,0,5
26,7,animals,three_superordinate,1,1,1,5
27,7,animals,three_superordinate,1,1,1,5
28,7,vegetables,three_subordinate,1,0,0,5
29,7,vegetables,three_superordinate,1,1,1,5
30,7,animals,three_subordinate,1,0,0,5
31,7,vehicles,three_basic,1,1,0,5
32,7,vehicles,three_superordinate,1,1,0.75,5
33,7,vehicles,three_superordinate,1,0,0,5
34,7,animals,three_subordinate,1,0,0,5
35,7,vegetables,three_basic,1,1,0,5
36,7,animals,three_basic,1,1,0,5
37,7,vegetables,three_superordinate,1,1,1,5
38,7,vegetables,three_basic,1,1,0,5
39,7,animals,three_basic,1,1,0,5
40,7,vegetables,three_basic,1,1,0.75,5
41,7,vegetables,three_basic,1,1,0,5
42,7,vegetables,three_superordinate,0.5,1,1,5
43,7,animals,three_subordinate,1,0,0,5
44,7,animals,three_subordinate,1,0,0,5
45,7,animals,three_superordinate,1,1,0.75,5
46,7,vehicles,three_superordinate,1,1,0.75,5
47,7,vehicles,three_basic,1,1,0,5
48,7,vegetables,three_basic,1,1,0,5
49,7,animals,three_superordinate,1,1,0,5
50,7,animals,three_subordinate,1,0,0,5
1,6,vehicles,three_superordinate,1,1,0.75,5
2,6,animals,three_superordinate,1,1,1,5
3,6,vehicles,three_subordinate,1,0,0,5
4,6,vehicles,three_superordinate,1,1,1,5
5,6,vegetables,three_superordinate,1,1,1,5
6,6,animals,three_subordinate,0.5,0,0.25,5
7,6,vehicles,three_basic,1,1,0,5
8,6,animals,three_superordinate,1,1,1,5
9,6,vegetables,three_subordinate,1,0,0,5
10,6,vehicles,three_subordinate,1,0,0,5
11,6,vehicles,three_superordinate,1,1,0,5
12,6,animals,three_superordinate,1,1,1,5
13,6,vehicles,three_superordinate,0.5,1,1,5
14,6,vegetables,three_basic,1,1,0,5
15,6,vegetables,three_superordinate,1,1,1,5
16,6,vehicles,three_basic,1,1,0,5
17,6,vegetables,three_subordinate,1,0,0,5
18,6,vegetables,three_basic,1,1,0,5
19,6,vegetables,three_subordinate,1,0.5,0,5
20,6,vehicles,three_basic,1,1,0.25,5
21,6,vehicles,three_superordinate,1,0,0.25,5
22,6,vegetables,three_basic,1,1,0,5
23,6,animals,three_basic,1,1,0,5
24,6,animals,three_subordinate,1,0,0,5
25,6,vehicles,three_basic,1,1,0,5
26,6,animals,three_subordinate,1,0,0,5
27,6,animals,three_subordinate,1,0,0,5
28,6,vehicles,three_basic,1,0.5,0.25,5
29,6,vegetables,three_basic,1,0.5,0,5
30,6,vehicles,three_subordinate,1,0,0,5
31,6,animals,three_basic,1,1,0,5
32,6,vegetables,three_superordinate,1,1,1,5
33,6,animals,three_subordinate,1,0,0,5
34,6,vegetables,three_superordinate,1,1,1,5
35,6,animals,three_basic,1,1,0,5
36,6,vegetables,three_subordinate,1,1,0,5
37,6,vehicles,three_subordinate,1,0,0,5
38,6,vegetables,three_superordinate,1,1,1,5
39,6,vehicles,three_basic,1,1,0,5
40,6,animals,three_superordinate,1,1,1,5
41,6,vehicles,three_superordinate,1,1,1,5
42,6,vegetables,three_basic,1,1,0,5
43,6,vegetables,three_superordinate,1,1,1,5
44,6,vegetables,three_subordinate,1,0,0,5
45,6,vegetables,three_subordinate,1,0,0,5
46,6,animals,three_basic,1,1,0,5
47,6,animals,three_basic,1,1,0,5
48,6,vehicles,three_superordinate,1,1,0.75,5
49,6,animals,three_basic,1,1,0,5
50,6,animals,three_superordinate,1,1,1,5
1,10,animals,three_superordinate,1,1,1,5
2,10,vegetables,three_basic,1,1,0,5
3,10,vegetables,three_superordinate,1,1,1,5
4,10,animals,three_basic,1,1,0,5
5,10,animals,three_basic,1,1,0,5
6,10,vehicles,three_basic,0,0.5,0,5
7,10,vehicles,three_superordinate,1,1,1,5
8,10,vehicles,three_subordinate,1,0,0,5
9,10,vehicles,three_subordinate,1,0,0,5
10,10,vehicles,three_basic,1,1,0,5
11,10,vegetables,three_superordinate,1,1,0.75,5
12,10,vegetables,three_basic,1,1,0,5
13,10,animals,three_superordinate,1,1,1,5
14,10,animals,three_basic,1,1,0,5
15,10,animals,three_subordinate,1,0,0,5
16,10,vegetables,three_basic,1,1,0,5
17,10,vegetables,three_superordinate,1,1,1,5
18,10,animals,three_superordinate,1,1,1,5
19,10,vegetables,three_basic,0.5,1,0,5
20,10,animals,three_basic,1,0.5,0,5
21,10,vehicles,three_subordinate,1,0,0,5
22,10,animals,three_subordinate,1,0,0,5
23,10,animals,three_subordinate,1,0,0,5
24,10,vehicles,three_basic,1,1,0,5
25,10,vegetables,three_subordinate,1,0,0,5
26,10,vegetables,three_superordinate,1,1,1,5
27,10,vegetables,three_superordinate,1,1,0.75,5
28,10,vegetables,three_basic,1,1,0,5
29,10,animals,three_superordinate,1,1,1,5
30,10,vegetables,three_superordinate,1,1,1,5
31,10,vegetables,three_superordinate,1,1,1,5
32,10,animals,three_subordinate,1,0,0,5
33,10,vehicles,three_subordinate,1,0,0,5
34,10,animals,three_basic,1,0.5,0,5
35,10,vegetables,three_superordinate,1,1,1,5
36,10,vehicles,three_basic,1,1,0,5
37,10,animals,three_superordinate,1,1,1,5
38,10,vehicles,three_subordinate,1,0,0,5
39,10,animals,three_subordinate,1,0,0,5
40,10,vehicles,three_superordinate,1,1,1,5
41,10,vehicles,three_subordinate,1,0,0,5
42,10,animals,three_superordinate,1,1,1,5
43,10,vehicles,three_subordinate,1,0,0,5
44,10,vehicles,three_subordinate,1,0,0,5
45,10,vehicles,three_subordinate,1,0,0,5
46,10,animals,three_subordinate,1,0,0,5
47,10,vegetables,three_subordinate,1,0,0,5
48,10,vegetables,three_subordinate,1,0,0,5
49,10,animals,three_subordinate,1,1,0,5
50,10,vehicles,three_basic,1,1,0,5
