subids,trial_num,category,condition,prop_sub,prop_bas,prop_sup,exp
33,1,animals,3sub,1,1,0,4
34,1,vehicles,3sub,1,0,0,4
35,1,vehicles,3sub,1,0,0,4
36,1,animals,3sub,1,0,0,4
37,1,vegetables,3sub,1,0,0,4
38,1,vegetables,3sub,1,0,0,4
39,1,vegetables,3sub,1,0,0,4
40,1,vegetables,3sub,1,0,0,4
41,1,animals,3sub,1,0.5,0,4
42,1,vegetables,3sub,1,0,0,4
43,1,vegetables,3sub,1,1,0,4
44,1,animals,3sub,1,0,0,4
45,1,vegetables,3sub,1,0,0,4
46,1,animals,3sub,1,1,0,4
47,1,vegetables,3sub,1,1,0,4
48,1,vegetables,3sub,1,0,0,4
49,1,vegetables,3sub,1,0.5,0,4
50,1,vehicles,3sub,1,1,0,4
1,3,vehicles,3sub,1,0.5,0,4
2,3,vehicles,3sub,1,0.5,0,4
3,3,vegetables,3sub,1,0,0,4
4,3,vegetables,3sub,1,0,0,4
5,3,vegetables,3sub,1,0,0,4
6,3,vehicles,3sub,1,0,0,4
7,3,vegetables,3sub,1,1,0,4
8,3,vehicles,3sub,1,0.5,0,4
9,3,animals,3sub,1,0,0,4
10,3,vegetables,3sub,1,1,0,4
11,3,vehicles,3sub,1,0.5,0,4
12,3,vehicles,3sub,1,0,0,4
13,3,vehicles,3sub,1,1,0,4
14,3,vegetables,3sub,1,0,0,4
15,3,animals,3sub,1,0,0,4
16,3,animals,3sub,1,0,0,4
17,3,vehicles,3sub,1,0,0,4
18,3,vegetables,3sub,1,0,0,4
19,3,vegetables,3sub,1,0,0,4
20,3,vehicles,3sub,1,0,0,4
21,3,vegetables,3sub,1,0,0,4
22,3,animals,3sub,1,0.5,0,4
23,3,animals,3sub,1,0,0,4
24,3,vegetables,3sub,1,0,0,4
25,3,animals,3sub,1,1,0,4
26,3,vehicles,3sub,1,0,0,4
27,3,vehicles,3sub,1,1,0,4
28,3,vegetables,3sub,1,0,0,4
29,3,animals,3sub,1,0,0,4
30,3,vehicles,3sub,1,0,0,4
31,3,vehicles,3sub,1,0,0,4
32,3,animals,3sub,1,0.5,0,4
33,3,vegetables,3sub,1,0.5,0,4
34,3,animals,3sub,1,0,0,4
35,3,animals,3sub,1,0,0,4
36,3,vehicles,3sub,1,0,0,4
37,3,animals,3sub,1,0,0,4
38,3,vehicles,3sub,1,0,0,4
39,3,animals,3sub,1,0,0,4
40,3,animals,3sub,1,0,0,4
41,3,vehicles,3sub,1,0.5,0,4
42,3,vehicles,3sub,1,0,0,4
43,3,animals,3sub,1,1,0,4
44,3,vehicles,3sub,1,0,0,4
45,3,vehicles,3sub,1,0,0,4
46,3,vehicles,3sub,1,0,0,4
47,3,vehicles,3sub,1,1,0,4
48,3,vehicles,3sub,0.5,0,0,4
49,3,animals,3sub,1,0,0,4
50,3,vegetables,3sub,1,1,0,4
1,2,animals,3sub,1,0.5,0,4
2,2,animals,3sub,1,0.5,0,4
3,2,animals,3sub,1,0,0,4
4,2,vehicles,3sub,1,0,0,4
5,2,animals,3sub,1,0,0,4
6,2,vegetables,3sub,1,0,0,4
7,2,vehicles,3sub,1,1,0,4
8,2,animals,3sub,1,0.5,0,4
9,2,vegetables,3sub,1,0,0,4
10,2,vehicles,3sub,1,0,0,4
11,2,vegetables,3sub,1,0.5,0,4
12,2,animals,3sub,1,0,0,4
13,2,vegetables,3sub,1,1,0,4
14,2,vehicles,3sub,1,0,0,4
15,2,vehicles,3sub,1,1,0,4
16,2,vegetables,3sub,0.5,0,0,4
17,2,animals,3sub,1,0,0,4
18,2,animals,3sub,1,0,0,4
19,2,animals,3sub,1,0,0,4
20,2,vegetables,3sub,1,0,0,4
21,2,vehicles,3sub,1,0,0,4
22,2,vegetables,3sub,1,0.5,0,4
23,2,vehicles,3sub,1,0,0,4
24,2,vehicles,3sub,1,0,0,4
25,2,vegetables,3sub,1,1,0,4
26,2,animals,3sub,1,0,0,4
27,2,vegetables,3sub,1,1,0,4
28,2,vehicles,3sub,1,0,0,4
29,2,vehicles,3sub,1,0,0,4
30,2,vegetables,3sub,1,0,0,4
31,2,animals,3sub,1,0,0,4
32,2,vehicles,3sub,1,0.5,0,4
33,2,vehicles,3sub,0.5,0,0,4
34,2,vegetables,3sub,1,0,0,4
35,2,vegetables,3sub,1,0,0,4
36,2,vegetables,3sub,1,0,0,4
37,2,vehicles,3sub,1,0,0,4
38,2,animals,3sub,1,0,0,4
39,2,vehicles,3sub,1,0,0,4
40,2,vehicles,3sub,1,0,0,4
41,2,vegetables,3sub,1,0.5,0,4
42,2,animals,3sub,1,0,0,4
43,2,vehicles,3sub,1,1,0,4
44,2,vegetables,3sub,1,0,0,4
45,2,animals,3sub,1,0,0,4
46,2,vegetables,3sub,1,1,0,4
47,2,animals,3sub,1,1,0,4
48,2,animals,3sub,1,0,0,4
49,2,vehicles,3sub,1,0,0,4
50,2,animals,3sub,1,1,0,4
1,5,vegetables,one,1,0,0,4
2,5,animals,3sup,1,0.5,0,4
3,5,vehicles,3sup,1,1,0.25,4
4,5,animals,3sup,1,1,1,4
5,5,vehicles,3sup,1,1,0.75,4
6,5,vegetables,3sup,1,0,0,4
7,5,vegetables,3sup,1,1,1,4
8,5,vehicles,one,1,1,0,4
9,5,animals,one,1,0,0,4
10,5,vehicles,one,1,0,0,4
11,5,vehicles,3sup,1,1,0,4
12,5,animals,3bas,1,1,0,4
13,5,animals,3sup,1,1,0.75,4
14,5,vehicles,one,0.5,0,0,4
15,5,vegetables,3sup,1,1,1,4
16,5,vehicles,3sup,1,1,1,4
17,5,vegetables,one,1,0,0,4
18,5,animals,3sup,1,1,1,4
19,5,vegetables,one,1,0,0,4
20,5,animals,one,1,0,0,4
21,5,vegetables,3sup,1,0,0,4
22,5,vehicles,3sup,0.5,0,0.5,4
23,5,vegetables,3sup,1,1,1,4
24,5,vegetables,3sup,1,0,0,4
25,5,animals,3sup,1,1,1,4
26,5,vegetables,one,1,0,0,4
27,5,vehicles,3sup,1,1,1,4
28,5,vehicles,3sup,1,1,0.75,4
29,5,vegetables,3sup,1,1,1,4
30,5,vehicles,3bas,1,1,0,4
31,5,animals,3bas,1,1,0,4
32,5,vegetables,3sup,1,1,1,4
33,5,vehicles,3bas,1,1,0,4
34,5,animals,3sup,1,1,1,4
35,5,animals,3bas,1,1,0,4
36,5,animals,one,1,1,0,4
37,5,animals,3bas,1,1,0,4
38,5,animals,3bas,1,0.5,0,4
39,5,animals,3bas,1,1,0,4
40,5,animals,3sup,1,1,1,4
41,5,animals,3sup,1,0.5,0,4
42,5,vehicles,one,0.5,0,0,4
43,5,vehicles,3sup,1,1,0.75,4
44,5,vehicles,3bas,1,0,0,4
45,5,vehicles,one,0.5,0,0,4
46,5,vehicles,3sup,1,0,0,4
47,5,vegetables,one,1,0,0,4
48,5,animals,one,1,0,0,4
49,5,vegetables,3sup,0,0,0.75,4
50,5,animals,3bas,1,1,0,4
1,4,vehicles,one,1,1,0,4
2,4,vegetables,3sup,0,0,0.75,4
3,4,vegetables,3sup,1,1,1,4
4,4,vegetables,3sup,1,1,1,4
5,4,animals,3sup,1,1,1,4
6,4,animals,3sup,1,0,0,4
7,4,vehicles,3sup,1,1,0.75,4
8,4,vegetables,one,0.5,1,0,4
9,4,vehicles,one,1,0,0,4
10,4,animals,one,1,0,0,4
11,4,vegetables,3sup,0.5,0,0,4
12,4,vehicles,3bas,1,1,0,4
13,4,vegetables,3sup,1,1,0.75,4
14,4,animals,one,1,0,0,4
15,4,animals,3sup,0.5,0.5,0.75,4
16,4,animals,3sup,1,0,0,4
17,4,animals,one,1,0,0,4
18,4,vehicles,3sup,1,1,0.75,4
19,4,animals,one,1,0,0,4
20,4,vegetables,one,0.5,0,0,4
21,4,vehicles,3sup,0.5,0,0,4
22,4,animals,3sup,0,0,0.75,4
23,4,vehicles,3sup,1,1,0.75,4
24,4,animals,3sup,1,0,0,4
25,4,vegetables,3sup,1,1,1,4
26,4,vehicles,one,1,0,0,4
27,4,animals,3sup,0.5,1,1,4
28,4,animals,3sup,1,1,0.75,4
29,4,animals,3sup,0.5,1,1,4
30,4,animals,3bas,1,1,0,4
31,4,vegetables,3bas,1,1,0,4
32,4,vehicles,3sup,0,0,0.75,4
33,4,animals,3bas,1,1,0,4
34,4,vegetables,3sup,1,1,1,4
35,4,vehicles,3bas,1,1,0,4
36,4,vehicles,one,1,0,0,4
37,4,vegetables,3bas,1,1,0,4
38,4,vegetables,3bas,1,1,0,4
39,4,vegetables,3bas,1,1,0,4
40,4,vegetables,3sup,1,1,0.75,4
41,4,vegetables,3sup,1,0,0.25,4
42,4,vegetables,one,1,0,0,4
43,4,vegetables,3sup,1,1,1,4
44,4,animals,3bas,1,0,0,4
45,4,vegetables,one,1,0,0,4
46,4,vegetables,3sup,1,1,0,4
47,4,animals,one,1,0,0,4
48,4,vehicles,one,1,0,0,4
49,4,vehicles,3sup,1,0,0.25,4
50,4,vegetables,3bas,1,1,0,4
1,7,animals,3bas,1,0,0,4
2,7,vehicles,3bas,1,0.5,0,4
3,7,vegetables,3bas,1,1,0,4
4,7,vegetables,3bas,1,1,0,4
5,7,vegetables,one,1,0,0,4
6,7,vehicles,3bas,1,1,0,4
7,7,vegetables,3bas,1,1,0,4
8,7,vehicles,3bas,1,1,0,4
9,7,animals,3bas,1,1,0,4
10,7,animals,3sup,1,1,1,4
11,7,animals,one,1,0,0,4
12,7,vehicles,one,1,0,0,4
13,7,vegetables,3bas,1,1,0,4
14,7,vegetables,3bas,1,1,0,4
15,7,vegetables,3bas,1,1,0,4
16,7,vegetables,one,0.5,1,0,4
17,7,vehicles,3sup,1,0,0,4
18,7,vegetables,one,1,0,0,4
19,7,vehicles,3bas,1,0.5,0,4
20,7,vehicles,3bas,1,1,0,4
21,7,vegetables,3bas,1,1,0,4
22,7,animals,3bas,0.5,1,0,4
23,7,vehicles,3bas,1,1,0,4
24,7,vegetables,3bas,1,1,0,4
25,7,animals,3bas,1,1,0,4
26,7,animals,3bas,0.5,0.5,0,4
27,7,vegetables,one,1,1,0,4
28,7,animals,3bas,1,1,0,4
29,7,vehicles,one,1,0,0,4
30,7,vehicles,one,1,0,0,4
31,7,animals,one,1,0,0,4
32,7,vehicles,one,1,1,0,4
33,7,vehicles,3sup,1,1,0.75,4
34,7,animals,one,1,0,0,4
35,7,vegetables,3sup,0,0,1,4
36,7,vehicles,3sup,1,1,1,4
37,7,vehicles,one,1,0,0,4
38,7,animals,3sup,0.5,1,0,4
39,7,vehicles,3sup,1,1,0.75,4
40,7,vehicles,3bas,1,0.5,0,4
41,7,vegetables,one,0.5,0,0,4
42,7,animals,3sup,1,1,0.75,4
43,7,vehicles,3bas,1,0.5,0.75,4
44,7,vehicles,3sup,1,0,0.25,4
45,7,animals,3sup,1,1,0.75,4
46,7,vegetables,3bas,1,1,0,4
47,7,vehicles,3sup,1,1,1,4
48,7,vehicles,3sup,1,1,0.75,4
49,7,vehicles,one,1,0,0,4
50,7,vehicles,one,1,0,0,4
1,6,animals,one,0.5,0,0,4
2,6,vehicles,3sup,0,1,0.25,4
3,6,animals,3sup,1,1,1,4
4,6,vehicles,3sup,1,1,1,4
5,6,vegetables,3sup,1,1,1,4
6,6,vehicles,3sup,1,0,0,4
7,6,animals,3sup,1,1.5,1,4
8,6,animals,one,1,1,0,4
9,6,vegetables,one,1,0,0,4
10,6,vegetables,one,1,0,0,4
11,6,animals,3sup,1,0,0,4
12,6,vegetables,3bas,1,1,0,4
13,6,vehicles,3sup,1,1,0.75,4
14,6,vegetables,one,0.5,0,0,4
15,6,vehicles,3sup,1,1,1,4
16,6,vegetables,3sup,1,1,1,4
17,6,vehicles,one,1,0,0,4
18,6,vegetables,3sup,1,1,1,4
19,6,vehicles,one,1,0,0,4
20,6,vehicles,one,1,0,0,4
21,6,animals,3sup,1,0,0,4
22,6,vegetables,3sup,0,0,0.75,4
23,6,animals,3sup,1,1,1,4
24,6,vehicles,3sup,1,0,0,4
25,6,vehicles,3sup,1,1,0.75,4
26,6,animals,one,1,0,0.25,4
27,6,vegetables,3sup,1,1,0.75,4
28,6,vegetables,3sup,1,1,1,4
29,6,vehicles,3sup,1,1,1,4
30,6,vegetables,3bas,1,1,0,4
31,6,vehicles,3bas,1,1,0,4
32,6,animals,3sup,1,1,1,4
33,6,vegetables,3bas,1,1,0,4
34,6,vehicles,3sup,1,1,0.75,4
35,6,vegetables,3bas,1,1,0,4
36,6,vegetables,one,1,1,0,4
37,6,vehicles,3bas,0.5,1,0,4
38,6,vehicles,3bas,1,0.5,0,4
39,6,vehicles,3bas,1,1,0,4
40,6,vehicles,3sup,1,1,0.75,4
41,6,vehicles,3sup,0,0,0.75,4
42,6,animals,one,1,0,0,4
43,6,animals,3sup,1,1,1,4
44,6,vegetables,3bas,1,1,0,4
45,6,animals,one,1,0,0,4
46,6,animals,3sup,1,1,0,4
47,6,vehicles,one,1,0,0,4
48,6,vegetables,one,1,0,0,4
49,6,animals,3sup,0.5,0.5,0.25,4
50,6,vehicles,3bas,1,1,0,4
1,10,vehicles,3sup,0.5,0,0,4
2,10,vegetables,one,1,0.5,0,4
3,10,vehicles,one,1,0,0,4
4,10,animals,one,1,0,0,4
5,10,vegetables,3bas,1,1,0,4
6,10,vegetables,one,0.5,0,0,4
7,10,vegetables,one,1,1,0,4
8,10,vehicles,3sup,1,1,0.5,4
9,10,animals,3sup,1,1,1,4
10,10,vehicles,3bas,1,1,0,4
11,10,vehicles,3bas,1,1,0,4
12,10,vehicles,3sup,1,1,1,4
13,10,vegetables,one,1,0,0,4
14,10,vehicles,3sup,1,1,0.75,4
15,10,vehicles,one,1,0,0,4
16,10,animals,3bas,1,1,0,4
17,10,vehicles,3bas,1,0,0,4
18,10,vegetables,3bas,1,1,0,4
19,10,vehicles,3sup,1,0,0,4
20,10,vegetables,3sup,1,1,0.25,4
21,10,vehicles,one,0.5,0,0,4
22,10,vehicles,one,1,0.5,0,4
23,10,animals,one,1,0,0,4
24,10,vehicles,one,1,0,0,4
25,10,animals,one,0,0.5,0.5,4
26,10,animals,3sup,0.5,0,0,4
27,10,vehicles,3bas,1,1,0,4
28,10,vegetables,one,1,0,0,4
29,10,animals,3bas,1,1,0,4
30,10,vehicles,3sup,1,1,0.75,4
31,10,vegetables,3sup,1,1,1,4
32,10,vehicles,3bas,1,1,0,4
33,10,vehicles,one,1,0,0,4
34,10,animals,3bas,1,1,0,4
35,10,vehicles,one,1,0,0,4
36,10,animals,3bas,1,1,0,4
37,10,animals,3sup,1,1,1,4
38,10,vehicles,one,1,0,0,4
39,10,vehicles,one,1,0,0,4
40,10,vehicles,one,0.5,0,0,4
41,10,animals,3bas,1,1,0,4
42,10,animals,3bas,1,1,0,4
43,10,animals,one,1,0,0,4
44,10,vehicles,one,1,0,0,4
45,10,vegetables,3bas,1,1,0,4
46,10,animals,one,1,0,0,4
47,10,vegetables,3bas,1,1,0,4
48,10,animals,3bas,1,1,0,4
49,10,vehicles,3bas,1,1,0,4
50,10,vegetables,3sup,1,1,0.75,4
