subids,trial_num,category,condition,prop_sub,prop_bas,prop_sup,exp
6,8,vegetables,3bas,1,1,0,6
7,8,vehicles,3sup,1,1,1,6
8,8,vehicles,one,0,0,0.25,6
9,8,vehicles,3sup,1,1,0.75,6
10,8,vehicles,3sup,1,1,1,6
11,8,animals,one,1,0,0,6
12,8,vehicles,3bas,1,1,0,6
13,8,animals,3sup,1,1,1,6
14,8,animals,3bas,1,1,0,6
15,8,animals,3bas,1,1,0,6
16,8,animals,3bas,1,1,0,6
17,8,animals,3bas,1,1,0.25,6
18,8,vegetables,3bas,1,1,0,6
19,8,vegetables,3bas,1,1,0,6
20,8,vegetables,3bas,1,1,0,6
21,8,animals,3bas,1,1,0,6
22,8,vegetables,3bas,1,1,0,6
23,8,vehicles,3bas,1,1,0,6
24,8,animals,3sup,1,1,1,6
25,8,animals,one,1,0,0,6
26,8,vehicles,3sup,1,1,0.75,6
27,8,vehicles,3bas,1,1,0,6
28,8,vegetables,3sup,1,1,1,6
29,8,animals,3bas,1,1,0,6
30,8,animals,3bas,1,1,0,6
31,8,vehicles,one,1,0,0,6
32,8,vehicles,3bas,1,1,0,6
33,8,vegetables,3bas,1,1,0,6
34,8,animals,3sup,1,1,1,6
35,8,vehicles,3bas,1,1,0,6
36,8,vehicles,3bas,1,1,0,6
37,8,animals,one,1,1,0,6
38,8,vehicles,3bas,0.5,1,0,6
39,8,animals,3sup,1,1,1,6
40,8,vehicles,3bas,1,0.5,0,6
41,8,animals,3bas,0,0,0.5,6
42,8,animals,3bas,1,0,0,6
43,8,vegetables,3bas,1,1,0,6
44,8,animals,3sup,1,1,1,6
45,8,vehicles,one,1,0,0,6
46,8,vehicles,one,1,0,0,6
47,8,vegetables,one,1,0,0.75,6
48,8,vegetables,3bas,1,1,0,6
49,8,animals,3sup,1,1,0.75,6
50,8,vegetables,one,1,0,0,6
1,12,vehicles,3bas,1,1,0.25,6
2,12,vehicles,one,1,0,0,6
3,12,vehicles,3bas,0.5,1,0.25,6
4,12,animals,3sup,1,1,1,6
5,12,vegetables,one,1,0,0,6
6,12,vehicles,one,1,0,0,6
7,12,vehicles,3bas,1,1,0,6
8,12,vegetables,3sup,0,0,0.25,6
9,12,vehicles,3bas,1,1,0,6
10,12,animals,one,1,0,0,6
11,12,vegetables,3sup,1,1,1,6
12,12,animals,one,1,0,0,6
13,12,vehicles,one,1,0,0,6
14,12,vehicles,one,0.5,0,0,6
15,12,vehicles,one,1,0,0,6
16,12,animals,3sup,1,1,1,6
17,12,animals,3sup,1,1,1,6
18,12,animals,3sup,1,1,1,6
19,12,vegetables,3sup,1,1,1,6
20,12,animals,3sup,1,1,1,6
21,12,animals,3sup,1,1,0.75,6
22,12,vehicles,3sup,1,1,1,6
23,12,vegetables,one,1,0,0,6
24,12,vehicles,one,1,0,0,6
25,12,vehicles,3sup,1,1,1,6
26,12,vegetables,one,1,0,0,6
27,12,vegetables,one,1,0,0,6
28,12,vehicles,one,1,0,0,6
29,12,vehicles,one,1,1,0,6
30,12,vehicles,one,1,0,0,6
31,12,vegetables,3bas,1,1,0,6
32,12,vegetables,3sup,1,1,1,6
33,12,vehicles,one,0.5,0,0,6
34,12,animals,one,1,0,0,6
35,12,vegetables,one,1,0,0,6
36,12,vegetables,3sup,1,1,0.75,6
37,12,vehicles,3bas,1,1,0,6
38,12,vehicles,3sup,1,0.5,1,6
39,12,animals,one,1,0,0,6
40,12,vehicles,one,1,0,0,6
41,12,vehicles,one,0,0.5,0,6
42,12,vegetables,3sup,1,0,0,6
43,12,animals,3sup,1,1,0,6
44,12,vehicles,one,1,0,0,6
45,12,vehicles,3sup,1,1,1,6
46,12,vegetables,3sup,1,1,1,6
47,12,animals,3bas,0.5,1,0.75,6
48,12,vehicles,one,1,0,0,6
49,12,vegetables,3bas,0,1,0,6
50,12,animals,3bas,1,0,0,6
1,11,animals,3bas,1,1,0,6
2,11,animals,one,1,0,0,6
3,11,vegetables,3bas,1,1,0,6
4,11,vehicles,3sup,1,1,1,6
5,11,vehicles,one,1,0,0,6
6,11,vegetables,one,1,1,0,6
7,11,vegetables,3bas,1,1,0,6
8,11,animals,3sup,0,0.5,0,6
9,11,animals,3bas,1,1,0,6
10,11,vegetables,one,1,0,0,6
11,11,vehicles,3sup,1,1,1,6
12,11,vehicles,one,0.5,0,0,6
13,11,animals,one,1,0,0,6
14,11,vegetables,one,1,0,0,6
15,11,animals,one,1,0,0,6
16,11,vehicles,3sup,1,1,1,6
17,11,vegetables,3sup,1,1,0.75,6
18,11,vehicles,3sup,1,1,0.75,6
19,11,animals,3sup,1,1,0.75,6
20,11,vehicles,3sup,1,1,1,6
21,11,vegetables,3sup,1,1,0.75,6
22,11,animals,3sup,1,1,1,6
23,11,animals,one,1,0,0,6
24,11,animals,one,1,0,0,6
25,11,animals,3sup,1,1,1,6
26,11,vehicles,one,1,0,0,6
27,11,vehicles,one,1,0,0,6
28,11,vegetables,one,1,0,0,6
29,11,animals,one,1,0,0,6
30,11,vegetables,one,1,0,0,6
31,11,animals,3bas,1,1,0,6
32,11,vehicles,3sup,1,1,0.75,6
33,11,animals,one,1,0,0,6
34,11,vehicles,one,1,0,0,6
35,11,animals,one,1,0,0,6
36,11,vehicles,3sup,1,0,0,6
37,11,animals,3bas,1,1,0,6
38,11,vegetables,3sup,1,1,1,6
39,11,vegetables,one,1,0,0,6
40,11,vegetables,one,1,0,0,6
41,11,animals,one,0,0,0.25,6
42,11,animals,3sup,1,0,0,6
43,11,vehicles,3sup,0.5,1,0,6
44,11,animals,one,1,0,0,6
45,11,vegetables,3sup,1,1,1,6
46,11,animals,3sup,1,1,1,6
47,11,vegetables,3bas,0.5,1,0.75,6
48,11,vegetables,one,1,0,0,6
49,11,vehicles,3bas,1,1,0,6
50,11,vehicles,3bas,1,1,0,6
1,1,animals,3sub,1,0,0,6
2,1,vehicles,3sub,1,0,0,6
3,1,animals,3sub,1,0,0,6
4,1,animals,3sub,1,0,0,6
5,1,vehicles,3sub,1,0,0,6
6,1,animals,3sub,0.5,0,0,6
7,1,vehicles,3sub,1,1,0,6
8,1,vehicles,3sub,0,0,0.25,6
9,1,vehicles,3sub,1,0,0,6
10,1,animals,3sub,1,0,0,6
11,1,animals,3sub,1,0,0,6
12,1,vegetables,3sub,1,0,0,6
13,1,animals,3sub,0.5,0,0,6
14,1,vehicles,3sub,1,1,0,6
15,1,vehicles,3sub,1,0.5,0,6
16,1,vehicles,3sub,1,0,0,6
17,1,animals,3sub,1,0,0,6
18,1,vegetables,3sub,1,1,0,6
19,1,animals,3sub,1,0,0,6
20,1,animals,3sub,1,0,0,6
21,1,vegetables,3sub,1,1,0,6
22,1,vehicles,3sub,1,0,0,6
23,1,vehicles,3sub,1,0,0,6
24,1,vehicles,3sub,1,0,0,6
25,1,animals,3sub,1,0,0,6
26,1,vegetables,3sub,1,0,0,6
27,1,vehicles,3sub,1,0,0,6
28,1,animals,3sub,0.5,0,0,6
29,1,vehicles,3sub,1,1,0,6
30,1,vehicles,3sub,1,1,0,6
31,1,vegetables,3sub,1,0,0,6
32,1,vehicles,3sub,1,0,0,6
33,1,vehicles,3sub,0.5,0,0,6
34,1,vegetables,3sub,1,0,0,6
35,1,animals,3sub,1,0,0,6
36,1,vehicles,3sub,1,0,0,6
37,1,vegetables,3sub,1,0,0,6
38,1,vehicles,3sub,1,0,0,6
39,1,animals,3sub,1,0,0,6
40,1,vegetables,3sub,1,0,0,6
41,1,vehicles,3sub,1,1,0.75,6
42,1,vegetables,3sub,1,0,0,6
43,1,vehicles,3sub,1,0,0,6
44,1,vehicles,3sub,0.5,0,0,6
45,1,vegetables,3sub,1,1,0,6
46,1,vegetables,3sub,1,0,0,6
47,1,vehicles,3sub,1,1,1.25,6
48,1,vegetables,3sub,1,0,0,6
49,1,vegetables,3sub,1,0,0,6
50,1,vegetables,3sub,1,0,0,6
1,3,vegetables,3sub,1,0,0,6
2,3,vegetables,3sub,1,0,0,6
3,3,vehicles,3sub,1,0,0,6
4,3,vehicles,3sub,1,0,0,6
5,3,vegetables,3sub,1,0,0,6
6,3,vehicles,3sub,1,0,0,6
7,3,animals,3sub,1,1,0,6
8,3,vegetables,3sub,0,0.5,0,6
9,3,vegetables,3sub,1,0,0,6
10,3,vehicles,3sub,1,0,0,6
11,3,vegetables,3sub,1,0,0,6
12,3,animals,3sub,1,0,0,6
13,3,vehicles,3sub,1,0,0,6
14,3,vegetables,3sub,1,0,0,6
15,3,animals,3sub,1,1,0,6
16,3,animals,3sub,1,0,0,6
17,3,vehicles,3sub,1,0,0,6
18,3,vehicles,3sub,1,0.5,0,6
19,3,vegetables,3sub,1,1,0,6
20,3,vehicles,3sub,1,0,0,6
21,3,animals,3sub,1,0,0,6
22,3,animals,3sub,1,0,0,6
23,3,vegetables,3sub,1,0,0,6
24,3,vegetables,3sub,1,0,0,6
25,3,vegetables,3sub,1,0,0,6
26,3,animals,3sub,1,0,0,6
27,3,animals,3sub,0.5,0,0,6
28,3,vegetables,3sub,1,0,0,6
29,3,animals,3sub,1,1,0,6
30,3,vegetables,3sub,1,0,0,6
31,3,vehicles,3sub,1,0,0,6
32,3,animals,3sub,1,0,0,6
33,3,animals,3sub,1,0,0,6
34,3,vehicles,3sub,1,0,0,6
35,3,vehicles,3sub,1,0,0,6
36,3,animals,3sub,1,0,0,6
37,3,vehicles,3sub,1,0,0,6
38,3,animals,3sub,1,0,0,6
39,3,vehicles,3sub,1,0,0,6
40,3,vehicles,3sub,1,0,0,6
41,3,vegetables,3sub,0,0,0.25,6
42,3,vehicles,3sub,1,0,0,6
43,3,vegetables,3sub,1,0,0,6
44,3,vegetables,3sub,1,0,0,6
45,3,vehicles,3sub,1,1,0,6
46,3,vehicles,3sub,1,0,0,6
47,3,animals,3sub,1,1,0.75,6
48,3,vehicles,3sub,0.5,0,0,6
49,3,animals,3sub,1,0,0,6
50,3,animals,3sub,1,0,0,6
1,2,vehicles,3sub,1,0,0,6
2,2,animals,3sub,1,0,0,6
3,2,vegetables,3sub,1,0,0,6
4,2,vegetables,3sub,1,0,0,6
5,2,animals,3sub,1,0,0,6
6,2,vegetables,3sub,1,0,0,6
7,2,vegetables,3sub,1,1,0,6
8,2,animals,3sub,0,0,0.25,6
9,2,animals,3sub,1,0,0,6
10,2,vegetables,3sub,1,0,0,6
11,2,vehicles,3sub,1,0,0,6
12,2,vehicles,3sub,1,0,0,6
13,2,vegetables,3sub,1,0,0,6
14,2,animals,3sub,1,0.5,0,6
15,2,vegetables,3sub,1,1,0,6
16,2,vegetables,3sub,1,0,0,6
17,2,vegetables,3sub,1,0,0,6
18,2,animals,3sub,1,0,0,6
19,2,vehicles,3sub,1,0,0,6
20,2,vegetables,3sub,1,0,0,6
21,2,vehicles,3sub,1,1,1,6
22,2,vegetables,3sub,1,0,0,6
23,2,animals,3sub,1,0,0,6
24,2,animals,3sub,1,0,0,6
25,2,vehicles,3sub,1,0,0,6
26,2,vehicles,3sub,1,0,0,6
27,2,vegetables,3sub,1,0,0,6
28,2,vehicles,3sub,1,0,0,6
29,2,vegetables,3sub,1,1,0,6
30,2,animals,3sub,1,0,0,6
31,2,animals,3sub,1,0,0,6
32,2,vegetables,3sub,1,0,0,6
33,2,vegetables,3sub,1,1,0,6
34,2,animals,3sub,0.5,0,0,6
35,2,vegetables,3sub,1,0,0,6
36,2,vegetables,3sub,1,0,0,6
37,2,animals,3sub,1,0,0,6
38,2,vegetables,3sub,1,0,0,6
39,2,vegetables,3sub,1,0,0,6
40,2,animals,3sub,1,0,0,6
41,2,animals,3sub,1,1,0.5,6
42,2,animals,3sub,1,0,0,6
43,2,animals,3sub,1,0,0,6
44,2,animals,3sub,1,0,0,6
45,2,animals,3sub,1,1,0,6
46,2,animals,3sub,1,0,0,6
47,2,vegetables,3sub,1,1,1,6
48,2,animals,3sub,1,0,0,6
49,2,vehicles,3sub,1,0.5,0,6
50,2,vehicles,3sub,1,0,0,6
1,5,animals,3sup,1,1,1,6
2,5,vegetables,3bas,0.5,0.5,0,6
3,5,vegetables,3sup,1,0.5,0.25,6
4,5,animals,one,1,0,0,6
5,5,vehicles,3sup,1,1,1,6
6,5,vegetables,3sup,1,1,0.75,6
7,5,vehicles,one,0.5,0,0,6
8,5,animals,3bas,0,1,0,6
9,5,vegetables,one,1,0,0,6
10,5,animals,3bas,1,1,0,6
11,5,vehicles,3bas,1,1,0,6
12,5,vegetables,3sup,1,1,1,6
13,5,animals,3bas,1,1,0,6
14,5,vehicles,3sup,1,1,0.75,6
15,5,vegetables,3sup,1,1,1,6
16,5,animals,one,1,1,0,6
17,5,animals,one,1,0,0,6
18,5,vegetables,one,1,1,0,6
19,5,vehicles,one,1,0,0,6
20,5,vehicles,one,1,0,0,6
21,5,animals,one,0.5,0.5,0,6
22,5,vegetables,one,1,0,0,6
23,5,vehicles,3sup,1,1,1,6
24,5,vehicles,3bas,1,1,0,6
25,5,animals,3bas,1,1,0,6
26,5,vegetables,3bas,1,1,0,6
27,5,vegetables,3sup,1,1,1,6
28,5,vegetables,3bas,1,1,0,6
29,5,animals,3sup,1,1,1,6
30,5,vegetables,3sup,1,0.5,0.75,6
31,5,vegetables,3sup,1,1,1,6
32,5,animals,one,1,0,0,6
33,5,animals,3sup,1,1,1,6
34,5,vehicles,3bas,0.5,0,0,6
35,5,vehicles,3sup,1,1,1,6
36,5,vegetables,one,1,0,0,6
37,5,animals,3sup,1,1,1,6
38,5,vehicles,one,1,0,0,6
39,5,vegetables,3bas,1,1,0,6
40,5,animals,3sup,1,1,1,6
41,5,vegetables,3sup,1,0.5,0,6
42,5,vegetables,one,1,0,0,6
43,5,animals,one,1,0,0,6
44,5,vegetables,3bas,1,1,0,6
45,5,animals,3bas,1,1,0,6
46,5,animals,3bas,1,1,0,6
47,5,vegetables,3sup,0,1,1,6
48,5,animals,3sup,1,0,0,6
49,5,vegetables,one,0,1,0,6
50,5,vegetables,3sup,1,0,0.25,6
1,4,vehicles,3sup,1,1,1,6
2,4,vehicles,3bas,1,0.5,0,6
3,4,animals,3sup,1,0,0,6
4,4,vegetables,one,1,0,0,6
5,4,vegetables,3sup,1,1,0.75,6
6,4,animals,3sup,1,1,1,6
7,4,animals,one,1,1,0,6
8,4,vegetables,3bas,1,0,0.25,6
9,4,vehicles,one,1,0,0,6
10,4,vegetables,3bas,1,1,0,6
11,4,vegetables,3bas,1,1,0,6
12,4,animals,3sup,1,1,1,6
13,4,vegetables,3bas,1,1,0,6
14,4,vegetables,3sup,0,1,0.5,6
15,4,vehicles,3sup,1,1,1,6
16,4,vegetables,one,1,1,0,6
17,4,vehicles,one,1,0,0,6
18,4,vehicles,one,1,1,0,6
19,4,animals,one,1,0,0,6
20,4,vegetables,one,1,0,0,6
21,4,vehicles,one,1,0.5,0,6
22,4,vehicles,one,1,0,0,6
23,4,animals,3sup,1,1,1,6
24,4,vegetables,3bas,1,1,0,6
25,4,vehicles,3bas,1,1,0,6
26,4,vehicles,3bas,0.5,1,0,6
27,4,vehicles,3sup,0.5,0,0,6
28,4,vehicles,3bas,1,1,0,6
29,4,vehicles,3sup,1,1,0.75,6
30,4,vehicles,3sup,1,1,0.5,6
31,4,vehicles,3sup,1,1,0.75,6
32,4,vehicles,one,1,0,0,6
33,4,vegetables,3sup,1,1,0.75,6
34,4,vegetables,3bas,0.5,0,0,6
35,4,vegetables,3sup,1,1,1,6
36,4,animals,one,1,0,0,6
37,4,vehicles,3sup,1,1,1,6
38,4,vegetables,one,1,0,0,6
39,4,vehicles,3bas,1,1,0,6
40,4,vegetables,3sup,1,1,1,6
41,4,vehicles,3sup,0,0,0.25,6
42,4,animals,one,1,0,0,6
43,4,vegetables,one,1,0,0,6
44,4,vehicles,3bas,1,1,0,6
45,4,vegetables,3bas,1,1,0,6
46,4,vehicles,3bas,1,1,0,6
47,4,animals,3sup,1,1,0.5,6
48,4,vegetables,3sup,1,0,0,6
49,4,animals,one,1,0,0,6
50,4,animals,3sup,1,0,0,6
1,7,vehicles,one,1,0,0,6
2,7,vegetables,3sup,0.5,1,0,6
3,7,vegetables,one,1,0,0,6
4,7,vegetables,3bas,1,1,0,6
5,7,vegetables,3bas,1,1,0,6
6,7,vehicles,3bas,1,1,0,6
7,7,animals,3sup,1,1,0.75,6
8,7,vegetables,one,0,0,0.25,6
9,7,vegetables,3sup,1,1,0.75,6
10,7,animals,3sup,1,1,1,6
11,7,vegetables,one,1,1,0,6
12,7,animals,3bas,1,1,0,6
13,7,vegetables,3sup,1,1,0.75,6
14,7,vehicles,3bas,1,1,0,6
15,7,vegetables,3bas,1,1,0,6
16,7,vehicles,3bas,1,1,0,6
17,7,vehicles,3bas,1,1,0,6
18,7,vehicles,3bas,1,1,0,6
19,7,animals,3bas,1,1,0,6
20,7,vehicles,3bas,1,1,0,6
21,7,vehicles,3bas,1,1,0.25,6
22,7,animals,3bas,1,1,0,6
23,7,vegetables,3bas,1,1,0,6
24,7,vehicles,3sup,1,1,0.75,6
25,7,vehicles,one,1,0,0,6
26,7,animals,3sup,1,1,0,6
27,7,vegetables,3bas,1,1,0,6
28,7,animals,3sup,1,1,1,6
29,7,vegetables,3bas,1,1,0,6
30,7,vehicles,3bas,1,1,0,6
31,7,vegetables,one,1,0,0,6
32,7,animals,3bas,1,1,0,6
33,7,animals,3bas,1,1,0,6
34,7,vehicles,3sup,1,0.5,1,6
35,7,animals,3bas,1,1,0,6
36,7,animals,3bas,1,1,0,6
37,7,vegetables,one,1,1,0,6
38,7,animals,3bas,1,1,0,6
39,7,vegetables,3sup,1,1,1,6
40,7,animals,3bas,1,1,0,6
41,7,vegetables,3bas,0,0,0.25,6
42,7,vegetables,3bas,1,1,0,6
43,7,animals,3bas,0.5,1,0,6
44,7,vegetables,3sup,1,1,1,6
45,7,vegetables,one,1,0,0,6
46,7,vegetables,one,1,1,0,6
47,7,vehicles,one,1,1,0.5,6
48,7,vehicles,3bas,1,1,0,6
49,7,vegetables,3sup,0,1,0.5,6
50,7,vehicles,one,1,0,0,6
1,6,vegetables,3sup,1,1,1,6
2,6,animals,3bas,1,0,0,6
3,6,vehicles,3sup,1,1,1,6
4,6,vehicles,one,1,0,0,6
5,6,animals,3sup,1,1,1,6
6,6,vehicles,3sup,1,1,1,6
7,6,vegetables,one,1,0,0,6
8,6,vehicles,3bas,0,0,0.25,6
9,6,animals,one,1,0,0,6
10,6,vehicles,3bas,1,1,0,6
11,6,animals,3bas,1,1,0,6
12,6,vehicles,3sup,1,1,1,6
13,6,vehicles,3bas,1,1,0,6
14,6,animals,3sup,1,1,1,6
15,6,animals,3sup,1,1,1,6
16,6,vehicles,one,1,1,0,6
17,6,vegetables,one,1,0,0,6
18,6,animals,one,1,1,0,6
19,6,vegetables,one,1,1,0,6
20,6,animals,one,1,0,0,6
21,6,vegetables,one,1,0.5,0,6
22,6,animals,one,1,0,0,6
23,6,vegetables,3sup,1,1,1,6
24,6,animals,3bas,1,1,0,6
25,6,vegetables,3bas,1,1,0,6
26,6,animals,3bas,1,1,0,6
27,6,animals,3sup,0.5,0,0,6
28,6,animals,3bas,1,1,0,6
29,6,vegetables,3sup,1,1,1,6
30,6,animals,3sup,1,1,1,6
31,6,animals,3sup,1,1,0.75,6
32,6,vegetables,one,1,0,0,6
33,6,vehicles,3sup,1,1,1,6
34,6,animals,3bas,1,0,0,6
35,6,animals,3sup,1,1,1,6
36,6,vehicles,one,1,0,0,6
37,6,vegetables,3sup,1,1,1,6
38,6,animals,one,1,0,0,6
39,6,animals,3bas,1,1,0,6
40,6,vehicles,3sup,1,1,1,6
41,6,animals,3sup,0,0,0.5,6
42,6,vehicles,one,1,0,0,6
43,6,vehicles,one,1,0,0,6
44,6,animals,3bas,1,1,0,6
45,6,vehicles,3bas,1,1,0,6
46,6,vegetables,3bas,1,0.5,0,6
47,6,vehicles,3sup,0.5,0.5,0.75,6
48,6,vehicles,3sup,1,0,0,6
49,6,vehicles,one,0.5,0,0,6
50,6,vehicles,3sup,1,0,0,6
1,10,vegetables,3bas,1,1,0,6
2,10,vegetables,one,0.5,0.5,0,6
3,10,animals,3bas,1,1,0,6
4,10,vegetables,3sup,1,1,1,6
5,10,animals,one,1,0,0,6
6,10,animals,one,1,0,0,6
7,10,animals,3bas,1,1,0,6
8,10,vehicles,3sup,1,1,0,6
9,10,vegetables,3bas,1,1,0,6
10,10,vehicles,one,0.5,0,0,6
11,10,animals,3sup,1,1,1,6
12,10,vegetables,one,1,0,0,6
13,10,vegetables,one,1,0,0,6
14,10,animals,one,1,0,0,6
15,10,vegetables,one,1,0,0,6
16,10,vegetables,3sup,1,1,0.75,6
17,10,vehicles,3sup,1,1,0.75,6
18,10,vegetables,3sup,1,1,1,6
19,10,vehicles,3sup,1,1,1,6
20,10,vegetables,3sup,1,1,1,6
21,10,vehicles,3sup,1,1,0.75,6
22,10,vegetables,3sup,1,1,1,6
23,10,vehicles,one,1,0,0,6
24,10,vegetables,one,1,0,0,6
25,10,vegetables,3sup,1,1,1,6
26,10,animals,one,0.5,0,0,6
27,10,animals,one,1,0,0,6
28,10,animals,one,1,0,0,6
29,10,vegetables,one,1,0,0,6
30,10,animals,one,0.5,0.5,0,6
31,10,vehicles,3bas,1,1,0,6
32,10,animals,3sup,1,1,1,6
33,10,vegetables,one,1,0,0,6
34,10,vegetables,one,1,0,0,6
35,10,vehicles,one,1,0,0,6
36,10,animals,3sup,1,0,0,6
37,10,vegetables,3bas,1,1,0,6
38,10,animals,3sup,1,1,1,6
39,10,vehicles,one,1,0,0,6
40,10,animals,one,1,0,0,6
41,10,vegetables,one,1,1,0,6
42,10,vehicles,3sup,1,0,0,6
43,10,vegetables,3sup,1,1,0,6
44,10,vegetables,one,0.5,0,0,6
45,10,animals,3sup,1,1,1,6
46,10,vehicles,3sup,1,1,1,6
47,10,vehicles,3bas,1,1,0.75,6
48,10,animals,one,1,0,0,6
49,10,animals,3bas,1,1,0,6
50,10,vegetables,3bas,1,1,0,6
