subids,trial_num,category,condition,prop_sub,prop_bas,prop_sup,exp
28,12,animals,one,1,1,0,9
29,12,vehicles,3bas,0.5,0.5,0,9
30,12,animals,one,1,0,0,9
31,12,animals,3sup,1,1,1,9
32,12,animals,3bas,1,1,0,9
33,12,vehicles,3sup,1,1,1,9
34,12,vehicles,3sup,1,1,1,9
35,12,vegetables,3bas,1,1,0,9
36,12,vegetables,3bas,1,1,0,9
37,12,vegetables,one,1,1,0,9
38,12,vegetables,3sup,1,0,0,9
39,12,vegetables,one,1,0,0,9
40,12,vegetables,3sup,1,1,0.75,9
41,12,vegetables,3bas,1,1,0,9
42,12,vegetables,one,1,0,0,9
43,12,vehicles,one,1,1,0,9
44,12,animals,one,1,0,0,9
45,12,animals,3sup,1,1,1,9
46,12,vegetables,one,1,0,0,9
47,12,vegetables,3sup,1,1,1,9
48,12,vehicles,3sup,0.5,0,0,9
49,12,animals,one,1,0,0,9
50,12,vehicles,3sup,1,1,0.75,9
1,11,animals,one,1,0,0,9
2,11,vegetables,3bas,1,1,0,9
3,11,vegetables,3sup,1,0.5,1,9
4,11,animals,3sup,1,1,1,9
5,11,vegetables,3bas,1,1,0,9
6,11,vegetables,3bas,1,1,0,9
7,11,vegetables,one,1,0,0,9
8,11,vehicles,3bas,1,1,0,9
9,11,vehicles,3bas,1,1,0,9
10,11,vegetables,one,1,1,0,9
11,11,vegetables,3bas,1,1,0,9
12,11,animals,one,1,0,0,9
13,11,vehicles,3sup,1,0.5,0,9
14,11,vehicles,3sup,1,1,0.25,9
15,11,vehicles,3sup,1,1,1,9
16,11,vegetables,one,1,0,0,9
17,11,vehicles,3bas,1,1,0,9
18,11,vegetables,one,1,0,0,9
19,11,vegetables,3sup,1,1,0.75,9
20,11,vehicles,3sup,1,1,1,9
21,11,vegetables,one,1,0,0,9
22,11,vegetables,3bas,1,1,0,9
23,11,vegetables,3bas,1,1,0,9
24,11,animals,one,1,0,0,9
25,11,vehicles,3bas,1,1,0,9
26,11,vehicles,3sup,1,1,0.75,9
27,11,vegetables,3sup,1,1,1,9
28,11,vegetables,one,1,0,0,9
29,11,animals,3bas,1,1,0,9
30,11,vegetables,one,1,0,0,9
31,11,vegetables,3sup,1,1,1,9
32,11,vehicles,3bas,1,1,0,9
33,11,animals,3sup,1,1,1,9
34,11,animals,3sup,1,1,1,9
35,11,animals,3bas,1,1,0,9
36,11,vehicles,3bas,1,1,0,9
37,11,vehicles,one,1,0,0,9
38,11,animals,3sup,0.5,0,0,9
39,11,vehicles,one,0.5,0,0,9
40,11,vehicles,3sup,1,1,1,9
41,11,animals,3bas,1,1,0,9
42,11,animals,one,1,0,0,9
43,11,vegetables,one,1,1,0,9
44,11,vegetables,one,1,0,0,9
45,11,vehicles,3sup,1,1,1,9
46,11,vehicles,one,1,0,0,9
47,11,animals,3sup,1,1,0.75,9
48,11,vegetables,3sup,1,0,0,9
49,11,vehicles,one,1,0,0,9
50,11,animals,3sup,1,1,1,9
1,1,animals,3sub,1,0,0,9
2,1,vehicles,3sub,0.5,1,0,9
3,1,animals,3sub,1,0,0,9
4,1,animals,3sub,1,1,0,9
5,1,vegetables,3sub,1,1,0,9
6,1,vehicles,3sub,1,1,0,9
7,1,vehicles,3sub,1,0,0,9
8,1,animals,3sub,1,0,0,9
9,1,vehicles,3sub,1,1,0,9
10,1,vehicles,3sub,3,3,3,9
11,1,vehicles,3sub,1,0,0,9
12,1,vegetables,3sub,1,0,0,9
13,1,vegetables,3sub,1,0,0,9
14,1,vegetables,3sub,1,0,0,9
15,1,vegetables,3sub,1,0,0,9
16,1,vehicles,3sub,1,0,0,9
17,1,animals,3sub,1,0,0,9
18,1,vegetables,3sub,1,1,0,9
19,1,vegetables,3sub,0,0.5,0.5,9
20,1,animals,3sub,0.5,0,0,9
21,1,animals,3sub,1,0,0,9
22,1,vehicles,3sub,0,0,0.25,9
23,1,animals,3sub,1,0,0,9
24,1,vegetables,3sub,1,0,0,9
25,1,animals,3sub,1,0,0,9
26,1,animals,3sub,1,0,0,9
27,1,vegetables,3sub,1,1,0,9
28,1,animals,3sub,1,0.5,0,9
29,1,vegetables,3sub,1,0,0,9
30,1,vehicles,3sub,1,1,0.75,9
31,1,vegetables,3sub,1,0,0,9
32,1,animals,3sub,1,0,0,9
33,1,vegetables,3sub,1,0,0,9
34,1,vehicles,3sub,1,0,0,9
35,1,animals,3sub,1,0,0,9
36,1,vehicles,3sub,1,0,0,9
37,1,vehicles,3sub,1,0,0,9
38,1,vegetables,3sub,1,0,0,9
39,1,animals,3sub,0,0,0.25,9
40,1,animals,3sub,1,0,0,9
41,1,vegetables,3sub,1,1,0,9
42,1,animals,3sub,1,0,0,9
43,1,vehicles,3sub,1,1,0,9
44,1,vegetables,3sub,1,1,0,9
45,1,vegetables,3sub,1,0,0,9
46,1,animals,3sub,1,0,0,9
47,1,vegetables,3sub,0,1,0,9
48,1,animals,3sub,1,0,0,9
49,1,vehicles,3sub,1,0,0,9
50,1,animals,3sub,1,1,0,9
1,3,vehicles,3sub,1,0,0,9
2,3,vegetables,3sub,1,1,0,9
3,3,vehicles,3sub,1,0,0,9
4,3,vehicles,3sub,1,0,0,9
5,3,vehicles,3sub,0.5,0,0,9
6,3,vegetables,3sub,1,1,0,9
7,3,vegetables,3sub,1,0,0,9
8,3,vehicles,3sub,1,0,0,9
9,3,vegetables,3sub,1,1,0,9
10,3,vegetables,3sub,0.5,1,0,9
11,3,vegetables,3sub,1,0,0,9
12,3,animals,3sub,1,0,0,9
13,3,vehicles,3sub,1,0,0,9
14,3,animals,3sub,1,0,0,9
15,3,vehicles,3sub,1,0,0,9
16,3,animals,3sub,1,0,0,9
17,3,vehicles,3sub,1,0,0,9
18,3,animals,3sub,1,0,0,9
19,3,vehicles,3sub,1,1,0,9
20,3,vehicles,3sub,0.5,0,0,9
21,3,vehicles,3sub,1,0,0,9
22,3,animals,3sub,1,0,0,9
23,3,vehicles,3sub,1,0,0,9
24,3,animals,3sub,1,0,0,9
25,3,vegetables,3sub,1,0,0,9
26,3,vehicles,3sub,1,0,0,9
27,3,animals,3sub,1,1,0,9
28,3,vehicles,3sub,1,0,0,9
29,3,animals,3sub,1,0,0,9
30,3,vegetables,3sub,1,1,0,9
31,3,animals,3sub,1,0,0,9
32,3,vehicles,3sub,1,1,0,9
33,3,vehicles,3sub,1,0,0,9
34,3,vegetables,3sub,1,0,0,9
35,3,vehicles,3sub,1,0,0,9
36,3,animals,3sub,1,0,0,9
37,3,animals,3sub,1,0,0,9
38,3,vehicles,3sub,1,0,0,9
39,3,vegetables,3sub,1,1,0,9
40,3,vegetables,3sub,1,0,0,9
41,3,animals,3sub,1,1,0,9
42,3,vehicles,3sub,1,0,0,9
43,3,vegetables,3sub,1,1,0,9
44,3,vehicles,3sub,1,1,0,9
45,3,vehicles,3sub,1,0,0,9
46,3,vegetables,3sub,1,0,0,9
47,3,vehicles,3sub,1,0,0,9
48,3,vehicles,3sub,1,0,0,9
49,3,vegetables,3sub,1,1,0,9
50,3,vegetables,3sub,1,1,0,9
1,2,vegetables,3sub,1,0,0,9
2,2,animals,3sub,1,0,0,9
3,2,vegetables,3sub,1,0,0,9
4,2,vegetables,3sub,1,1,0,9
5,2,animals,3sub,1,0,0,9
6,2,animals,3sub,1,0,0,9
7,2,animals,3sub,1,0,0,9
8,2,vegetables,3sub,1,0,0,9
9,2,animals,3sub,1,0,0,9
10,2,animals,3sub,1,0.5,0,9
11,2,animals,3sub,1,0,0,9
12,2,vehicles,3sub,1,0,0,9
13,2,animals,3sub,1,0,0,9
14,2,vehicles,3sub,1,0,0,9
15,2,animals,3sub,1,0,0,9
16,2,vegetables,3sub,1,1,0,9
17,2,vegetables,3sub,1,0,0,9
18,2,vehicles,3sub,1,0,0,9
19,2,animals,3sub,1,0,0.25,9
20,2,vegetables,3sub,1,0,0,9
21,2,vegetables,3sub,1,0,0,9
22,2,vegetables,3sub,1,0,0,9
23,2,vegetables,3sub,1,1,0,9
24,2,vehicles,3sub,1,0,0,9
25,2,vehicles,3sub,1,0,0,9
26,2,vegetables,3sub,1,0,0,9
27,2,vehicles,3sub,1,1,0,9
28,2,vegetables,3sub,1,0.5,0,9
29,2,vehicles,3sub,0.5,0,0,9
30,2,animals,3sub,1,0,0,9
31,2,vehicles,3sub,1,0,0,9
32,2,vegetables,3sub,1,1,0,9
33,2,animals,3sub,1,0,0,9
34,2,animals,3sub,1,0,0,9
35,2,vegetables,3sub,1,0.5,0,9
36,2,vegetables,3sub,1,1,0,9
37,2,vegetables,3sub,1,0,0,9
38,2,animals,3sub,1,0,0,9
39,2,vehicles,3sub,1,0.5,0,9
40,2,vehicles,3sub,1,0,0,9
41,2,vehicles,3sub,1,1,0,9
42,2,vegetables,3sub,1,0,0,9
43,2,animals,3sub,1,1,0,9
44,2,animals,3sub,1,1,0,9
45,2,animals,3sub,1,0,0,9
46,2,vehicles,3sub,1,0,0,9
47,2,animals,3sub,1,0,0,9
48,2,vegetables,3sub,1,0,0,9
49,2,animals,3sub,1,0,0,9
50,2,vehicles,3sub,1,1,0,9
1,5,vegetables,3sup,1,1,1,9
2,5,vegetables,one,1,1,0,9
3,5,vehicles,3bas,0.5,1,0,9
4,5,animals,3bas,1,1,0,9
5,5,vehicles,3sup,1,1,1,9
6,5,animals,one,1,1,0,9
7,5,vegetables,3bas,1,1,0,9
8,5,vehicles,3sup,1,1,0.75,9
9,5,animals,3sup,1,1,1,9
10,5,vegetables,3sup,0.5,1,0,9
11,5,vehicles,one,1,0,0,9
12,5,vehicles,3sup,1,1,1,9
13,5,animals,3bas,1,1,0,9
14,5,vehicles,one,0.5,0,0,9
15,5,vehicles,one,1,1,0,9
16,5,animals,3bas,1,1,0,9
17,5,vehicles,one,1,0,0,9
18,5,vehicles,3sup,1,1,1,9
19,5,vehicles,3bas,0.5,0,0,9
20,5,animals,one,2.5,3,2.75,9
21,5,animals,3sup,1,1,1,9
22,5,vehicles,3sup,1,1,1,9
23,5,vehicles,one,1,0,0,9
24,5,animals,3bas,1,1,0,9
25,5,animals,one,1,0,0,9
26,5,animals,one,0.5,0,0,9
27,5,vegetables,3bas,1,1,0,9
28,5,vehicles,3bas,1,1,0,9
29,5,vehicles,3sup,1,1,1,9
30,5,vehicles,3sup,1,1,1,9
31,5,animals,3bas,1,1,0,9
32,5,vehicles,one,1,1,0,9
33,5,vehicles,3bas,1,1,0,9
34,5,vegetables,3bas,1,1,0,9
35,5,vehicles,3sup,1,1,0.25,9
36,5,vegetables,3sup,1,1,1,9
37,5,animals,3sup,1,0,0,9
38,5,vehicles,3bas,1,1,0,9
39,5,animals,3sup,1,1,0.75,9
40,5,vehicles,one,1,0,0,9
41,5,vegetables,one,1,1,0,9
42,5,vehicles,3sup,1,0,0.25,9
43,5,animals,3sup,1,1,1,9
44,5,vehicles,3sup,1,1,1,9
45,5,vehicles,3bas,1,1,0,9
46,5,animals,3bas,1,1,0,9
47,5,vehicles,one,1,0,0,9
48,5,vegetables,3bas,1,1,0,9
49,5,animals,3sup,1,0,0,9
50,5,vegetables,3bas,1,1,0,9
1,4,animals,3sup,1,0,0,9
2,4,vehicles,one,1,0.5,0,9
3,4,vegetables,3bas,1,1,0,9
4,4,vehicles,3bas,1,1,0,9
5,4,animals,3sup,1,1,1,9
6,4,vehicles,one,1,0,0,9
7,4,vehicles,3bas,1,1,0,9
8,4,vegetables,3sup,1,1,1,9
9,4,vehicles,3sup,1,1,0.75,9
10,4,animals,3sup,0.5,0.5,0.25,9
11,4,animals,one,1,0,0,9
12,4,vegetables,3sup,1,1,1,9
13,4,vehicles,3bas,1,1,0.25,9
14,4,vegetables,one,1,0,0,9
15,4,animals,one,1,1,0,9
16,4,vehicles,3bas,1,1,0,9
17,4,vegetables,one,1,0,0,9
18,4,animals,3sup,1,1,1,9
19,4,vegetables,3bas,1,1,0,9
20,4,vehicles,one,0.5,0,0,9
21,4,vegetables,3sup,1,1,1,9
22,4,animals,3sup,1,1,1,9
23,4,animals,one,1,0,0,9
24,4,vehicles,3bas,0.5,1,0,9
25,4,vegetables,one,1,1,0,9
26,4,vegetables,one,1,1,0,9
27,4,animals,3bas,1,1,0,9
28,4,animals,3bas,1,1,0,9
29,4,vegetables,3sup,1,1,0.75,9
30,4,animals,3sup,1,1,1,9
31,4,vegetables,3bas,1,1,0,9
32,4,animals,one,1,0,0,9
33,4,animals,3bas,1,1,0,9
34,4,vehicles,3bas,1,1,0,9
35,4,animals,3sup,1,1,0.75,9
36,4,animals,3sup,1,1,1,9
37,4,vegetables,3sup,1,0,0,9
38,4,vegetables,3bas,1,1,0,9
39,4,vehicles,3sup,1,1,1,9
40,4,animals,one,1,0,0,9
41,4,vehicles,one,1,0,0,9
42,4,vegetables,3sup,1,0,0,9
43,4,vegetables,3sup,1,1,1,9
44,4,animals,3sup,1,1,1,9
45,4,animals,3bas,1,1,0,9
46,4,vegetables,3bas,1,1,0,9
47,4,vegetables,one,0.5,0,0,9
48,4,animals,3bas,1,0,0,9
49,4,vegetables,3sup,0.5,1,0,9
50,4,animals,3bas,1,1,0,9
1,7,vegetables,3bas,1,1,0,9
2,7,vegetables,3sup,1,1,0.5,9
3,7,vehicles,one,0.5,0,0,9
4,7,vegetables,one,1,0,0,9
5,7,animals,one,1,0,0,9
6,7,vehicles,3sup,1,1,0,9
7,7,vehicles,3sup,1,1,0.75,9
8,7,animals,one,1,0,0,9
9,7,vehicles,one,1,1,0,9
10,7,vegetables,3bas,1,0.5,0,9
11,7,animals,3sup,1,1,1,9
12,7,vehicles,3bas,1,1,0,9
13,7,vegetables,one,1,0,0,9
14,7,vegetables,3bas,1,1,0.75,9
15,7,vehicles,3bas,1,1,0,9
16,7,vehicles,3sup,1,1,0.75,9
17,7,vegetables,3sup,1,1,0,9
18,7,vegetables,3bas,1,1,0,9
19,7,animals,one,1,0,0,9
20,7,animals,3bas,0,0.5,0,9
21,7,vehicles,3bas,1,1,0,9
22,7,vehicles,one,1,1,0,9
23,7,vehicles,3sup,1,1,0.75,9
24,7,vegetables,3sup,1,1,1,9
25,7,vegetables,3sup,1,1,1,9
26,7,animals,3bas,1,1,0,9
27,7,animals,one,1,1,0,9
28,7,vehicles,3sup,1,1,1,9
29,7,vegetables,one,1,0,0,9
30,7,animals,3bas,1,1,0,9
31,7,vegetables,one,1,0,0,9
32,7,vehicles,3sup,1,1,0.75,9
33,7,vehicles,one,1,0,0,9
34,7,vehicles,one,1,0,0,9
35,7,animals,one,1,1,0,9
36,7,vegetables,one,1,0,0,9
37,7,vehicles,3bas,1,1,0,9
38,7,vegetables,one,1,0,0,9
39,7,vegetables,3bas,1,1,0,9
40,7,vehicles,3bas,1,1,0,9
41,7,animals,3sup,0,0,0.75,9
42,7,vegetables,3bas,1,1,0,9
43,7,vehicles,3bas,1,1,0.25,9
44,7,vehicles,3bas,1,1,0,9
45,7,vehicles,one,1,0,0,9
46,7,vehicles,3sup,1,1,1,9
47,7,vegetables,3bas,0.5,1,0,9
48,7,vehicles,one,0.5,0,0,9
49,7,animals,3bas,1,0,0,9
50,7,animals,one,0.5,0,0,9
1,6,vehicles,3sup,1,0,0.5,9
2,6,animals,one,1,0,0,9
3,6,animals,3bas,1,1,0,9
4,6,vegetables,3bas,1,1,0,9
5,6,vegetables,3sup,1,1,1,9
6,6,vegetables,one,1,1,0,9
7,6,animals,3bas,1,1,0,9
8,6,animals,3sup,1,1,1,9
9,6,vegetables,3sup,1,1,1,9
10,6,vehicles,3sup,1,0,0.25,9
11,6,vegetables,one,1,0,0,9
12,6,animals,3sup,1,1,1,9
13,6,vegetables,3bas,1,1,0,9
14,6,animals,one,1,0,0,9
15,6,vegetables,one,1,1,0,9
16,6,vegetables,3bas,1,1,0,9
17,6,animals,one,1,0,0,9
18,6,vegetables,3sup,1,1,1,9
19,6,animals,3bas,0.5,1,0,9
20,6,vegetables,one,0.5,0,0,9
21,6,vehicles,3sup,1,1,1,9
22,6,vegetables,3sup,1,1,1,9
23,6,vegetables,one,1,1,0,9
24,6,vegetables,3bas,1,1,0,9
25,6,vehicles,one,1,0,0,9
26,6,vehicles,one,0.5,0,0,9
27,6,vehicles,3bas,1,1,0,9
28,6,vegetables,3bas,1,1,0,9
29,6,animals,3sup,1,1,1,9
30,6,vegetables,3sup,1,1,1,9
31,6,vehicles,3bas,1,1,0,9
32,6,vegetables,one,1,1,0,9
33,6,vegetables,3bas,1,1,0,9
34,6,animals,3bas,1,1,0,9
35,6,vegetables,3sup,1,1,0.75,9
36,6,vehicles,3sup,1,1,1,9
37,6,vehicles,3sup,0.5,0.5,0.25,9
38,6,animals,3bas,1,1,0,9
39,6,vegetables,3sup,1,1,1,9
40,6,vegetables,one,1,0,0,9
41,6,animals,one,1,1,0,9
42,6,animals,3sup,1,0,0,9
43,6,vehicles,3sup,1,1,1,9
44,6,vegetables,3sup,1,1,1,9
45,6,vegetables,3bas,1,1,0,9
46,6,vehicles,3bas,1,1,0,9
47,6,animals,one,1,0,0,9
48,6,vehicles,3bas,0.5,0,0,9
49,6,vehicles,3sup,1,0,0,9
50,6,vehicles,3bas,1,1,0,9
1,10,vehicles,one,1,0,0,9
2,10,vehicles,3bas,1,1,0.25,9
3,10,animals,3sup,0.5,1,1,9
4,10,vehicles,3sup,1,1,1,9
5,10,animals,3bas,1,1,0,9
6,10,animals,3bas,1,1,0,9
7,10,animals,one,1,0,0,9
8,10,animals,3bas,1,1,0,9
9,10,vegetables,3bas,1,1,0,9
10,10,animals,one,1,1,0,9
11,10,vehicles,3bas,1,1,0,9
12,10,vehicles,one,1,0,0,9
13,10,vegetables,3sup,0.5,1,0.5,9
14,10,vegetables,3sup,1,1,0.75,9
15,10,animals,3sup,1,1,1,9
16,10,animals,one,1,0,0,9
17,10,vegetables,3bas,1,1,0,9
18,10,vehicles,one,1,0,0,9
19,10,animals,3sup,1,1,1,9
20,10,vegetables,3sup,0,0,0.75,9
21,10,vehicles,one,1,0,0,9
22,10,animals,3bas,1,1,0,9
23,10,animals,3bas,1,1,0,9
24,10,vehicles,one,1,0,0,9
25,10,vegetables,3bas,1,1,0,9
26,10,animals,3sup,1,1,1,9
27,10,animals,3sup,1,1,1,9
28,10,vehicles,one,1,0,0,9
29,10,vegetables,3bas,1,1,0,9
30,10,vehicles,one,1,0,0,9
31,10,vehicles,3sup,1,1,1,9
32,10,vegetables,3bas,1,1,0,9
33,10,vegetables,3sup,1,1,1,9
34,10,vegetables,3sup,1,1,1,9
35,10,vehicles,3bas,1,1,0,9
36,10,animals,3bas,1,1,0,9
37,10,animals,one,1,0,0,9
38,10,vehicles,3sup,1,0,0,9
39,10,animals,one,1,0,0,9
40,10,animals,3sup,1,1,1,9
41,10,vehicles,3bas,1,0,0,9
42,10,vehicles,one,1,0,0,9
43,10,animals,one,1,1,0,9
44,10,vehicles,one,1,0,0,9
45,10,vegetables,3sup,1,1,1,9
46,10,animals,one,1,0,0,9
47,10,vehicles,3sup,1,1,1,9
48,10,animals,3sup,0.5,0,0,9
49,10,vegetables,one,1,0.5,0,9
50,10,vegetables,3sup,1,1,1,9
